"Sample.ID","TA","Mass"
"20180808_H3_T",2018.27806046075,59.5839
"20180808_H3_B",2022.24206885069,59.8328
"20180808_H2_B",2011.82906946077,60.189
"20180808_H2_T",2006.72402717705,59.7863
"20180808_H1_T",2014.45171643084,60.4466
"20180808_H1_B",2012.63180674255,60.9366
"20180808_H0_B",2009.27856198086,60.7037
"20180808_H0_T",2010.88156766391,60.5699
