Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,Error
09.08.18 17:13:17,6.32,169.27,193.78,283.79,285.96,176.98,217.73,286.39,285.96,179.7,205.28,278.61,288.56,157.81,146.49,293.36,284.66,151.38,160.85,285.09,285.52,174.66,168.12,303.46,276.03,
09.08.18 17:13:32,6.57,166.58,192.6,282.49,284.66,174.66,215.71,286.39,285.09,178.53,206.08,278.61,287.26,156.3,147.24,292.92,283.36,149.87,157.81,284.22,283.79,172.73,164.67,301.7,274.32,
09.08.18 17:13:47,6.82,166.58,191.03,281.63,284.22,174.66,215.71,284.66,284.22,178.14,201.3,277.75,286.82,155.92,144.62,292.48,283.36,148.75,155.92,283.79,283.36,170.42,162,299.93,273.89,
09.08.18 17:14:02,7.07,163.52,190.24,281.63,283.36,172.73,213.69,283.79,283.36,176.59,203.29,277.32,285.96,154.78,146.49,292.48,282.49,147.62,154.02,283.36,282.49,168.5,159.33,297.74,273.03,
09.08.18 17:14:17,7.32,163.52,188.28,280.77,282.92,171.96,212.89,284.66,283.36,175.82,199.32,277.32,285.52,154.4,143.87,292.05,282.06,146.87,153.27,283.36,282.06,166.58,157.43,296.86,272.18,
09.08.18 17:14:32,7.57,161.62,189.06,280.77,282.49,171.19,212.09,284.22,282.92,175.05,201.3,276.89,284.66,153.27,145.74,291.61,282.06,145.37,151.76,282.92,281.63,165.82,155.16,295.11,270.89,
09.08.18 17:14:47,7.82,162,186.71,279.9,281.63,169.27,212.49,283.79,282.06,173.89,199.32,276.46,284.22,152.51,143.5,291.17,281.2,144.25,151.38,282.49,280.77,164.29,153.65,294.23,270.89,
09.08.18 17:15:02,8.07,159.33,185.15,279.9,281.2,169.27,210.08,282.49,282.06,171.96,199.32,275.6,283.79,151.76,144.62,290.74,280.77,144.25,150.25,281.63,280.33,163.52,152.14,292.92,270.04,
09.08.18 17:15:17,8.32,155.92,183.98,279.47,280.33,166.58,210.48,282.49,281.63,171.19,199.32,276.03,283.36,151,143.12,290.74,280.33,143.5,149.5,281.2,279.47,162.38,151,291.61,269.19,
09.08.18 17:15:32,8.57,157.05,183.59,278.18,279.9,166.97,208.08,281.63,281.2,169.65,196.94,275.17,282.49,150.25,143.87,289.87,279.9,142.38,149.12,280.33,278.61,161.62,149.12,289.87,268.76,
09.08.18 17:15:47,8.82,153.27,182.42,278.61,279.04,163.9,208.48,282.49,280.77,168.88,198.52,275.17,282.49,149.5,142.38,289.87,279.47,142,148.75,280.33,278.18,160.09,147.24,289,267.91,
09.08.18 17:16:02,9.07,154.02,180.86,277.75,278.61,164.67,206.88,282.49,279.9,167.73,194.96,275.17,282.06,149.12,143.5,289.87,279.47,141.63,147.99,280.77,277.75,159.33,146.49,288.56,267.48,
09.08.18 17:16:17,9.32,151.76,180.86,279.9,277.32,162.38,205.68,280.77,278.18,166.58,196.15,273.89,281.2,148.37,141.26,289.43,278.61,141.26,146.87,279.47,276.89,158.19,143.87,286.82,266.21,
09.08.18 17:16:32,9.57,149.12,178.92,277.32,276.89,162,204.88,280.77,279.04,165.43,192.6,274.32,280.77,147.62,140.88,288.56,278.61,140.88,144.99,279.47,276.89,156.67,142.38,285.96,266.63,
09.08.18 17:16:47,9.82,149.12,178.14,278.18,276.46,160.47,202.49,280.33,278.18,164.29,194.18,273.46,279.9,146.49,139.02,288.56,277.75,140.88,142.75,278.61,275.6,155.54,140.14,285.09,265.78,
09.08.18 17:17:02,10.07,145.74,176.98,277.32,276.03,160.09,203.29,280.77,279.04,160.47,191.42,273.03,279.47,145.74,138.28,288.56,277.32,140.51,141.63,278.61,275.17,154.02,139.02,283.79,264.93,
09.08.18 17:17:17,10.32,147.62,176.21,276.03,275.17,158.57,201.3,281.2,279.04,159.71,192.21,273.03,279.04,144.25,136.42,287.26,276.46,139.77,139.77,277.75,274.74,152.51,136.79,282.49,264.51,
09.08.18 17:17:32,10.57,144.25,176.98,276.89,274.74,157.43,202.09,280.33,279.04,158.57,190.24,272.18,279.04,143.5,135.68,287.26,276.03,139.77,138.28,277.75,274.32,151.76,135.31,281.2,264.09,
09.08.18 17:17:47,10.82,144.99,174.27,273.89,273.89,156.67,199.71,279.04,278.18,157.81,190.24,272.18,278.18,142.38,133.83,287.26,276.03,139.39,137.16,277.32,273.89,150.25,133.83,280.33,263.66,
09.08.18 17:18:02,11.07,143.5,175.05,277.32,273.89,155.16,199.71,279.04,278.18,157.43,188.67,272.18,278.18,141.26,133.83,287.26,275.6,139.02,136.42,277.32,273.46,149.12,132.72,279.9,262.81,
09.08.18 17:18:17,11.32,143.87,175.05,273.89,273.03,154.78,199.71,279.47,278.18,157.05,188.28,271.75,278.18,140.14,132.35,286.82,275.17,139.02,136.05,276.89,273.03,147.99,130.87,277.75,262.39,
09.08.18 17:18:32,11.57,142.38,171.96,276.03,272.6,152.51,198.13,279.9,277.32,155.92,187.5,270.89,278.18,139.39,131.61,286.39,274.74,138.28,135.31,276.46,272.18,147.24,126.82,277.75,261.97,
09.08.18 17:18:47,11.82,139.77,173.89,273.46,271.75,153.27,198.13,278.61,276.46,155.16,185.54,270.89,277.32,138.28,129.76,285.96,274.32,137.91,134.2,276.03,271.75,146.12,124.98,276.03,261.12,
09.08.18 17:19:03,12.08,142,170.42,275.17,271.75,151,195.75,277.32,275.17,154.02,185.54,270.89,277.32,137.53,129.39,285.96,273.89,137.16,133.09,275.6,270.89,144.99,123.88,275.17,260.7,
09.08.18 17:19:18,12.33,137.53,170.04,272.6,271.32,151.76,196.15,277.32,274.32,152.89,183.98,270.47,276.46,136.05,127.55,285.09,273.03,136.42,132.35,275.17,270.47,143.87,122.06,273.89,259.85,
09.08.18 17:19:33,12.58,139.77,170.42,272.6,270.89,149.87,194.57,278.18,274.74,152.14,185.54,270.04,276.46,135.68,127.92,285.09,273.03,136.42,132.35,274.74,270.04,142.75,120.96,273.03,259.43,
09.08.18 17:19:48,12.83,136.79,168.5,273.46,270.04,149.87,194.18,278.18,273.89,151.76,183.2,269.61,276.03,134.94,125.35,284.22,272.6,135.31,131.61,274.32,269.61,142,119.5,272.18,259.43,
09.08.18 17:20:03,13.08,137.16,169.65,271.32,269.19,149.12,193.78,276.46,273.89,151,183.98,269.61,275.6,134.2,125.72,284.22,272.6,134.57,130.5,273.89,269.19,141.26,118.04,271.32,259.01,
09.08.18 17:20:18,13.33,136.79,166.97,273.03,268.76,147.24,191.81,276.03,273.03,149.5,182.42,269.61,275.6,133.09,123.88,283.36,271.75,133.83,129.03,273.89,268.76,140.14,116.59,270.89,257.75,
09.08.18 17:20:33,13.58,133.83,166.2,269.61,268.34,147.99,191.81,276.03,272.18,149.5,182.81,268.76,274.32,131.98,123.15,282.92,270.89,132.72,127.55,273.03,267.91,139.02,114.77,270.04,257.75,
09.08.18 17:20:48,13.83,135.68,167.35,272.6,268.34,146.12,190.63,276.89,272.6,149.5,182.03,268.76,274.32,131.24,120.96,283.36,271.32,132.35,127.55,273.03,267.91,138.65,113.32,268.76,257.33,
09.08.18 17:21:03,14.08,131.98,164.29,269.61,267.06,147.24,190.63,276.03,271.32,150.25,181.25,268.34,273.89,130.5,121.32,282.92,270.47,131.24,126.45,272.6,267.48,137.53,111.51,268.76,256.9,
09.08.18 17:21:18,14.33,133.09,163.52,270.89,267.48,144.99,189.46,274.74,271.32,149.12,180.09,267.91,273.89,130.5,118.41,282.06,270.04,130.87,125.72,272.18,267.06,137.16,109.71,267.91,256.06,
09.08.18 17:21:33,14.58,131.61,162.76,269.19,266.63,145.74,188.67,274.32,270.47,146.87,179.31,267.48,273.03,129.39,118.77,281.63,270.04,130.13,124.98,271.75,266.63,136.05,107.91,267.06,256.06,
09.08.18 17:21:48,14.83,130.13,161.23,269.61,266.21,143.5,188.28,274.74,270.47,146.12,178.92,267.06,273.03,129.03,117.32,281.63,269.61,129.39,123.88,271.32,266.21,135.68,106.47,266.63,255.22,
09.08.18 17:22:03,15.08,131.98,162,268.76,266.21,144.25,187.5,275.6,270.04,146.87,177.76,267.48,272.18,128.66,117.32,281.2,268.76,129.03,123.15,271.32,265.78,135.31,104.67,266.63,255.22,
09.08.18 17:22:18,15.33,127.19,159.33,267.48,265.78,142.75,187.1,273.89,269.61,144.25,178.53,267.06,272.18,127.92,115.86,280.77,268.76,127.92,121.69,270.89,265.36,134.2,103.24,265.78,254.8,
09.08.18 17:22:34,15.6,128.66,158.19,266.63,264.93,142,186.32,273.46,269.19,144.99,177.76,266.63,271.32,127.55,115.5,280.33,268.34,127.19,120.23,270.47,264.93,133.83,101.45,265.36,253.96,
09.08.18 17:22:50,15.87,127.55,158.95,266.21,264.51,141.26,186.71,273.03,268.76,142.38,176.98,265.78,270.04,127.55,113.69,280.33,267.91,126.82,118.77,270.04,264.51,132.72,99.66,264.93,253.96,
09.08.18 17:23:05,16.12,125.72,157.43,268.34,264.09,139.77,184.76,273.03,268.34,142.38,176.98,265.78,270.04,127.19,112.24,280.33,267.91,126.08,117.68,269.61,264.09,131.98,98.59,264.51,253.54,
09.08.18 17:23:20,16.37,126.45,155.92,266.21,264.09,140.51,185.54,273.89,268.76,140.51,175.82,266.21,269.61,126.82,111.51,279.9,267.48,125.72,116.59,269.61,264.09,131.61,96.45,264.51,253.54,
09.08.18 17:23:35,16.62,124.62,155.92,268.34,263.66,138.65,183.2,271.75,268.34,140.14,176.59,265.36,269.19,126.08,109.71,279.47,267.06,124.98,114.77,268.76,263.66,130.5,94.67,263.66,252.7,
09.08.18 17:23:50,16.87,124.25,154.4,266.21,263.24,138.65,184.37,271.32,267.48,140.51,174.27,264.93,268.76,124.98,108.63,278.61,266.63,123.88,113.69,268.76,262.81,130.13,92.55,262.81,251.87,
09.08.18 17:24:05,17.12,123.15,152.89,265.78,262.39,137.53,182.03,271.75,266.63,140.88,176.21,264.09,267.91,124.25,107.19,278.18,265.78,122.79,112.6,267.91,262.81,129.03,91.48,262.39,251.87,
09.08.18 17:24:20,17.37,120.59,154.02,266.21,262.39,137.16,183.59,272.18,266.63,138.65,173.12,264.51,267.91,124.25,106.47,278.61,265.78,122.42,111.88,267.91,262.81,128.29,90.42,262.81,251.87,
09.08.18 17:24:35,17.62,123.15,152.14,264.93,261.97,136.42,181.64,271.32,266.63,137.91,175.43,264.09,267.91,123.52,105.03,278.61,265.78,121.32,110.79,267.91,261.97,127.55,89.01,261.97,251.45,
09.08.18 17:24:51,17.88,120.96,152.14,264.51,261.55,136.79,182.42,270.47,265.78,135.68,173.5,264.09,268.76,122.79,103.95,277.75,265.36,120.23,109.71,267.48,261.55,126.08,87.6,261.55,251.45,
09.08.18 17:25:06,18.13,120.59,150.25,264.51,261.12,134.2,181.25,270.89,265.36,134.94,172.35,263.66,267.91,122.06,103.24,277.75,264.93,119.86,108.63,267.06,261.12,124.98,86.54,261.12,251.03,
09.08.18 17:25:21,18.38,117.32,149.5,263.24,260.28,134.2,180.86,270.47,264.93,132.35,173.12,262.81,267.48,120.96,101.45,276.89,263.66,118.41,106.83,266.21,260.28,124.62,85.13,260.28,250.61,
09.08.18 17:25:36,18.63,118.77,149.12,262.39,260.7,133.46,180.47,270.47,264.93,132.72,171.19,263.24,267.48,121.32,101.09,276.89,264.09,118.41,106.47,266.63,260.7,124.25,84.08,260.28,250.19,
09.08.18 17:25:51,18.88,115.86,147.62,264.51,259.85,133.09,180.47,268.76,264.51,132.35,171.96,262.81,267.06,120.96,99.66,276.46,264.09,118.04,105.39,266.21,260.28,123.15,82.33,260.28,249.78,
09.08.18 17:26:06,19.13,116.59,147.99,261.97,259.43,132.35,179.31,269.19,264.09,130.5,171.19,262.39,266.63,120.59,98.23,276.46,263.24,117.32,103.95,265.36,259.43,122.06,80.57,259.43,249.78,
09.08.18 17:26:21,19.38,117.32,146.49,263.66,259.43,131.61,178.92,269.61,264.09,130.13,169.65,261.97,266.21,120.23,97.16,276.03,263.24,117.32,103.59,265.36,259.01,121.69,80.22,259.43,248.94,
09.08.18 17:26:36,19.63,115.86,146.49,261.55,259.01,132.35,177.76,269.61,263.24,130.5,170.81,262.39,266.21,119.5,96.1,276.03,263.24,116.95,102.88,264.93,259.01,120.59,79.53,259.01,249.36,
09.08.18 17:26:51,19.88,115.5,145.37,262.39,258.59,129.76,177.37,267.91,262.81,129.03,168.12,261.97,265.78,118.77,94.67,275.17,262.39,115.86,101.8,264.93,259.01,120.23,78.48,258.59,248.52,
09.08.18 17:27:06,20.13,112.24,144.25,261.55,258.17,130.5,176.21,267.06,262.81,127.55,169.65,261.12,265.36,118.04,93.96,274.74,261.97,115.5,100.73,264.09,258.17,118.77,77.08,257.75,248.11,
09.08.18 17:27:21,20.38,113.69,144.62,261.55,257.75,129.03,175.82,268.34,262.81,127.92,167.35,261.12,264.93,118.04,93.25,274.74,261.97,114.77,100.02,264.09,257.75,118.04,76.04,257.75,248.11,
09.08.18 17:27:36,20.63,113.32,143.12,261.55,258.17,129.39,175.43,268.34,262.39,127.19,168.12,260.7,264.51,116.22,92.19,274.32,261.55,114.05,99.3,264.09,257.75,117.32,75.69,257.75,248.11,
09.08.18 17:27:51,20.88,112.24,142.75,260.28,256.9,127.19,174.66,268.34,261.55,125.35,166.2,260.28,264.09,114.77,91.48,273.89,261.12,111.51,98.23,263.24,257.33,116.22,74.65,257.33,247.27,
09.08.18 17:28:06,21.13,112.6,141.63,260.7,257.33,127.92,173.89,266.21,261.55,126.82,166.97,260.7,264.51,114.41,90.07,273.89,261.12,110.79,97.52,263.66,256.9,115.86,73.95,257.33,246.86,
09.08.18 17:28:21,21.38,109.71,141.26,259.85,256.9,127.19,173.5,266.63,261.55,125.72,165.43,259.85,264.09,114.41,90.42,273.89,260.7,110.07,96.45,263.24,256.9,115.86,72.91,256.9,247.27,
09.08.18 17:28:36,21.63,110.79,140.14,260.28,256.06,126.45,172.35,266.21,260.7,122.79,164.67,259.85,263.66,114.05,88.66,273.03,259.85,108.99,95.03,262.81,256.06,114.41,72.21,256.06,246.02,
09.08.18 17:28:51,21.88,109.35,139.77,259.01,256.06,126.08,171.96,267.06,260.7,124.62,164.67,259.43,263.66,114.05,88.66,273.46,260.28,108.63,93.96,262.39,256.06,114.41,71.18,256.06,246.44,
09.08.18 17:29:06,22.13,109.35,139.77,260.28,256.48,124.98,171.58,266.21,260.28,122.79,163.52,259.43,262.81,114.05,86.19,272.6,259.85,107.91,92.19,262.39,255.64,114.05,70.48,255.22,246.02,
09.08.18 17:29:21,22.38,108.99,138.28,257.75,255.22,124.98,170.04,264.51,260.28,122.06,164.29,259.01,262.39,113.32,86.89,272.6,259.43,106.47,91.13,261.97,255.22,112.96,69.44,255.22,245.61,
09.08.18 17:29:37,22.65,107.55,138.28,259.01,255.22,122.42,169.27,264.93,259.43,122.06,162,258.59,261.12,112.96,84.43,271.75,258.59,105.75,89.72,261.55,255.22,112.6,68.41,254.8,244.77,
09.08.18 17:29:52,22.9,108.27,136.42,257.33,254.8,122.06,168.5,265.78,259.43,120.23,163.9,258.17,261.55,112.6,84.78,271.32,258.59,105.03,88.66,261.12,254.8,111.88,67.37,254.8,244.77,
09.08.18 17:30:07,23.15,106.47,137.16,258.17,255.22,120.96,168.12,265.36,259.43,121.32,161.62,258.17,261.12,112.6,82.68,271.32,258.59,104.67,87.6,261.12,254.38,111.15,66.68,254.8,244.77,
09.08.18 17:30:22,23.4,107.91,135.68,257.33,254.38,120.23,167.35,264.09,259.01,120.23,163.14,258.17,260.28,111.88,83.38,270.89,258.17,103.59,86.19,260.28,254.38,110.43,65.3,254.38,244.36,
09.08.18 17:30:37,23.65,105.39,134.57,256.9,253.96,119.5,166.2,263.66,258.59,120.23,160.47,256.9,259.85,111.15,80.92,270.89,257.75,102.88,84.78,260.28,253.54,109.35,63.58,253.96,243.94,
09.08.18 17:30:52,23.9,105.39,134.57,257.33,253.96,118.04,165.43,264.51,258.59,118.04,160.85,257.33,259.85,110.43,82.33,270.47,257.75,102.88,83.73,260.28,253.54,108.99,62.9,253.54,243.94,
09.08.18 17:31:07,24.15,103.24,134.57,256.9,253.54,117.68,163.52,264.09,258.17,118.41,158.95,256.9,259.01,109.71,80.57,270.04,257.33,101.8,82.68,259.85,253.12,108.27,61.53,253.12,243.11,
09.08.18 17:31:23,24.42,105.39,133.46,257.75,252.7,116.22,164.67,264.09,257.33,120.23,158.57,256.48,258.59,108.63,79.18,269.61,256.9,101.09,81.98,259.01,253.12,107.91,60.5,253.12,243.11,
09.08.18 17:31:38,24.67,102.88,134.2,257.75,253.12,116.95,162.38,262.81,257.75,116.95,157.05,256.48,258.59,107.91,79.18,269.61,257.33,100.37,81.27,259.01,253.12,107.19,59.47,252.7,243.11,
09.08.18 17:31:53,24.92,103.95,132.35,256.48,252.29,115.5,163.9,262.39,256.48,117.32,158.19,255.64,258.59,107.55,78.48,270.04,256.9,99.66,80.57,259.01,253.12,106.83,58.44,252.7,242.7,
09.08.18 17:32:08,25.17,102.52,131.24,257.75,252.7,115.5,160.85,263.24,256.9,117.68,156.3,255.64,257.75,106.83,78.13,269.19,256.9,98.95,80.22,258.59,252.29,105.75,57.76,252.29,242.28,
09.08.18 17:32:23,25.42,103.59,130.87,255.22,252.29,114.41,162,262.39,256.48,115.5,157.81,255.64,258.17,106.11,76.73,268.76,256.48,98.23,79.53,258.17,252.29,104.67,56.4,252.29,242.7,
09.08.18 17:32:38,25.67,101.8,131.24,256.9,251.45,113.69,159.71,262.81,256.06,116.22,155.54,255.22,256.9,103.95,76.39,268.34,256.06,97.52,78.48,257.75,251.45,103.95,55.37,251.03,241.87,
09.08.18 17:32:53,25.92,98.23,130.87,254.8,251.03,112.96,160.85,261.12,255.64,115.14,157.05,254.8,257.33,102.88,74.99,268.34,256.06,97.16,77.78,257.75,251.45,103.59,54.69,251.45,241.46,
09.08.18 17:33:08,26.17,100.73,128.66,257.75,250.61,112.24,158.57,261.12,255.64,114.41,155.54,254.8,256.9,102.16,75.34,267.48,255.22,96.1,77.08,257.33,251.45,102.88,53.67,251.03,241.46,
09.08.18 17:33:23,26.42,98.59,129.76,254.8,251.03,111.88,158.57,261.97,255.22,114.77,155.54,254.8,256.48,101.45,73.95,267.48,255.22,95.74,76.39,256.9,251.03,101.8,52.65,250.61,241.46,
09.08.18 17:33:38,26.67,100.02,126.82,255.64,250.61,110.79,157.81,261.97,255.22,115.86,155.16,253.54,256.48,100.37,73.6,267.06,254.8,94.67,74.99,256.48,250.61,101.09,51.63,250.61,241.04,
09.08.18 17:33:53,26.92,99.3,127.92,255.64,250.61,110.79,156.67,260.7,255.22,116.59,155.16,254.38,256.06,100.02,72.91,267.06,254.8,94.32,74.3,256.48,250.19,100.73,50.96,250.61,240.63,
09.08.18 17:34:08,27.17,95.74,126.45,253.96,250.19,109.35,157.05,259.01,253.96,113.69,155.16,253.54,256.06,98.95,72.56,266.21,254.38,93.61,72.91,256.06,249.78,99.66,49.94,250.19,240.21,
09.08.18 17:34:23,27.42,98.59,126.82,255.64,250.19,110.07,154.78,260.7,254.38,112.6,152.89,253.96,256.06,99.3,71.52,266.63,253.96,92.9,72.21,256.06,250.61,100.02,49.26,250.19,240.63,
09.08.18 17:34:38,27.67,95.74,126.08,253.12,249.78,108.27,155.92,259.85,253.12,113.32,154.02,252.7,254.8,98.59,70.48,266.21,253.54,91.84,70.83,255.22,249.78,99.3,48.25,249.36,240.21,
09.08.18 17:34:53,27.92,97.52,124.25,254.8,249.36,108.27,153.27,260.7,253.12,110.43,151.76,252.7,254.8,97.88,69.44,266.21,253.12,91.48,69.79,255.22,249.36,98.23,47.57,249.36,239.8,
09.08.18 17:35:08,28.17,96.1,126.08,252.7,248.94,107.19,154.78,258.59,253.12,111.51,152.89,252.7,255.22,97.52,69.1,265.36,253.12,91.13,68.75,254.8,248.94,97.88,47.23,248.94,239.39,
09.08.18 17:35:23,28.42,96.81,123.52,255.22,248.94,107.91,152.89,258.59,252.7,111.88,150.63,252.29,256.06,96.45,68.06,264.93,252.7,90.42,67.72,254.8,248.52,97.16,46.56,248.52,239.39,
09.08.18 17:35:38,28.67,95.03,124.25,253.54,248.94,106.83,154.4,259.01,253.12,114.41,152.14,251.87,255.64,96.45,67.72,265.36,253.12,89.72,67.37,254.38,248.52,96.45,45.88,248.52,239.39,
09.08.18 17:35:53,28.92,92.55,123.52,254.38,248.52,106.47,152.14,259.85,252.29,110.43,150.63,252.29,254.8,95.74,67.03,264.93,252.7,89.36,65.99,254.8,248.94,96.1,45.55,248.52,239.39,
09.08.18 17:36:08,29.17,95.03,122.42,253.96,248.11,105.75,152.51,259.01,252.29,111.88,150.63,251.45,254.8,95.03,65.65,264.09,252.29,88.66,65.3,253.96,248.52,95.38,44.2,248.11,238.97,
09.08.18 17:36:23,29.42,91.84,123.15,251.87,248.11,105.03,151.38,257.33,251.87,112.6,149.5,251.45,254.38,95.03,64.96,264.09,252.29,88.3,64.27,253.54,247.69,94.67,43.86,247.69,238.56,
09.08.18 17:36:38,29.67,92.9,120.96,253.54,247.69,104.31,150.63,257.75,251.87,108.99,149.12,251.03,254.38,93.96,63.93,264.09,251.87,87.6,63.24,253.54,247.69,94.32,43.19,247.69,238.56,
09.08.18 17:36:53,29.92,90.42,122.79,251.03,247.27,103.59,151.38,258.59,251.87,110.79,149.12,251.03,254.38,93.61,63.58,264.09,251.87,87.25,62.55,253.12,247.69,93.96,42.85,247.69,238.56,
09.08.18 17:37:08,30.17,90.07,120.59,253.96,247.27,103.24,149.12,258.59,252.7,111.88,147.24,250.61,253.96,92.9,62.21,263.24,251.03,86.54,61.53,252.7,246.86,92.9,42.18,247.69,238.15,
09.08.18 17:37:23,30.42,90.42,120.96,250.61,247.27,101.8,150.25,257.75,253.12,107.19,147.62,250.61,253.96,91.48,61.53,263.24,250.61,85.49,60.15,252.7,246.86,92.19,41.51,247.27,237.32,
