Sample.ID,Date,RUN,SDR_position,b1.Lpc,alpha,Notes,ID,tank,Day_Trial,Treat1_Treat2,number_indivs,mean_size,stdev_size
20180716_B2_2,20180716,2,B2,-3.424235905,0.4,all,H2_B_B2,H2_B,2_1,Ambient,10,5.1857,0.707673347
20180716_B3_2,20180716,2,B3,-1.914300537,0.4,all,H2_B_B3,H2_B,2_1,Ambient,10,5.0895,0.666986798
20180716_B4_2,20180716,2,B4,-2.914558689,0.4,all,H3_B_B4,H3_B,2_1,Low,10,5.2077,0.357929555
20180716_B5_2,20180716,2,B5,-2.825625975,0.4,all,H3_B_B5,H3_B,2_1,Low,10,5.4425,0.692098781
20180716_B6_2,20180716,2,B6,-2.238912574,0.4,all,H3_B_B6,H3_B,2_1,Low,10,5.0739,0.559193755
20180716_C1_2,20180716,2,C1,-1.256610331,0.4,all,H2_T_blank_C1,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C2_2,20180716,2,C2,-1.554470294,0.4,all,H2_T_blank_C2,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C3_2,20180716,2,C3,-1.78777378,0.4,all,H2_T_blank_C3,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C4_2,20180716,2,C4,-1.116519661,0.4,all,H3_T_blank_C4,H3_T_blank,2_1,Low,10,NA,NA
20180716_C5_2,20180716,2,C5,-1.644113816,0.4,all,H3_T_blank_C5,H3_T_blank,2_1,Low,10,NA,NA
20180716_C6_2,20180716,2,C6,-1.233122383,0.4,all,H3_T_blank_C6,H3_T_blank,2_1,Low,10,NA,NA
20180716_D1_2,20180716,2,D1,-1.262367246,0.4,all,H2_B_blank_D1,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D2_2,20180716,2,D2,-1.084832779,0.4,all,H2_B_blank_D2,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D3_2,20180716,2,D3,-1.110521994,0.4,all,H2_B_blank_D3,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D4_2,20180716,2,D4,-1.074904551,0.4,all,H3_B_blank_D4,H3_B_blank,2_1,Low,10,NA,NA
20180716_D5_2,20180716,2,D5,-1.315496831,0.4,all,H3_B_blank_D5,H3_B_blank,2_1,Low,10,NA,NA
20180716_D6_2,20180716,2,D6,-1.080470372,0.4,all,H3_B_blank_D6,H3_B_blank,2_1,Low,10,NA,NA
20180719_A1_1,20180719,1,A1,-1.104611926,0.4,all,H0_T_A1,H0_T,5_1,Low,10,5.2944,0.311382295
20180719_A2_1,20180719,1,A2,-2.301490553,0.4,all,H0_T_A2,H0_T,5_1,Low,10,5.1528,0.550306339
20180719_A3_1,20180719,1,A3,-2.142614392,0.4,all,H0_T_A3,H0_T,5_1,Low,10,4.7914,0.455908909
20180719_A4_1,20180719,1,A4,-2.486083893,0.4,all,H1_T_A4,H1_T,5_1,Ambient,10,5.0174,0.801409481
20180719_A5_1,20180719,1,A5,-2.273297925,0.4,all,H1_T_A5,H1_T,5_1,Ambient,10,5.0243,0.601912332
20180719_A6_1,20180719,1,A6,-3.431827051,0.4,all,H1_T_A6,H1_T,5_1,Ambient,10,5.252,0.522592044
20180719_B1_1,20180719,1,B1,-1.213995849,0.4,all,H0_B_B1,H0_B,5_1,Low,10,4.8237,0.754307048
20180719_B2_1,20180719,1,B2,-1.166108596,0.4,all,H0_B_B2,H0_B,5_1,Low,10,4.9948,0.671066614
20180719_B3_1,20180719,1,B3,-1.867510217,0.4,all,H0_B_B3,H0_B,5_1,Low,10,4.7994,0.690766595
20180719_B4_1,20180719,1,B4,-3.647895708,0.4,all,H1_B_B4,H1_B,5_1,Ambient,10,5.0138,0.591599677
20180719_B5_1,20180719,1,B5,-2.706905188,0.4,all,H1_B_B5,H1_B,5_1,Ambient,10,5.1337,0.628958584
20180719_B6_1,20180719,1,B6,-2.089620295,0.4,all,H1_B_B6,H1_B,5_1,Ambient,10,4.9275,0.628126005
20180719_C1_1,20180719,1,C1,-0.862170256,0.4,all,H0_T_blank_C1,H0_T_blank,5_1,Low,10,NA,NA
20180719_C2_1,20180719,1,C2,-0.85149905,0.4,all,H0_T_blank_C2,H0_T_blank,5_1,Low,10,NA,NA
20180719_C3_1,20180719,1,C3,-0.879799041,0.4,all,H0_T_blank_C3,H0_T_blank,5_1,Low,10,NA,NA
20180719_C4_1,20180719,1,C4,-1.162698523,0.4,all,H1_T_blank_C4,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C5_1,20180719,1,C5,-0.760967596,0.4,all,H1_T_blank_C5,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C6_1,20180719,1,C6,-0.895955828,0.4,all,H1_T_blank_C6,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_D1_1,20180719,1,D1,-0.859495129,0.4,all,H0_B_blank_D1,H0_B_blank,5_1,Low,10,NA,NA
20180719_D2_1,20180719,1,D2,-1.012789112,0.4,all,H0_B_blank_D2,H0_B_blank,5_1,Low,10,NA,NA
20180719_D3_1,20180719,1,D3,-0.932517139,0.4,all,H0_B_blank_D3,H0_B_blank,5_1,Low,10,NA,NA
20180719_D4_1,20180719,1,D4,-0.959441278,0.4,all,H1_B_blank_D4,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D5_1,20180719,1,D5,-0.92835235,0.4,all,H1_B_blank_D5,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D6_1,20180719,1,D6,-0.704924268,0.4,all,H1_B_blank_D6,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_A1_2,20180719,2,A1,-1.969309242,0.4,all,H2_T_A1,H2_T,5_1,Ambient,10,5.2024,0.416551237
20180719_A2_2,20180719,2,A2,-1.930015833,0.4,all,H2_T_A2,H2_T,5_1,Ambient,10,4.743,0.679129017
20180719_A3_2,20180719,2,A3,-3.167215642,0.4,all,H2_T_A3,H2_T,5_1,Ambient,10,4.7867,0.646806351
20180719_A4_2,20180719,2,A4,-1.590629316,0.4,all,H3_T_A4,H3_T,5_1,Low,10,5.393777778,0.413674322
20180719_A5_2,20180719,2,A5,-1.313903816,0.4,all,H3_T_A5,H3_T,5_1,Low,10,5.3153,0.425094512
20180719_A6_2,20180719,2,A6,-1.501447791,0.4,all,H3_T_A6,H3_T,5_1,Low,10,5.3695,0.808668625
20180719_B1_2,20180719,2,B1,-2.054478739,0.4,all,H2_B_B1,H2_B,5_1,Ambient,10,5.4275,0.511151261
20180719_B2_2,20180719,2,B2,-2.052826553,0.4,all,H2_B_B2,H2_B,5_1,Ambient,10,5.4277,0.490656035
20180719_B3_2,20180719,2,B3,-3.244672867,0.4,all,H2_B_B3,H2_B,5_1,Ambient,10,5.3319,0.706232013
20180719_B4_2,20180719,2,B4,-2.247012555,0.4,all,H3_B_B4,H3_B,5_1,Low,10,5.2947,0.781314
20180719_B5_2,20180719,2,B5,-3.244070393,0.4,all,H3_B_B5,H3_B,5_1,Low,10,5.2493,0.56634227
20180719_B6_2,20180719,2,B6,-1.838519686,0.4,all,H3_B_B6,H3_B,5_1,Low,10,5.1947,0.364524668
20180719_C1_2,20180719,2,C1,-0.867516552,0.4,all,H2_T_blank_C1,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C2_2,20180719,2,C2,-0.884836274,0.4,all,H2_T_blank_C2,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C3_2,20180719,2,C3,-1.028307974,0.4,all,H2_T_blank_C3,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C4_2,20180719,2,C4,-1.259561226,0.4,all,H3_T_blank_C4,H3_T_blank,5_1,Low,10,NA,NA
20180719_C5_2,20180719,2,C5,-0.64317636,0.4,all,H3_T_blank_C5,H3_T_blank,5_1,Low,10,NA,NA
20180719_C6_2,20180719,2,C6,-0.824452742,0.4,all,H3_T_blank_C6,H3_T_blank,5_1,Low,10,NA,NA
20180719_D1_2,20180719,2,D1,-0.885948359,0.4,all,H2_B_blank_D1,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D2_2,20180719,2,D2,-0.980812082,0.4,all,H2_B_blank_D2,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D3_2,20180719,2,D3,-1.165840261,0.4,all,H2_B_blank_D3,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D4_2,20180719,2,D4,-0.81322943,0.4,all,H3_B_blank_D4,H3_B_blank,5_1,Low,10,NA,NA
20180719_D5_2,20180719,2,D5,-0.804703592,0.4,all,H3_B_blank_D5,H3_B_blank,5_1,Low,10,NA,NA
20180719_D6_2,20180719,2,D6,-0.707760675,0.4,all,H3_B_blank_D6,H3_B_blank,5_1,Low,10,NA,NA
20180722_A1_1,20180722,1,A1,-1.687573378,0.4,all,H0_T_A1,H0_T,8_1,Low,10,5.0561,0.483446527
20180722_A2_1,20180722,1,A2,-1.435600595,0.4,all,H0_T_A2,H0_T,8_1,Low,10,5.1746,0.535843302
20180722_A3_1,20180722,1,A3,-1.939112493,0.4,all,H0_T_A3,H0_T,8_1,Low,10,4.9261,0.584950226
20180722_A4_1,20180722,1,A4,-4.50103082,0.4,all,H1_T_A4,H1_T,8_1,Ambient,10,5.0501,0.825386166
20180722_A5_1,20180722,1,A5,-4.255257741,0.4,all,H1_T_A5,H1_T,8_1,Ambient,10,4.9454,0.938102008
20180722_A6_1,20180722,1,A6,-2.526438839,0.4,all,H1_T_A6,H1_T,8_1,Ambient,10,5.0295,0.591765579
20180722_B1_1,20180722,1,B1,-5.000378946,0.4,all,H0_B_B1,H0_B,8_1,Low,10,4.984,0.518925599
20180722_B2_1,20180722,1,B2,-1.956309462,0.4,all,H0_B_B2,H0_B,8_1,Low,10,4.7746,0.631559833
20180722_B3_1,20180722,1,B3,-9.09465214,0.4,all,H0_B_B3,H0_B,8_1,Low,9,5.037,0.741221627
20180722_B4_1,20180722,1,B4,-3.833817415,0.4,all,H1_B_B4,H1_B,8_1,Ambient,9,4.749222222,0.743046899
20180722_B5_1,20180722,1,B5,-3.500619179,0.4,all,H1_B_B5,H1_B,8_1,Ambient,10,5.2632,0.693766659
20180722_B6_1,20180722,1,B6,-2.986487128,0.4,all,H1_B_B6,H1_B,8_1,Ambient,10,5.1463,0.325766464
20180722_C1_1,20180722,1,C1,-1.209956862,0.4,all,H0_T_blank_C1,H0_T_blank,8_1,Low,10,NA,NA
20180722_C2_1,20180722,1,C2,-1.201939023,0.4,all,H0_T_blank_C2,H0_T_blank,8_1,Low,10,NA,NA
20180722_C3_1,20180722,1,C3,-1.231837607,0.4,all,H0_T_blank_C3,H0_T_blank,8_1,Low,10,NA,NA
20180722_C4_1,20180722,1,C4,-1.043864471,0.4,all,H1_T_blank_C4,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C5_1,20180722,1,C5,-1.065449868,0.4,all,H1_T_blank_C5,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C6_1,20180722,1,C6,-2.762883311,0.4,all,H1_T_blank_C6,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_D1_1,20180722,1,D1,-1.996261093,0.4,all,H0_B_blank_D1,H0_B_blank,8_1,Low,10,NA,NA
20180722_D2_1,20180722,1,D2,-1.809564039,0.4,all,H0_B_blank_D2,H0_B_blank,8_1,Low,10,NA,NA
20180722_D3_1,20180722,1,D3,-1.301165299,0.4,all,H0_B_blank_D3,H0_B_blank,8_1,Low,10,NA,NA
20180722_D4_1,20180722,1,D4,-1.312541415,0.4,all,H1_B_blank_D4,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D5_1,20180722,1,D5,-1.634424241,0.4,all,H1_B_blank_D5,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D6_1,20180722,1,D6,-1.230717303,0.4,all,H1_B_blank_D6,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_A1_2,20180722,2,A1,-2.328735525,0.4,all,H2_T_A1,H2_T,8_1,Ambient,10,5.115,0.87093092
20180722_A2_2,20180722,2,A2,-2.087405489,0.4,all,H2_T_A2,H2_T,8_1,Ambient,10,5.1385,0.607942477
20180722_A3_2,20180722,2,A3,-1.701631922,0.4,all,H2_T_A3,H2_T,8_1,Ambient,10,5.222,0.499779285
20180722_A4_2,20180722,2,A4,-2.078932838,0.4,all,H3_T_A4,H3_T,8_1,Low,10,5.5784,0.385286387
20180722_A5_2,20180722,2,A5,-2.502090008,0.4,all,H3_T_A5,H3_T,8_1,Low,10,5.5212,0.677497815
20180722_A6_2,20180722,2,A6,-2.209953392,0.4,all,H3_T_A6,H3_T,8_1,Low,10,5.1907,1.038685178
20180722_B1_2,20180722,2,B1,-1.890206261,0.4,all,H2_B_B1,H2_B,8_1,Ambient,10,5.2781,0.691656699
20180722_B2_2,20180722,2,B2,-1.543219886,0.4,all,H2_B_B2,H2_B,8_1,Ambient,10,5.291,0.771178319
20180722_B3_2,20180722,2,B3,-2.074187035,0.4,all,H2_B_B3,H2_B,8_1,Ambient,10,5.4839,0.552442546
20180722_B4_2,20180722,2,B4,-1.541916801,0.4,all,H3_B_B4,H3_B,8_1,Low,10,5.0719,0.747445197
20180722_B5_2,20180722,2,B5,-3.742702611,0.4,all,H3_B_B5,H3_B,8_1,Low,10,5.3219,0.264098235
20180722_B6_2,20180722,2,B6,-1.432504842,0.4,all,H3_B_B6,H3_B,8_1,Low,10,5.1732,0.505236534
20180722_C1_2,20180722,2,C1,-0.897057265,0.4,all,H2_T_blank_C1,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C2_2,20180722,2,C2,-1.123642301,0.4,all,H2_T_blank_C2,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C3_2,20180722,2,C3,-1.053163648,0.4,all,H2_T_blank_C3,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C4_2,20180722,2,C4,-0.814410708,0.4,all,H3_T_blank_C4,H3_T_blank,8_1,Low,10,NA,NA
20180722_C5_2,20180722,2,C5,-1.188841088,0.4,all,H3_T_blank_C5,H3_T_blank,8_1,Low,10,NA,NA
20180722_C6_2,20180722,2,C6,-1.04631152,0.4,all,H3_T_blank_C6,H3_T_blank,8_1,Low,10,NA,NA
20180722_D1_2,20180722,2,D1,-1.060238276,0.4,all,H2_B_blank_D1,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D2_2,20180722,2,D2,-1.283524286,0.4,all,H2_B_blank_D2,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D3_2,20180722,2,D3,-1.214565031,0.4,all,H2_B_blank_D3,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D4_2,20180722,2,D4,-1.214820557,0.4,all,H3_B_blank_D4,H3_B_blank,8_1,Low,10,NA,NA
20180722_D5_2,20180722,2,D5,-1.263168825,0.4,all,H3_B_blank_D5,H3_B_blank,8_1,Low,10,NA,NA
20180722_D6_2,20180722,2,D6,-0.961278061,0.4,all,H3_B_blank_D6,H3_B_blank,8_1,Low,10,NA,NA
20180724_A1_1,20180724,1,A1,-1.690169973,0.4,all,H0_T_A1,H0_T,10_1,Low,10,5.1096,0.62127954
20180724_A2_1,20180724,1,A2,-2.619275611,0.4,all,H0_T_A2,H0_T,10_1,Low,10,5.4318,0.3243903
20180724_A3_1,20180724,1,A3,-1.728839583,0.4,all,H0_T_A3,H0_T,10_1,Low,10,5.0449,0.659767206
20180724_A4_1,20180724,1,A4,-1.679051667,0.4,all,H1_T_A4,H1_T,10_1,Ambient,10,5.021,0.864072271
20180724_A5_1,20180724,1,A5,-3.046739695,0.4,all,H1_T_A5,H1_T,10_1,Ambient,10,5.4303,0.627244246
20180724_A6_1,20180724,1,A6,-3.199729561,0.4,all,H1_T_A6,H1_T,10_1,Ambient,10,5.6119,0.625410345
20180724_B1_1,20180724,1,B1,-1.962504784,0.4,all,H0_B_B1,H0_B,10_1,Low,10,4.9996,0.750422873
20180724_B2_1,20180724,1,B2,-2.616990825,0.4,all,H0_B_B2,H0_B,10_1,Low,10,4.9965,0.733739471
20180724_B3_1,20180724,1,B3,-2.267776458,0.4,all,H0_B_B3,H0_B,10_1,Low,10,5.3896,0.655714403
20180724_B4_1,20180724,1,B4,-2.414785556,0.4,all,H1_B_B4,H1_B,10_1,Ambient,10,5.1491,0.715998363
20180724_B5_1,20180724,1,B5,-2.710112073,0.4,all,H1_B_B5,H1_B,10_1,Ambient,10,5.2891,0.866118089
20180724_B6_1,20180724,1,B6,-2.726311729,0.4,all,H1_B_B6,H1_B,10_1,Ambient,10,5.4167,0.82375469
20180724_C1_1,20180724,1,C1,-1.437591796,0.4,all,H0_T_blank_C1,H0_T_blank,10_1,Low,10,NA,NA
20180724_C2_1,20180724,1,C2,-1.198677211,0.4,all,H0_T_blank_C2,H0_T_blank,10_1,Low,10,NA,NA
20180724_C3_1,20180724,1,C3,-0.516680857,0.4,all,H0_T_blank_C3,H0_T_blank,10_1,Low,10,NA,NA
20180724_C4_1,20180724,1,C4,-0.747485177,0.4,all,H1_T_blank_C4,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C5_1,20180724,1,C5,-0.974915554,0.4,all,H1_T_blank_C5,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C6_1,20180724,1,C6,-0.81239623,0.4,all,H1_T_blank_C6,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_D1_1,20180724,1,D1,-0.890345659,0.4,all,H0_B_blank_D1,H0_B_blank,10_1,Low,10,NA,NA
20180724_D2_1,20180724,1,D2,-0.757413485,0.4,all,H0_B_blank_D2,H0_B_blank,10_1,Low,10,NA,NA
20180724_D3_1,20180724,1,D3,-0.952284466,0.4,all,H0_B_blank_D3,H0_B_blank,10_1,Low,10,NA,NA
20180724_D4_1,20180724,1,D4,-1.052482922,0.4,all,H1_B_blank_D4,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D5_1,20180724,1,D5,-0.573516877,0.4,all,H1_B_blank_D5,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D6_1,20180724,1,D6,-1.036731125,0.4,all,H1_B_blank_D6,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_A1_2,20180724,2,A1,-3.281089991,0.4,all,H2_T_A1,H2_T,10_1,Ambient,10,5.341,0.55198591
20180724_A2_2,20180724,2,A2,-3.115558775,0.4,all,H2_T_A2,H2_T,10_1,Ambient,10,4.8744,0.343943535
20180724_A3_2,20180724,2,A3,-1.556632315,0.4,all,H2_T_A3,H2_T,10_1,Ambient,10,5.2041,0.692565994
20180724_A4_2,20180724,2,A4,-2.736001454,0.4,all,H3_T_A4,H3_T,10_1,Low,10,5.4338,0.779450063
20180724_A5_2,20180724,2,A5,-2.280140808,0.4,all,H3_T_A5,H3_T,10_1,Low,10,5.4296,0.495054475
20180724_A6_2,20180724,2,A6,-2.743701015,0.4,all,H3_T_A6,H3_T,10_1,Low,10,5.0938,0.671471982
20180724_B1_2,20180724,2,B1,-2.210716078,0.4,all,H2_B_B1,H2_B,10_1,Ambient,10,5.4986,0.333044942
20180724_B2_2,20180724,2,B2,-2.630856693,0.4,all,H2_B_B2,H2_B,10_1,Ambient,10,5.2981,0.698756427
20180724_B3_2,20180724,2,B3,-1.682704606,0.4,all,H2_B_B3,H2_B,10_1,Ambient,10,5.1683,0.660851984
20180724_B4_2,20180724,2,B4,-1.454141744,0.4,all,H3_B_B4,H3_B,10_1,Low,10,5.3038,0.264363723
20180724_B5_2,20180724,2,B5,-3.161764363,0.4,all,H3_B_B5,H3_B,10_1,Low,10,5.3658,0.587868806
20180724_B6_2,20180724,2,B6,-1.67484454,0.4,all,H3_B_B6,H3_B,10_1,Low,10,5.194,0.612460248
20180724_C1_2,20180724,2,C1,-1.146861612,0.4,all,H2_T_blank_C1,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C2_2,20180724,2,C2,-0.926839296,0.4,all,H2_T_blank_C2,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C3_2,20180724,2,C3,-0.65774401,0.4,all,H2_T_blank_C3,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C4_2,20180724,2,C4,-1.024907478,0.4,all,H3_T_blank_C4,H3_T_blank,10_1,Low,10,NA,NA
20180724_C5_2,20180724,2,C5,-1.181350795,0.4,all,H3_T_blank_C5,H3_T_blank,10_1,Low,10,NA,NA
20180724_C6_2,20180724,2,C6,-1.103593461,0.4,all,H3_T_blank_C6,H3_T_blank,10_1,Low,10,NA,NA
20180724_D1_2,20180724,2,D1,-1.13107264,0.4,all,H2_B_blank_D1,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D2_2,20180724,2,D2,-1.296285344,0.4,all,H2_B_blank_D2,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D3_2,20180724,2,D3,-0.805242777,0.4,all,H2_B_blank_D3,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D4_2,20180724,2,D4,-1.055384692,0.4,all,H3_B_blank_D4,H3_B_blank,10_1,Low,10,NA,NA
20180724_D5_2,20180724,2,D5,-2.19757273,0.4,all,H3_B_blank_D5,H3_B_blank,10_1,Low,10,NA,NA
20180724_D6_2,20180724,2,D6,-1.283906264,0.4,all,H3_B_blank_D6,H3_B_blank,10_1,Low,10,NA,NA
20180807_A1_1,20180807,1,A1,-2.441330081,0.4,all,H0_T_A1,H0_T,0_2,Low_Ambient,10,4.9323,0.58371874
20180807_A2_1,20180807,1,A2,-1.944478122,0.4,all,H0_T_A2,H0_T,0_2,Low_Ambient,10,5.1593,0.83764751
20180807_A3_1,20180807,1,A3,-2.570245843,0.4,all,H0_T_A3,H0_T,0_2,Low_Ambient,10,5.4338,0.7593693
20180807_A4_1,20180807,1,A4,-2.634266304,0.4,all,H1_T_A4,H1_T,0_2,Ambient_Low,10,5.7079,0.56135124
20180807_A5_1,20180807,1,A5,-2.577187349,0.4,all,H1_T_A5,H1_T,0_2,Ambient_Low,10,5.7379,1.13133662
20180807_A6_1,20180807,1,A6,-3.103875856,0.4,all,H1_T_A6,H1_T,0_2,Ambient_Low,10,5.8775,1.15802507
20180807_B1_1,20180807,1,B1,-1.598071876,0.4,all,H0_B_B1,H0_B,0_2,Low_Low,10,5.45011111,0.71844214
20180807_B2_1,20180807,1,B2,-2.379737264,0.4,all,H0_B_B2,H0_B,0_2,Low_Low,10,5.2923,0.56710357
20180807_B3_1,20180807,1,B3,-3.441759832,0.4,all,H0_B_B3,H0_B,0_2,Low_Low,10,5.5804,0.87316642
20180807_B4_1,20180807,1,B4,-4.291333964,0.4,all,H1_B_B4,H1_B,0_2,Ambient_Ambient,10,5.8329,0.96890619
20180807_B5_1,20180807,1,B5,-3.732930037,0.4,all,H1_B_B5,H1_B,0_2,Ambient_Ambient,10,5.8637,0.8930787
20180807_B6_1,20180807,1,B6,-4.908554215,0.4,all,H1_B_B6,H1_B,0_2,Ambient_Ambient,10,6.2644,0.99160758
20180807_C1_1,20180807,1,C1,-0.914776402,0.4,all,H0_T_blank_C1,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C2_1,20180807,1,C2,-0.659393583,0.4,all,H0_T_blank_C2,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C3_1,20180807,1,C3,-0.780680154,0.4,all,H0_T_blank_C3,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C4_1,20180807,1,C4,-0.981326157,0.4,all,H1_T_blank_C4,H1_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C5_1,20180807,1,C5,-0.90416501,0.4,all,H1_T_blank_C5,H1_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C6_1,20180807,1,C6,-0.973110274,0.4,all,H1_T_blank_C6,H1_T_blank,0_2,Ambient_Low,10,NA,NA
