Sample.ID,Date,RUN,SDR_position,b1.Lpc,alpha,Notes,ID,tank,Day_Trial,Treat1_Treat2,number_indivs,mean_size,stdev_size
20180716_D2_1,20180716,1,D2,-1.370309257,0.6,min10-20,H0_B_blank_D2,H0_B_blank,2_1,Low,10,NA,NA
20180716_D3_1,20180716,1,D3,-1.290527859,0.6,min10-20,H0_B_blank_D3,H0_B_blank,2_1,Low,10,NA,NA
20180716_D4_1,20180716,1,D4,-1.074104654,0.6,min10-20,H1_B_blank_D4,H1_B_blank,2_1,Ambient,10,NA,NA
20180716_D5_1,20180716,1,D5,-1.736294999,0.6,min10-20,H1_B_blank_D5,H1_B_blank,2_1,Ambient,10,NA,NA
20180716_D6_1,20180716,1,D6,-1.60960103,0.6,min10-20,H1_B_blank_D6,H1_B_blank,2_1,Ambient,10,NA,NA
20180716_A1_2,20180716,2,A1,-2.147938462,0.6,min10-20,H2_T_A1,H2_T,2_1,Ambient,10,5.3568,0.578412348
20180716_A2_2,20180716,2,A2,-2.738207283,0.6,min10-20,H2_T_A2,H2_T,2_1,Ambient,10,5.0663,0.632012843
20180716_A3_2,20180716,2,A3,-2.09833871,0.6,min10-20,H2_T_A3,H2_T,2_1,Ambient,10,5.0571,0.632988406
20180716_A4_2,20180716,2,A4,-3.209930502,0.6,min10-20,H3_T_A4,H3_T,2_1,Low,10,5.141,1.102219276
20180716_A5_2,20180716,2,A5,-4.991892552,0.6,min10-20,H3_T_A5,H3_T,2_1,Low,10,5.1263,0.599313135
20180716_A6_2,20180716,2,A6,-3.588236453,0.6,min10-20,H3_T_A6,H3_T,2_1,Low,10,5.555,0.805278282
20180716_B1_2,20180716,2,B1,-3.917910557,0.6,min10-20,H2_B_B1,H2_B,2_1,Ambient,10,5.2332,0.633533617
20180716_B2_2,20180716,2,B2,-3.684984615,0.6,min10-20,H2_B_B2,H2_B,2_1,Ambient,10,5.1857,0.707673347
20180716_B3_2,20180716,2,B3,-1.944,0.6,min10-20,H2_B_B3,H2_B,2_1,Ambient,10,5.0895,0.666986798
20180716_B4_2,20180716,2,B4,-2.57313783,0.6,min10-20,H3_B_B4,H3_B,2_1,Low,10,5.2077,0.357929555
20180716_B5_2,20180716,2,B5,-2.518262032,0.6,min10-20,H3_B_B5,H3_B,2_1,Low,10,5.4425,0.692098781
20180716_B6_2,20180716,2,B6,-2.053442802,0.6,min10-20,H3_B_B6,H3_B,2_1,Low,10,5.0739,0.559193755
20180716_C1_2,20180716,2,C1,-1.373616369,0.6,min10-20,H2_T_blank_C1,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C2_2,20180716,2,C2,-1.598421053,0.6,min10-20,H2_T_blank_C2,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C3_2,20180716,2,C3,-1.736623992,0.6,min10-20,H2_T_blank_C3,H2_T_blank,2_1,Ambient,10,NA,NA
20180716_C4_2,20180716,2,C4,-1.38634683,0.6,min10-20,H3_T_blank_C4,H3_T_blank,2_1,Low,10,NA,NA
20180716_C5_2,20180716,2,C5,-1.840955466,0.6,min10-20,H3_T_blank_C5,H3_T_blank,2_1,Low,10,NA,NA
20180716_C6_2,20180716,2,C6,-1.933188694,0.6,min10-20,H3_T_blank_C6,H3_T_blank,2_1,Low,10,NA,NA
20180716_D1_2,20180716,2,D1,-1.518386555,0.6,min10-20,H2_B_blank_D1,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D2_2,20180716,2,D2,-1.289293504,0.6,min10-20,H2_B_blank_D2,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D3_2,20180716,2,D3,-1.530829641,0.6,min10-20,H2_B_blank_D3,H2_B_blank,2_1,Ambient,10,NA,NA
20180716_D4_2,20180716,2,D4,-1.62887395,0.6,min10-20,H3_B_blank_D4,H3_B_blank,2_1,Low,10,NA,NA
20180716_D5_2,20180716,2,D5,-1.638648084,0.6,min10-20,H3_B_blank_D5,H3_B_blank,2_1,Low,10,NA,NA
20180716_D6_2,20180716,2,D6,-1.815817923,0.6,min10-20,H3_B_blank_D6,H3_B_blank,2_1,Low,10,NA,NA
20180719_A1_1,20180719,1,A1,-2.533475822,0.6,min10-20,H0_T_A1,H0_T,5_1,Low,10,5.2944,0.311382295
20180719_A2_1,20180719,1,A2,-1.893086853,0.6,min10-20,H0_T_A2,H0_T,5_1,Low,10,5.1528,0.550306339
20180719_A3_1,20180719,1,A3,-1.986347106,0.6,min10-20,H0_T_A3,H0_T,5_1,Low,10,4.7914,0.455908909
20180719_A4_1,20180719,1,A4,-1.616054278,0.6,min10-20,H1_T_A4,H1_T,5_1,Ambient,10,5.0174,0.801409481
20180719_A5_1,20180719,1,A5,-4.332593974,0.6,min10-20,H1_T_A5,H1_T,5_1,Ambient,10,5.0243,0.601912332
20180719_A6_1,20180719,1,A6,-3.555897271,0.6,min10-20,H1_T_A6,H1_T,5_1,Ambient,10,5.252,0.522592044
20180719_B1_1,20180719,1,B1,-1.742065194,0.6,min10-20,H0_B_B1,H0_B,5_1,Low,10,4.8237,0.754307048
20180719_B2_1,20180719,1,B2,-1.556949591,0.6,min10-20,H0_B_B2,H0_B,5_1,Low,10,4.9948,0.671066614
20180719_B3_1,20180719,1,B3,-3.807962387,0.6,min10-20,H0_B_B3,H0_B,5_1,Low,10,4.7994,0.690766595
20180719_B4_1,20180719,1,B4,-2.780062321,0.6,min10-20,H1_B_B4,H1_B,5_1,Ambient,10,5.0138,0.591599677
20180719_B5_1,20180719,1,B5,-2.655724381,0.6,min10-20,H1_B_B5,H1_B,5_1,Ambient,10,5.1337,0.628958584
20180719_B6_1,20180719,1,B6,-1.601800251,0.6,min10-20,H1_B_B6,H1_B,5_1,Ambient,10,4.9275,0.628126005
20180719_C1_1,20180719,1,C1,-1.204785031,0.6,min10-20,H0_T_blank_C1,H0_T_blank,5_1,Low,10,NA,NA
20180719_C2_1,20180719,1,C2,-1.064048546,0.6,min10-20,H0_T_blank_C2,H0_T_blank,5_1,Low,10,NA,NA
20180719_C3_1,20180719,1,C3,-1.059225238,0.6,min10-20,H0_T_blank_C3,H0_T_blank,5_1,Low,10,NA,NA
20180719_C4_1,20180719,1,C4,-1.156708428,0.6,min10-20,H1_T_blank_C4,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C5_1,20180719,1,C5,-0.915930694,0.6,min10-20,H1_T_blank_C5,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_C6_1,20180719,1,C6,-1.522804356,0.6,min10-20,H1_T_blank_C6,H1_T_blank,5_1,Ambient,10,NA,NA
20180719_D1_1,20180719,1,D1,-1.923111007,0.6,min10-20,H0_B_blank_D1,H0_B_blank,5_1,Low,10,NA,NA
20180719_D2_1,20180719,1,D2,-1.497034286,0.6,min10-20,H0_B_blank_D2,H0_B_blank,5_1,Low,10,NA,NA
20180719_D3_1,20180719,1,D3,-1.314029768,0.6,min10-20,H0_B_blank_D3,H0_B_blank,5_1,Low,10,NA,NA
20180719_D4_1,20180719,1,D4,-1.32676744,0.6,min10-20,H1_B_blank_D4,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D5_1,20180719,1,D5,-1.334899286,0.6,min10-20,H1_B_blank_D5,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_D6_1,20180719,1,D6,-1.014332187,0.6,min10-20,H1_B_blank_D6,H1_B_blank,5_1,Ambient,10,NA,NA
20180719_A1_2,20180719,2,A1,-2.944916298,0.6,min10-20,H2_T_A1,H2_T,5_1,Ambient,10,5.2024,0.416551237
20180719_A2_2,20180719,2,A2,-3.325466941,0.6,min10-20,H2_T_A2,H2_T,5_1,Ambient,10,4.743,0.679129017
20180719_A3_2,20180719,2,A3,-3.34535879,0.6,min10-20,H2_T_A3,H2_T,5_1,Ambient,10,4.7867,0.646806351
20180719_A4_2,20180719,2,A4,-1.229564679,0.6,min10-20,H3_T_A4,H3_T,5_1,Low,10,5.393777778,0.413674322
20180719_A5_2,20180719,2,A5,-2.454403262,0.6,min10-20,H3_T_A5,H3_T,5_1,Low,10,5.3153,0.425094512
20180719_A6_2,20180719,2,A6,-2.355270618,0.6,min10-20,H3_T_A6,H3_T,5_1,Low,10,5.3695,0.808668625
20180719_B1_2,20180719,2,B1,-0.810539148,0.6,min10-20,H2_B_B1,H2_B,5_1,Ambient,10,5.4275,0.511151261
20180719_B2_2,20180719,2,B2,-1.516112617,0.6,min10-20,H2_B_B2,H2_B,5_1,Ambient,10,5.4277,0.490656035
20180719_B3_2,20180719,2,B3,-3.789765543,0.6,min10-20,H2_B_B3,H2_B,5_1,Ambient,10,5.3319,0.706232013
20180719_B4_2,20180719,2,B4,-1.390732435,0.6,min10-20,H3_B_B4,H3_B,5_1,Low,10,5.2947,0.781314
20180719_B5_2,20180719,2,B5,-3.629013689,0.6,min10-20,H3_B_B5,H3_B,5_1,Low,10,5.2493,0.56634227
20180719_B6_2,20180719,2,B6,-4.025301281,0.6,min10-20,H3_B_B6,H3_B,5_1,Low,10,5.1947,0.364524668
20180719_C1_2,20180719,2,C1,-0.981439757,0.6,min10-20,H2_T_blank_C1,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C2_2,20180719,2,C2,-0.996386443,0.6,min10-20,H2_T_blank_C2,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C3_2,20180719,2,C3,-1.11511204,0.6,min10-20,H2_T_blank_C3,H2_T_blank,5_1,Ambient,10,NA,NA
20180719_C4_2,20180719,2,C4,-1.393369103,0.6,min10-20,H3_T_blank_C4,H3_T_blank,5_1,Low,10,NA,NA
20180719_C5_2,20180719,2,C5,-0.939995256,0.6,min10-20,H3_T_blank_C5,H3_T_blank,5_1,Low,10,NA,NA
20180719_C6_2,20180719,2,C6,-1.206322757,0.6,min10-20,H3_T_blank_C6,H3_T_blank,5_1,Low,10,NA,NA
20180719_D1_2,20180719,2,D1,-1.624284478,0.6,min10-20,H2_B_blank_D1,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D2_2,20180719,2,D2,-1.223743981,0.6,min10-20,H2_B_blank_D2,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D3_2,20180719,2,D3,-1.111642355,0.6,min10-20,H2_B_blank_D3,H2_B_blank,5_1,Ambient,10,NA,NA
20180719_D4_2,20180719,2,D4,-1.031266012,0.6,min10-20,H3_B_blank_D4,H3_B_blank,5_1,Low,10,NA,NA
20180719_D5_2,20180719,2,D5,-1.049132438,0.6,min10-20,H3_B_blank_D5,H3_B_blank,5_1,Low,10,NA,NA
20180719_D6_2,20180719,2,D6,-1.234158317,0.6,min10-20,H3_B_blank_D6,H3_B_blank,5_1,Low,10,NA,NA
20180722_A1_1,20180722,1,A1,-3.150264185,0.6,min10-20,H0_T_A1,H0_T,8_1,Low,10,5.0561,0.483446527
20180722_A2_1,20180722,1,A2,-3.880868052,0.6,min10-20,H0_T_A2,H0_T,8_1,Low,10,5.1746,0.535843302
20180722_A3_1,20180722,1,A3,-2.013421117,0.6,min10-20,H0_T_A3,H0_T,8_1,Low,10,4.9261,0.584950226
20180722_A4_1,20180722,1,A4,-3.71406326,0.6,min10-20,H1_T_A4,H1_T,8_1,Ambient,10,5.0501,0.825386166
20180722_A5_1,20180722,1,A5,-3.530499939,0.6,min10-20,H1_T_A5,H1_T,8_1,Ambient,10,4.9454,0.938102008
20180722_A6_1,20180722,1,A6,-3.156662026,0.6,min10-20,H1_T_A6,H1_T,8_1,Ambient,10,5.0295,0.591765579
20180722_B1_1,20180722,1,B1,-4.680229522,0.6,min10-20,H0_B_B1,H0_B,8_1,Low,10,4.984,0.518925599
20180722_B2_1,20180722,1,B2,-2.710479024,0.6,min10-20,H0_B_B2,H0_B,8_1,Low,10,4.7746,0.631559833
20180722_B3_1,20180722,1,B3,-2.756497572,0.6,min10-20,H0_B_B3,H0_B,8_1,Low,9,5.037,0.741221627
20180722_B4_1,20180722,1,B4,-6.094607196,0.6,min10-20,H1_B_B4,H1_B,8_1,Ambient,9,4.749222222,0.743046899
20180722_B5_1,20180722,1,B5,-6.016675612,0.6,min10-20,H1_B_B5,H1_B,8_1,Ambient,10,5.2632,0.693766659
20180722_B6_1,20180722,1,B6,-3.508431142,0.6,min10-20,H1_B_B6,H1_B,8_1,Ambient,10,5.1463,0.325766464
20180722_C1_1,20180722,1,C1,-1.995690279,0.6,min10-20,H0_T_blank_C1,H0_T_blank,8_1,Low,10,NA,NA
20180722_C2_1,20180722,1,C2,-1.322324147,0.6,min10-20,H0_T_blank_C2,H0_T_blank,8_1,Low,10,NA,NA
20180722_C3_1,20180722,1,C3,-1.596371089,0.6,min10-20,H0_T_blank_C3,H0_T_blank,8_1,Low,10,NA,NA
20180722_C4_1,20180722,1,C4,-1.1264988,0.6,min10-20,H1_T_blank_C4,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C5_1,20180722,1,C5,-1.63000429,0.6,min10-20,H1_T_blank_C5,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_C6_1,20180722,1,C6,-1.850549368,0.6,min10-20,H1_T_blank_C6,H1_T_blank,8_1,Ambient,10,NA,NA
20180722_D1_1,20180722,1,D1,-1.522395178,0.6,min10-20,H0_B_blank_D1,H0_B_blank,8_1,Low,10,NA,NA
20180722_D2_1,20180722,1,D2,-2.464489022,0.6,min10-20,H0_B_blank_D2,H0_B_blank,8_1,Low,10,NA,NA
20180722_D3_1,20180722,1,D3,-1.686624342,0.6,min10-20,H0_B_blank_D3,H0_B_blank,8_1,Low,10,NA,NA
20180722_D4_1,20180722,1,D4,-2.100179892,0.6,min10-20,H1_B_blank_D4,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D5_1,20180722,1,D5,-1.596997778,0.6,min10-20,H1_B_blank_D5,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_D6_1,20180722,1,D6,-1.925171548,0.6,min10-20,H1_B_blank_D6,H1_B_blank,8_1,Ambient,10,NA,NA
20180722_A1_2,20180722,2,A1,-2.698214069,0.6,min10-20,H2_T_A1,H2_T,8_1,Ambient,10,5.115,0.87093092
20180722_A2_2,20180722,2,A2,-2.190670521,0.6,min10-20,H2_T_A2,H2_T,8_1,Ambient,10,5.1385,0.607942477
20180722_A3_2,20180722,2,A3,-2.815462813,0.6,min10-20,H2_T_A3,H2_T,8_1,Ambient,10,5.222,0.499779285
20180722_A4_2,20180722,2,A4,-3.062343,0.6,min10-20,H3_T_A4,H3_T,8_1,Low,10,5.5784,0.385286387
20180722_A5_2,20180722,2,A5,-3.523685675,0.6,min10-20,H3_T_A5,H3_T,8_1,Low,10,5.5212,0.677497815
20180722_A6_2,20180722,2,A6,-2.174205151,0.6,min10-20,H3_T_A6,H3_T,8_1,Low,10,5.1907,1.038685178
20180722_B1_2,20180722,2,B1,-1.958087365,0.6,min10-20,H2_B_B1,H2_B,8_1,Ambient,10,5.2781,0.691656699
20180722_B2_2,20180722,2,B2,-2.615232379,0.6,min10-20,H2_B_B2,H2_B,8_1,Ambient,10,5.291,0.771178319
20180722_B3_2,20180722,2,B3,-1.705909173,0.6,min10-20,H2_B_B3,H2_B,8_1,Ambient,10,5.4839,0.552442546
20180722_B4_2,20180722,2,B4,-2.722610616,0.6,min10-20,H3_B_B4,H3_B,8_1,Low,10,5.0719,0.747445197
20180722_B5_2,20180722,2,B5,-3.409367166,0.6,min10-20,H3_B_B5,H3_B,8_1,Low,10,5.3219,0.264098235
20180722_B6_2,20180722,2,B6,-2.498861899,0.6,min10-20,H3_B_B6,H3_B,8_1,Low,10,5.1732,0.505236534
20180722_C1_2,20180722,2,C1,-1.354244201,0.6,min10-20,H2_T_blank_C1,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C2_2,20180722,2,C2,-1.276756349,0.6,min10-20,H2_T_blank_C2,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C3_2,20180722,2,C3,-1.149079445,0.6,min10-20,H2_T_blank_C3,H2_T_blank,8_1,Ambient,10,NA,NA
20180722_C4_2,20180722,2,C4,-0.889942866,0.6,min10-20,H3_T_blank_C4,H3_T_blank,8_1,Low,10,NA,NA
20180722_C5_2,20180722,2,C5,-1.636793135,0.6,min10-20,H3_T_blank_C5,H3_T_blank,8_1,Low,10,NA,NA
20180722_C6_2,20180722,2,C6,-1.518859188,0.6,min10-20,H3_T_blank_C6,H3_T_blank,8_1,Low,10,NA,NA
20180722_D1_2,20180722,2,D1,-1.449541599,0.6,min10-20,H2_B_blank_D1,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D2_2,20180722,2,D2,-1.587363335,0.6,min10-20,H2_B_blank_D2,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D3_2,20180722,2,D3,-1.663105968,0.6,min10-20,H2_B_blank_D3,H2_B_blank,8_1,Ambient,10,NA,NA
20180722_D4_2,20180722,2,D4,-1.494690425,0.6,min10-20,H3_B_blank_D4,H3_B_blank,8_1,Low,10,NA,NA
20180722_D5_2,20180722,2,D5,-1.787527494,0.6,min10-20,H3_B_blank_D5,H3_B_blank,8_1,Low,10,NA,NA
20180722_D6_2,20180722,2,D6,-1.530203819,0.6,min10-20,H3_B_blank_D6,H3_B_blank,8_1,Low,10,NA,NA
20180724_A1_1,20180724,1,A1,-2.670448715,0.6,min10-20,H0_T_A1,H0_T,10_1,Low,10,5.1096,0.62127954
20180724_A2_1,20180724,1,A2,-2.694651549,0.6,min10-20,H0_T_A2,H0_T,10_1,Low,10,5.4318,0.3243903
20180724_A3_1,20180724,1,A3,-3.158131848,0.6,min10-20,H0_T_A3,H0_T,10_1,Low,10,5.0449,0.659767206
20180724_A4_1,20180724,1,A4,-3.260132035,0.6,min10-20,H1_T_A4,H1_T,10_1,Ambient,10,5.021,0.864072271
20180724_A5_1,20180724,1,A5,-2.959402546,0.6,min10-20,H1_T_A5,H1_T,10_1,Ambient,10,5.4303,0.627244246
20180724_A6_1,20180724,1,A6,-3.154383857,0.6,min10-20,H1_T_A6,H1_T,10_1,Ambient,10,5.6119,0.625410345
20180724_B1_1,20180724,1,B1,-2.902796808,0.6,min10-20,H0_B_B1,H0_B,10_1,Low,10,4.9996,0.750422873
20180724_B2_1,20180724,1,B2,-2.096603329,0.6,min10-20,H0_B_B2,H0_B,10_1,Low,10,4.9965,0.733739471
20180724_B3_1,20180724,1,B3,-2.20542896,0.6,min10-20,H0_B_B3,H0_B,10_1,Low,10,5.3896,0.655714403
20180724_B4_1,20180724,1,B4,-2.85916585,0.6,min10-20,H1_B_B4,H1_B,10_1,Ambient,10,5.1491,0.715998363
20180724_B5_1,20180724,1,B5,-4.162118407,0.6,min10-20,H1_B_B5,H1_B,10_1,Ambient,10,5.2891,0.866118089
20180724_B6_1,20180724,1,B6,-2.817421758,0.6,min10-20,H1_B_B6,H1_B,10_1,Ambient,10,5.4167,0.82375469
20180724_C1_1,20180724,1,C1,-1.375354746,0.6,min10-20,H0_T_blank_C1,H0_T_blank,10_1,Low,10,NA,NA
20180724_C2_1,20180724,1,C2,-1.175988239,0.6,min10-20,H0_T_blank_C2,H0_T_blank,10_1,Low,10,NA,NA
20180724_C3_1,20180724,1,C3,-0.566848587,0.6,min10-20,H0_T_blank_C3,H0_T_blank,10_1,Low,10,NA,NA
20180724_C4_1,20180724,1,C4,-0.818955624,0.6,min10-20,H1_T_blank_C4,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C5_1,20180724,1,C5,-1.093525374,0.6,min10-20,H1_T_blank_C5,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_C6_1,20180724,1,C6,-1.244164628,0.6,min10-20,H1_T_blank_C6,H1_T_blank,10_1,Ambient,10,NA,NA
20180724_D1_1,20180724,1,D1,-1.061932171,0.6,min10-20,H0_B_blank_D1,H0_B_blank,10_1,Low,10,NA,NA
20180724_D2_1,20180724,1,D2,-1.083993162,0.6,min10-20,H0_B_blank_D2,H0_B_blank,10_1,Low,10,NA,NA
20180724_D3_1,20180724,1,D3,-1.266729126,0.6,min10-20,H0_B_blank_D3,H0_B_blank,10_1,Low,10,NA,NA
20180724_D4_1,20180724,1,D4,-1.231692464,0.6,min10-20,H1_B_blank_D4,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D5_1,20180724,1,D5,-0.836736057,0.6,min10-20,H1_B_blank_D5,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_D6_1,20180724,1,D6,-1.018515998,0.6,min10-20,H1_B_blank_D6,H1_B_blank,10_1,Ambient,10,NA,NA
20180724_A1_2,20180724,2,A1,-3.386867922,0.6,min10-20,H2_T_A1,H2_T,10_1,Ambient,10,5.341,0.55198591
20180724_A2_2,20180724,2,A2,-3.138028001,0.6,min10-20,H2_T_A2,H2_T,10_1,Ambient,10,4.8744,0.343943535
20180724_A3_2,20180724,2,A3,-3.746084768,0.6,min10-20,H2_T_A3,H2_T,10_1,Ambient,10,5.2041,0.692565994
20180724_A4_2,20180724,2,A4,-2.571661538,0.6,min10-20,H3_T_A4,H3_T,10_1,Low,10,5.4338,0.779450063
20180724_A5_2,20180724,2,A5,-2.135600105,0.6,min10-20,H3_T_A5,H3_T,10_1,Low,10,5.4296,0.495054475
20180724_A6_2,20180724,2,A6,-2.818386287,0.6,min10-20,H3_T_A6,H3_T,10_1,Low,10,5.0938,0.671471982
20180724_B1_2,20180724,2,B1,-3.663491264,0.6,min10-20,H2_B_B1,H2_B,10_1,Ambient,10,5.4986,0.333044942
20180724_B2_2,20180724,2,B2,-1.740599971,0.6,min10-20,H2_B_B2,H2_B,10_1,Ambient,10,5.2981,0.698756427
20180724_B3_2,20180724,2,B3,-2.467160579,0.6,min10-20,H2_B_B3,H2_B,10_1,Ambient,10,5.1683,0.660851984
20180724_B4_2,20180724,2,B4,-2.08822132,0.6,min10-20,H3_B_B4,H3_B,10_1,Low,10,5.3038,0.264363723
20180724_B5_2,20180724,2,B5,-4.142569128,0.6,min10-20,H3_B_B5,H3_B,10_1,Low,10,5.3658,0.587868806
20180724_B6_2,20180724,2,B6,-3.495797814,0.6,min10-20,H3_B_B6,H3_B,10_1,Low,10,5.194,0.612460248
20180724_C1_2,20180724,2,C1,-1.83814054,0.6,min10-20,H2_T_blank_C1,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C2_2,20180724,2,C2,-1.149430577,0.6,min10-20,H2_T_blank_C2,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C3_2,20180724,2,C3,-1.091022616,0.6,min10-20,H2_T_blank_C3,H2_T_blank,10_1,Ambient,10,NA,NA
20180724_C4_2,20180724,2,C4,-1.296617031,0.6,min10-20,H3_T_blank_C4,H3_T_blank,10_1,Low,10,NA,NA
20180724_C5_2,20180724,2,C5,-1.458308455,0.6,min10-20,H3_T_blank_C5,H3_T_blank,10_1,Low,10,NA,NA
20180724_C6_2,20180724,2,C6,-1.469049477,0.6,min10-20,H3_T_blank_C6,H3_T_blank,10_1,Low,10,NA,NA
20180724_D1_2,20180724,2,D1,-1.968113283,0.6,min10-20,H2_B_blank_D1,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D2_2,20180724,2,D2,-1.651992953,0.6,min10-20,H2_B_blank_D2,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D3_2,20180724,2,D3,-0.9295122,0.6,min10-20,H2_B_blank_D3,H2_B_blank,10_1,Ambient,10,NA,NA
20180724_D4_2,20180724,2,D4,-1.580486895,0.6,min10-20,H3_B_blank_D4,H3_B_blank,10_1,Low,10,NA,NA
20180724_D5_2,20180724,2,D5,-2.029917014,0.6,min10-20,H3_B_blank_D5,H3_B_blank,10_1,Low,10,NA,NA
20180724_D6_2,20180724,2,D6,-1.601691741,0.6,min10-20,H3_B_blank_D6,H3_B_blank,10_1,Low,10,NA,NA
20180807_A1_1,20180807,1,A1,-2.140542897,0.6,min10-20,H0_T_A1,H0_T,0_2,Low_Ambient,10,4.9323,0.58371874
20180807_A2_1,20180807,1,A2,-2.198551699,0.6,min10-20,H0_T_A2,H0_T,0_2,Low_Ambient,10,5.1593,0.83764751
20180807_A3_1,20180807,1,A3,-2.816018387,0.6,min10-20,H0_T_A3,H0_T,0_2,Low_Ambient,10,5.4338,0.7593693
20180807_A4_1,20180807,1,A4,-1.908548008,0.6,min10-20,H1_T_A4,H1_T,0_2,Ambient_Low,10,5.7079,0.56135124
20180807_A5_1,20180807,1,A5,-4.859257846,0.6,min10-20,H1_T_A5,H1_T,0_2,Ambient_Low,10,5.7379,1.13133662
20180807_A6_1,20180807,1,A6,-4.289660651,0.6,min10-20,H1_T_A6,H1_T,0_2,Ambient_Low,10,5.8775,1.15802507
20180807_B1_1,20180807,1,B1,-1.657330533,0.6,min10-20,H0_B_B1,H0_B,0_2,Low_Low,10,5.45011111,0.71844214
20180807_B2_1,20180807,1,B2,-2.491594819,0.6,min10-20,H0_B_B2,H0_B,0_2,Low_Low,10,5.2923,0.56710357
20180807_B3_1,20180807,1,B3,-3.18683777,0.6,min10-20,H0_B_B3,H0_B,0_2,Low_Low,10,5.5804,0.87316642
