Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,Error
07.08.18 20:28:55,16.58,118.77,144.99,268.34,272.6,128.66,168.12,268.34,263.66,118.41,148.37,270.04,266.63,105.03,158.57,267.06,270.47,91.48,138.65,268.34,261.97,95.03,128.66,256.06,253.54,
07.08.18 20:29:10,16.83,117.68,145.74,268.76,273.46,127.55,168.12,267.91,263.66,117.68,148.37,269.61,266.21,104.67,157.05,266.63,270.47,90.42,132.72,267.06,261.55,94.32,127.92,254.8,251.45,
07.08.18 20:29:25,17.08,116.95,144.25,268.34,272.18,126.45,167.35,267.48,263.24,116.59,147.24,269.61,265.78,103.95,157.81,266.63,270.04,89.72,140.51,267.91,260.7,93.25,127.19,254.8,251.87,
07.08.18 20:29:40,17.33,115.5,143.87,267.48,271.75,125.72,166.58,267.06,262.81,115.86,146.12,268.76,264.93,102.88,155.16,265.36,269.19,88.66,134.57,268.34,260.28,92.19,126.82,254.38,251.45,
07.08.18 20:29:55,17.58,114.41,143.5,267.91,271.75,124.25,165.82,267.06,262.39,115.14,145.37,268.34,264.93,102.88,156.67,265.36,269.61,87.95,133.83,267.48,259.85,91.13,126.45,254.38,250.61,
07.08.18 20:30:10,17.83,113.32,141.63,267.06,271.75,123.15,165.82,267.06,261.97,114.41,144.99,268.76,264.51,102.52,154.4,264.93,269.61,86.89,138.28,267.06,259.85,90.78,126.08,254.38,250.61,
07.08.18 20:30:25,18.08,112.24,142,267.48,270.04,121.69,165.05,266.63,261.55,113.69,144.62,268.34,264.09,101.8,155.16,264.51,268.34,85.84,129.03,265.78,259.01,89.72,125.72,253.96,249.78,
07.08.18 20:30:40,18.33,110.43,140.14,267.48,270.89,120.96,164.29,266.63,261.12,113.32,143.87,268.34,264.09,101.8,153.27,264.93,268.76,84.78,132.35,267.48,259.01,89.01,124.98,253.96,250.19,
07.08.18 20:30:55,18.58,109.71,141.63,266.63,269.61,119.5,163.52,266.21,261.12,112.6,143.12,267.91,263.66,101.45,152.51,264.51,267.91,84.08,134.94,266.21,259.01,87.95,122.06,253.54,249.36,
07.08.18 20:31:10,18.83,107.91,140.14,266.63,270.04,118.41,163.14,266.21,261.12,111.88,142,268.34,263.24,100.73,152.51,263.66,267.91,83.38,125.72,265.36,258.17,87.6,120.59,253.12,249.36,
07.08.18 20:31:25,19.08,107.55,139.77,266.63,269.61,117.68,162.38,265.78,260.7,111.15,141.63,267.91,262.81,101.09,150.63,264.09,267.48,82.68,131.98,266.21,258.17,86.89,119.14,253.54,248.52,
07.08.18 20:31:40,19.33,106.83,139.77,266.63,268.76,116.22,162.38,265.78,260.28,110.43,140.88,267.48,262.39,100.73,151.76,263.66,267.06,81.62,128.29,266.21,258.17,85.84,118.41,252.7,248.94,
07.08.18 20:31:55,19.58,106.47,137.53,266.21,269.61,114.77,161.62,265.36,259.85,110.07,140.14,267.48,262.81,100.02,146.49,263.24,267.06,80.57,124.62,265.78,257.33,85.49,118.41,252.29,248.11,
07.08.18 20:32:10,19.83,106.11,137.91,266.21,268.76,114.41,160.85,264.93,259.85,109.35,139.39,267.06,261.97,99.66,150.25,262.81,266.63,79.88,130.13,264.51,256.9,84.78,117.68,251.87,247.69,
07.08.18 20:32:25,20.08,104.67,135.68,265.36,267.91,112.6,160.09,264.93,259.01,108.63,137.53,267.06,261.55,98.95,143.5,262.39,266.63,78.48,121.32,264.09,256.9,84.43,117.32,251.87,247.69,
07.08.18 20:32:41,20.35,105.03,137.16,265.78,268.76,112.24,159.71,264.51,259.01,108.27,137.16,266.63,261.55,98.95,146.12,262.39,266.63,77.78,122.79,264.93,256.48,84.08,116.95,251.45,246.86,
07.08.18 20:32:56,20.6,103.24,135.31,264.93,268.76,111.51,158.95,264.09,258.17,107.19,135.68,266.21,261.12,97.88,143.5,261.55,266.21,77.08,123.15,264.51,255.64,83.73,116.59,251.03,246.86,
07.08.18 20:33:11,20.85,103.95,134.94,264.93,267.91,110.43,158.57,263.66,258.17,106.47,134.57,266.21,261.12,97.88,142.75,261.97,265.78,76.73,114.77,263.66,255.64,83.73,117.68,250.61,246.86,
07.08.18 20:33:26,21.1,101.45,133.83,264.93,267.48,110.07,158.19,263.66,258.17,106.11,134.2,266.21,261.12,96.81,144.62,261.55,265.78,76.04,121.69,263.24,255.64,83.38,118.77,251.03,247.69,
07.08.18 20:33:41,21.35,102.88,132.72,264.93,267.48,108.99,157.81,264.09,258.17,105.03,132.72,265.78,260.7,96.45,139.77,261.55,265.36,75.34,114.41,264.09,255.22,83.73,118.04,249.78,245.19,
07.08.18 20:33:56,21.6,100.37,133.46,264.51,267.06,108.27,157.05,263.66,257.75,104.67,131.61,265.78,260.28,95.74,143.5,261.12,264.93,74.65,114.05,263.24,254.8,82.68,116.59,249.78,246.02,
07.08.18 20:34:11,21.85,100.02,131.24,264.51,265.36,108.27,156.3,263.24,257.33,103.59,130.87,265.36,259.85,95.38,137.53,260.7,264.93,74.3,118.77,262.81,254.8,83.38,115.14,249.36,245.61,
07.08.18 20:34:26,22.1,98.95,132.35,263.66,266.21,106.83,155.54,262.81,256.9,102.88,129.76,264.93,259.01,95.03,140.88,259.85,264.09,73.26,109.71,261.55,253.96,82.33,113.69,249.36,244.77,
07.08.18 20:34:41,22.35,98.23,129.76,264.09,266.63,106.83,155.16,262.81,256.9,102.52,129.03,264.93,259.43,94.67,138.28,260.28,264.09,72.21,112.6,262.81,254.38,81.98,112.96,249.36,244.77,
07.08.18 20:34:56,22.6,97.88,130.87,263.66,265.78,106.11,154.02,262.39,256.48,101.8,127.55,265.36,259.01,93.96,138.28,259.43,263.66,71.52,113.32,262.39,253.96,81.62,112.96,249.36,244.36,
07.08.18 20:35:11,22.85,96.81,129.03,263.66,265.78,105.39,154.02,262.39,256.06,100.73,127.19,264.51,258.59,93.61,137.91,259.01,263.24,70.83,107.91,262.39,253.12,81.27,112.6,248.94,244.36,
07.08.18 20:35:26,23.1,97.16,128.29,263.24,265.36,105.03,153.27,261.97,255.64,99.66,126.82,264.51,258.59,93.61,136.05,259.43,263.24,69.79,111.15,259.85,253.12,80.92,111.88,248.11,244.36,
07.08.18 20:35:41,23.35,95.38,128.66,263.24,265.36,104.31,152.51,261.55,255.64,98.59,126.45,264.09,258.17,93.25,137.53,259.01,263.24,69.44,105.39,261.12,252.29,80.57,111.15,248.52,243.94,
07.08.18 20:35:56,23.6,96.1,126.82,263.24,264.51,103.59,151.76,261.55,255.22,97.16,125.72,264.09,258.17,92.9,132.72,258.59,262.81,69.1,105.39,261.97,252.7,80.57,110.79,248.94,243.53,
07.08.18 20:36:11,23.85,93.96,127.55,263.24,264.93,102.88,151,261.55,255.22,95.74,124.62,264.09,257.75,92.55,136.05,258.59,263.24,68.41,109.35,260.7,252.29,80.57,110.07,248.52,243.11,
07.08.18 20:36:26,24.1,94.32,127.19,262.39,264.51,102.16,150.63,261.55,254.8,94.32,124.25,264.09,257.33,92.19,132.35,257.75,262.39,67.37,102.16,259.85,251.87,80.22,109.35,247.27,242.7,
07.08.18 20:36:41,24.35,93.61,127.55,262.39,263.66,101.45,149.87,261.12,254.38,93.25,123.88,263.66,256.9,91.48,134.57,257.75,261.55,67.03,104.67,259.85,251.45,79.88,107.91,246.86,242.28,
07.08.18 20:36:56,24.6,93.96,125.35,262.81,264.51,100.73,149.87,260.7,253.96,91.84,123.52,263.24,256.48,91.13,133.46,257.33,262.39,66.34,102.88,261.12,251.45,80.22,106.47,246.86,242.7,
07.08.18 20:37:11,24.85,93.61,125.72,262.39,264.09,100.73,149.5,260.7,253.96,91.13,123.52,263.24,256.9,90.78,133.46,257.33,261.12,65.65,102.16,260.28,251.03,79.88,105.39,246.86,242.7,
07.08.18 20:37:26,25.1,92.9,123.88,262.39,264.09,100.37,148.75,260.7,253.96,90.78,122.79,263.24,256.06,90.42,134.2,257.33,261.55,64.96,106.11,260.28,251.03,79.53,105.75,246.44,242.7,
07.08.18 20:37:41,25.35,92.9,123.15,261.97,263.24,99.66,147.24,260.28,253.54,89.72,122.42,262.81,256.06,90.07,131.61,256.9,261.55,63.93,101.8,258.59,250.61,78.83,105.39,246.44,242.28,
07.08.18 20:37:56,25.6,92.19,123.88,261.97,263.24,98.95,147.24,259.85,253.12,89.01,122.06,262.39,255.64,89.72,134.57,256.48,260.7,62.9,102.88,259.43,250.19,78.48,105.03,246.44,241.04,
07.08.18 20:38:11,25.85,91.48,123.88,261.55,263.24,98.59,147.24,260.28,252.7,88.66,122.06,262.39,256.06,89.36,131.24,256.48,260.7,62.55,106.11,260.7,250.19,78.13,105.03,247.27,241.87,
07.08.18 20:38:26,26.1,91.48,123.88,261.55,262.39,98.23,146.87,259.85,253.12,87.6,121.69,262.39,255.22,89.01,133.46,256.06,260.7,61.87,101.45,258.59,249.78,77.78,105.03,247.69,241.46,
07.08.18 20:38:41,26.35,90.42,121.69,261.97,262.39,97.88,146.87,259.85,251.87,87.25,121.32,261.55,255.22,88.66,131.61,255.64,260.28,61.18,104.67,258.17,249.36,77.08,105.03,246.86,241.46,
07.08.18 20:38:56,26.6,90.07,122.42,261.97,261.97,97.16,146.87,259.43,252.29,86.19,120.59,261.97,254.8,89.01,132.72,255.64,259.85,60.5,102.52,259.01,249.36,76.73,104.31,246.02,241.04,
07.08.18 20:39:11,26.85,90.42,120.96,261.97,262.39,97.16,146.87,259.85,251.87,85.49,119.5,262.39,254.8,88.3,132.35,255.64,259.85,59.81,103.24,260.7,249.36,76.73,104.67,246.44,241.04,
07.08.18 20:39:26,27.1,88.66,120.23,261.55,261.97,96.45,146.12,259.01,251.45,84.43,118.77,261.97,254.38,87.95,130.87,254.8,259.43,59.13,106.83,258.59,248.52,76.04,103.95,245.61,240.21,
07.08.18 20:39:41,27.35,90.07,120.23,261.12,261.55,95.74,145.74,258.59,251.45,83.73,118.04,261.12,253.96,87.6,133.46,254.38,258.59,58.79,103.24,258.17,248.52,75.34,103.24,244.77,240.21,
07.08.18 20:39:56,27.6,88.3,120.23,261.12,261.12,95.38,144.99,259.01,251.03,83.38,117.68,261.12,253.96,87.6,131.61,254.8,259.01,58.44,105.39,259.01,248.52,75.34,103.24,244.36,240.21,
07.08.18 20:40:11,27.85,89.72,120.23,260.7,261.12,94.67,144.62,258.59,251.03,82.68,117.32,261.12,253.54,86.89,133.46,254.8,259.01,57.42,107.55,259.01,248.11,74.99,102.52,245.19,239.8,
07.08.18 20:40:26,28.1,86.89,118.41,260.7,261.12,93.96,144.25,258.17,250.61,81.62,116.22,260.7,253.54,86.54,132.35,254.38,258.59,57.08,105.03,258.59,247.69,74.99,101.8,245.19,240.21,
07.08.18 20:40:41,28.35,88.66,119.14,260.28,260.7,93.61,143.5,258.17,250.61,81.27,115.5,260.7,253.12,85.84,132.72,253.54,258.59,56.4,106.83,256.9,247.69,74.3,100.37,244.36,240.21,
07.08.18 20:40:56,28.6,85.84,117.32,260.28,260.28,93.25,143.5,257.75,250.61,80.92,114.41,261.12,252.7,86.19,132.72,253.54,258.17,56.4,103.59,258.59,247.27,74.3,100.37,244.77,239.39,
07.08.18 20:41:11,28.85,86.89,117.32,261.12,260.7,92.19,143.12,257.75,250.19,80.22,113.69,260.7,252.7,85.49,131.61,253.96,258.17,55.37,104.67,258.59,247.27,73.95,99.66,244.77,239.8,
07.08.18 20:41:26,29.1,84.78,116.95,260.28,260.28,91.48,142.38,257.33,249.78,79.53,112.6,260.28,252.29,85.13,131.61,253.12,257.33,54.69,106.11,258.59,247.27,73.26,99.3,243.94,238.97,
07.08.18 20:41:41,29.35,84.08,116.59,260.28,259.43,90.78,142.38,257.33,249.36,79.18,111.88,259.85,252.29,84.43,130.13,252.7,257.33,54.35,102.16,257.75,246.44,72.91,97.88,243.94,238.97,
07.08.18 20:41:56,29.6,84.43,116.59,260.7,260.28,90.42,142,257.33,249.78,78.83,111.88,260.28,252.29,84.43,130.87,252.7,257.33,54.01,103.95,257.75,246.86,72.56,97.52,243.94,238.15,
07.08.18 20:42:11,29.85,82.33,114.77,260.28,259.85,89.72,141.26,256.9,248.94,78.13,111.15,259.85,251.87,83.38,128.66,252.29,257.33,53.33,103.24,257.75,246.86,71.52,96.81,243.53,238.56,
07.08.18 20:42:26,30.1,84.08,115.5,260.28,259.85,89.36,141.26,257.33,248.94,77.78,110.43,259.85,251.87,82.33,129.03,252.7,257.33,53.33,102.52,258.17,246.44,71.52,96.45,243.11,238.15,
07.08.18 20:42:41,30.35,81.98,112.96,259.85,259.01,88.66,140.51,256.9,248.52,77.08,110.07,259.43,251.45,82.33,127.55,252.29,256.9,52.31,103.24,257.33,246.02,70.83,95.74,243.53,238.56,
