Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
19.07.18 18:45:50,4.05,172.38,144.32,304.54,327.83,219.34,160.99,314.52,320.46,206.98,183.91,312.7,311.33,159.42,195.18,317.26,316.34,174.36,225.99,318.17,308.15,192.35,260.81,313.15,304.54
19.07.18 18:46:05,4.3,170.01,142.02,304.54,326.9,218.51,159.42,314.06,319.55,206.16,182.31,312.7,310.42,156.7,193.96,316.34,315.89,172.38,223.07,317.26,307.25,191.14,257.36,312.24,303.18
19.07.18 18:46:20,4.55,167.26,139.73,303.18,325.06,216.85,158.25,313.15,318.63,204.93,180.32,311.33,309.51,153.98,192.75,314.97,314.97,170.01,220.99,316.34,306.34,189.13,254.78,311.33,301.83
19.07.18 18:46:35,4.8,165.29,137.43,302.28,324.14,215.2,157.09,312.7,318.63,204.12,179.13,311.33,309.97,152.04,191.54,314.97,314.52,168.44,219.34,315.43,305.44,187.12,251.78,310.42,300.93
19.07.18 18:46:50,5.05,163.72,135.91,302.28,323.68,214.37,156.31,312.24,317.26,203.71,177.93,310.88,309.51,151.26,189.93,314.97,314.52,166.47,217.68,314.52,305.44,185.91,250.07,309.97,300.48
19.07.18 18:47:05,5.3,162.55,134.39,301.38,322.76,213.14,155.53,311.79,316.34,202.48,176.74,310.42,309.06,149.33,188.72,314.06,314.06,164.51,216.85,314.06,304.99,184.31,247.5,308.61,300.03
19.07.18 18:47:20,5.55,161.38,133.25,301.38,322.3,211.49,154.36,311.33,316.34,201.67,175.95,309.97,307.7,147.79,189.13,313.61,313.15,162.94,215.61,313.15,304.54,182.71,244.52,308.61,298.69
19.07.18 18:47:35,5.8,160.2,130.97,300.48,320.92,210.26,153.98,310.88,315.43,200.86,175.15,309.97,307.7,145.86,186.32,313.15,313.15,161.38,214.37,312.24,304.54,181.12,243.25,306.8,298.24
19.07.18 18:47:50,6.05,158.64,129.46,300.03,320.46,208.62,152.81,310.42,314.52,200.04,175.55,309.97,307.7,145.48,183.51,312.24,312.7,160.59,213.14,311.79,304.09,178.73,239.86,306.8,297.34
19.07.18 18:48:05,6.3,157.09,127.19,299.58,319.55,207.8,151.26,309.51,314.06,199.64,174.76,309.51,307.25,144.32,180.32,311.79,312.24,159.81,212.72,310.88,303.18,176.74,236.06,306.34,296.44
19.07.18 18:48:20,6.55,155.53,126.06,298.69,318.17,206.16,150.1,309.06,313.61,198.82,173.96,308.61,306.34,142.02,176.74,310.88,311.33,158.25,211.08,309.97,302.28,174.76,233.95,304.99,295.55
19.07.18 18:48:35,6.8,154.36,124.17,298.24,317.71,204.52,149.33,308.61,313.61,197.61,173.57,308.15,306.34,141.26,173.57,310.88,310.88,157.47,209.85,309.51,301.83,173.57,232.27,304.09,295.1
19.07.18 18:48:50,7.05,153.2,123.8,297.34,316.34,203.71,148.56,308.15,312.7,197.2,172.78,308.15,305.89,140.11,170.8,309.51,310.88,156.31,208.21,309.06,302.28,171.99,231.01,304.09,294.65
19.07.18 18:49:05,7.3,151.26,122.67,297.34,315.43,202.48,147.4,307.7,312.24,195.98,171.59,307.7,305.44,138.96,167.65,309.51,309.97,153.98,206.57,308.61,300.93,170.41,228.5,303.63,293.76
19.07.18 18:49:20,7.55,150.49,122.29,296.44,314.52,201.67,146.63,307.7,311.33,195.58,171.2,306.8,304.99,138.96,164.51,309.06,309.97,151.65,205.34,308.15,300.93,168.44,227.24,303.63,293.31
19.07.18 18:49:35,7.8,149.33,121.54,296.44,313.61,200.45,144.71,307.25,311.33,194.37,170.41,307.25,304.99,138.2,165.69,308.61,309.51,150.49,204.93,308.15,300.48,166.86,225.16,303.18,292.42
19.07.18 18:49:50,8.05,148.17,121.54,296.44,313.15,199.23,143.17,307.25,310.88,194.37,169.62,306.8,304.09,137.05,166.47,308.61,309.06,149.33,203.71,307.25,300.48,165.69,224.32,301.83,292.42
19.07.18 18:50:05,8.3,147.02,120.42,296,312.24,198.01,140.87,307.25,310.88,193.96,168.44,306.8,303.63,136.67,166.86,307.7,309.06,148.17,203.71,306.8,300.03,164.51,222.66,301.83,291.98
19.07.18 18:50:20,8.55,146.25,119.29,294.65,311.79,196.39,139.34,306.34,309.97,193.15,167.65,306.34,303.63,136.29,167.65,307.25,308.15,147.4,202.48,306.34,300.03,162.94,221.41,300.93,291.53
19.07.18 18:50:36,8.82,144.32,118.17,293.76,310.88,194.37,136.67,305.44,309.06,191.94,166.47,304.99,302.28,135.53,166.47,306.34,307.7,145.86,201.26,305.44,298.69,161.77,219.34,300.48,289.75
19.07.18 18:50:51,9.07,143.17,117.42,293.31,309.51,192.75,134.01,305.44,308.61,191.54,166.08,304.99,302.73,134.77,165.29,305.89,307.25,144.32,200.86,304.99,298.24,160.59,218.09,299.58,289.3
19.07.18 18:51:06,9.32,142.02,117.05,293.31,309.06,191.94,130.97,304.99,308.15,190.74,165.29,304.99,302.28,134.39,164.9,305.89,306.34,141.64,199.64,304.54,298.24,159.42,216.44,299.58,289.3
19.07.18 18:51:21,9.57,141.26,116.67,292.87,309.06,190.74,128.7,304.99,308.15,190.33,164.9,304.54,302.28,134.01,164.9,305.44,306.8,139.73,200.04,304.09,298.24,158.64,215.2,299.13,288.86
19.07.18 18:51:36,9.82,140.49,116.3,292.87,308.61,189.93,122.29,304.54,307.7,189.53,163.72,304.54,301.38,133.25,164.9,304.99,306.34,138.58,199.23,304.09,297.79,157.09,213.55,298.69,288.42
19.07.18 18:51:51,10.07,139.34,115.93,291.98,308.15,189.13,120.42,304.54,307.25,188.72,163.33,304.09,301.38,133.25,164.12,304.99,306.34,137.43,198.82,303.63,297.34,156.31,211.9,298.24,288.42
19.07.18 18:52:07,10.33,138.2,114.43,291.08,307.25,187.52,118.17,303.63,306.8,187.92,162.16,303.63,300.48,132.11,163.72,303.63,305.44,136.29,197.2,303.18,297.34,155.14,210.67,297.79,287.53
19.07.18 18:52:22,10.58,137.05,113.69,290.64,306.8,186.72,116.3,303.18,306.34,186.72,161.38,303.18,300.48,130.97,162.55,303.63,305.44,134.77,195.98,303.18,296,153.59,209.03,296.89,287.08
19.07.18 18:52:37,10.83,136.29,113.69,290.64,305.89,186.32,116.3,303.18,306.34,185.91,160.59,303.18,299.58,130.97,161.77,303.18,305.89,134.01,194.77,302.28,296.44,152.81,208.62,296.89,286.64
19.07.18 18:52:52,11.08,135.91,113.32,289.75,305.44,185.51,117.05,303.18,305.89,185.11,160.2,302.73,299.58,130.21,160.99,302.73,305.44,133.25,193.56,302.28,295.55,150.49,207.8,296.89,286.2
19.07.18 18:53:07,11.33,135.15,112.57,289.3,305.44,184.31,116.67,302.28,305.44,184.71,159.81,301.83,299.58,129.83,160.59,302.28,304.99,132.49,192.35,301.83,295.1,149.33,206.16,296,285.75
19.07.18 18:53:22,11.58,134.01,112.57,289.3,304.99,183.11,117.05,301.83,304.99,183.51,159.42,301.83,299.13,129.46,159.42,301.38,304.09,131.73,191.54,301.38,295.1,147.4,204.52,295.1,284.87
19.07.18 18:53:38,11.85,132.87,111.83,288.42,304.09,182.71,118.17,301.38,304.54,182.71,158.64,301.38,298.24,129.46,158.64,301.38,303.63,131.35,191.14,300.93,294.65,145.86,203.71,295.1,284.43
19.07.18 18:53:54,12.12,132.87,111.83,288.42,303.63,181.52,118.54,301.83,304.09,181.92,157.86,300.93,298.69,129.08,157.86,300.93,304.09,131.73,190.74,300.93,294.65,144.71,202.89,295.1,284.43
19.07.18 18:54:09,12.37,131.73,111.09,287.97,303.63,180.32,118.54,301.38,303.63,181.12,157.09,300.93,298.24,128.7,156.7,300.93,303.63,131.73,189.93,300.48,294.21,143.94,201.26,295.1,283.98
19.07.18 18:54:24,12.62,130.97,110.72,287.53,302.73,179.52,118.92,300.93,303.63,179.92,156.7,300.93,297.79,128.32,154.75,300.48,303.18,131.73,189.93,300.48,294.21,142.79,199.64,293.76,283.98
19.07.18 18:54:39,12.87,130.21,110.72,287.53,302.73,178.33,119.29,300.48,303.18,179.52,155.92,300.48,297.79,127.94,153.98,300.03,302.73,130.97,189.13,300.48,294.21,142.02,198.82,293.76,283.54
19.07.18 18:54:54,13.12,129.08,109.97,287.53,302.28,177.53,118.54,300.48,302.73,178.73,155.14,300.03,296.44,127.56,152.81,299.58,303.18,130.97,188.72,299.58,293.76,141.64,197.2,293.76,283.1
19.07.18 18:55:09,13.37,127.94,109.97,286.64,301.38,175.95,117.79,300.03,301.83,177.93,153.98,299.13,296,127.19,152.43,299.13,301.83,129.83,187.52,299.13,292.87,140.49,195.58,292.42,282.22
19.07.18 18:55:24,13.62,128.32,110.34,286.64,300.93,175.95,117.79,300.03,302.73,176.74,153.98,299.58,296.89,127.19,152.81,298.69,302.28,128.32,187.52,299.58,292.87,140.49,194.77,293.31,282.66
19.07.18 18:55:39,13.87,127.94,109.97,286.2,300.93,175.15,116.67,300.03,301.83,175.55,152.81,299.13,296,127.19,152.04,298.24,301.83,126.06,186.32,299.13,292.87,140.11,192.75,292.42,281.77
19.07.18 18:55:54,14.12,127.19,109.97,285.75,300.03,174.76,115.93,299.58,301.83,174.76,152.04,299.13,295.55,126.81,151.65,297.79,300.93,124.17,185.91,298.69,291.98,139.34,191.14,292.42,281.33
19.07.18 18:56:09,14.37,126.81,109.97,285.31,299.58,173.57,115.55,299.13,301.38,173.96,151.26,298.69,295.55,126.43,150.49,297.34,301.38,122.29,184.71,298.24,291.53,138.96,190.33,291.53,280.89
19.07.18 18:56:24,14.62,126.06,109.97,285.31,299.58,173.17,115.55,298.69,300.93,173.17,150.49,298.24,295.1,126.06,150.1,297.34,301.38,121.17,183.51,297.79,291.98,138.2,189.13,291.08,280.89
19.07.18 18:56:39,14.87,124.92,109.6,285.31,298.69,172.38,114.81,298.24,300.48,171.99,148.95,297.79,294.65,125.68,149.72,296.89,300.93,120.79,181.92,297.79,291.08,137.05,187.92,291.08,280.01
19.07.18 18:56:54,15.12,124.55,109.97,284.87,298.69,171.2,115.55,298.69,300.48,171.59,148.17,297.79,294.21,125.3,149.72,296.89,300.48,120.79,180.72,298.24,291.53,137.43,187.12,291.08,280.45
19.07.18 18:57:09,15.37,123.42,109.97,284.87,298.24,170.8,114.43,298.24,299.58,170.8,147.4,297.79,294.21,125.3,149.33,296.44,300.48,118.92,179.52,297.34,290.64,137.05,185.91,290.19,280.01
19.07.18 18:57:24,15.62,123.04,109.97,284.43,298.24,170.01,114.43,298.24,300.03,170.01,146.63,297.34,293.31,124.55,149.33,296,299.58,118.92,179.13,297.34,291.08,137.05,185.51,290.19,279.57
19.07.18 18:57:39,15.87,122.29,109.97,284.43,298.24,168.83,113.69,297.79,300.03,169.62,145.48,297.34,293.76,124.17,149.72,296,300.03,118.92,178.73,297.79,291.08,136.29,184.71,290.19,280.01
19.07.18 18:57:54,16.12,120.79,108.86,283.98,296.89,167.65,113.32,297.34,298.69,168.44,143.94,296.44,293.31,123.8,149.33,294.65,299.13,118.17,177.53,296.44,289.75,135.15,184.31,289.3,278.69
19.07.18 18:58:09,16.37,120.04,108.86,283.98,297.34,167.26,113.32,297.34,299.58,168.04,143.17,296.89,292.87,123.42,148.95,295.1,299.13,118.54,176.34,296.44,290.64,134.77,183.51,289.75,279.13
19.07.18 18:58:24,16.62,119.29,108.12,283.54,296.89,166.86,112.2,296.89,298.69,166.86,142.41,296.44,293.31,123.8,148.56,294.65,299.13,117.79,175.55,296.44,289.75,134.01,182.31,289.3,278.69
19.07.18 18:58:39,16.87,118.17,107.38,282.66,296,166.86,111.46,296.44,298.24,166.08,140.87,296,292.42,123.42,148.56,293.76,298.69,118.92,174.36,296,289.3,133.25,181.12,288.86,278.25
19.07.18 18:58:54,17.12,117.42,107.01,283.1,295.55,166.86,111.09,296.44,298.24,165.69,140.11,296,292.42,123.42,148.17,293.76,298.24,119.67,173.57,295.55,289.3,132.11,180.32,288.86,278.25
19.07.18 18:59:10,17.38,116.67,106.27,282.66,295.55,166.47,110.34,296,297.34,164.9,138.96,295.1,291.98,123.04,148.17,293.31,297.79,119.67,172.78,295.55,288.42,130.97,178.73,287.97,277.37
19.07.18 18:59:25,17.63,116.3,105.9,283.1,295.55,166.86,110.72,296,297.34,164.51,138.58,295.1,291.98,123.04,147.4,293.31,298.24,119.67,171.99,296,288.86,130.97,177.93,287.97,277.37
19.07.18 18:59:40,17.88,115.55,105.53,282.66,294.65,166.86,110.72,295.1,296.89,163.72,137.43,295.1,291.53,121.92,147.4,292.87,297.34,120.04,170.8,295.1,288.42,130.21,177.14,287.97,276.93
19.07.18 18:59:55,18.13,115.55,105.16,282.66,295.1,167.26,111.09,295.55,296.89,163.33,136.29,294.65,291.53,121.54,147.4,292.87,297.79,120.42,170.41,295.1,288.86,129.46,176.34,287.97,277.37
19.07.18 19:00:10,18.38,115.18,104.79,281.77,294.21,166.86,111.09,295.55,297.34,162.94,135.53,294.21,291.08,120.42,146.63,291.98,297.79,120.79,170.01,295.55,288.42,129.08,175.55,287.53,276.93
19.07.18 19:00:25,18.63,114.43,104.06,282.22,293.76,166.08,110.34,295.1,296.89,162.16,134.39,294.65,290.64,120.04,145.86,291.98,297.34,120.79,168.83,295.1,287.97,128.32,175.15,287.53,276.49
19.07.18 19:00:40,18.88,114.06,103.69,281.77,293.31,165.29,109.6,294.65,296,161.77,133.63,293.76,290.19,119.67,144.71,291.08,296.89,120.42,168.44,294.21,287.53,127.56,173.17,286.64,276.05
19.07.18 19:00:55,19.13,114.06,103.69,281.33,294.21,164.9,109.6,294.65,296,161.38,132.87,294.21,289.75,119.67,143.94,291.53,296.89,121.17,168.04,294.65,287.53,127.56,172.38,286.64,276.05
19.07.18 19:01:10,19.38,114.06,103.32,281.33,292.87,164.12,108.49,294.65,295.55,160.59,131.35,292.87,289.75,118.92,143.94,290.64,296.44,120.79,167.26,294.21,287.53,127.19,171.2,286.64,276.05
19.07.18 19:01:25,19.63,114.06,102.95,281.33,293.31,163.72,107.75,294.65,296,160.2,130.97,293.76,289.3,118.92,143.56,291.08,296.89,121.17,167.26,294.65,287.53,127.19,171.2,286.64,276.05
19.07.18 19:01:40,19.88,113.69,102.58,280.89,293.31,162.94,107.38,294.21,295.55,159.42,129.83,293.31,289.3,118.92,142.41,290.64,296,120.79,166.86,294.65,287.53,126.81,169.62,286.64,276.05
19.07.18 19:01:56,20.15,113.32,101.48,280.45,291.98,161.77,106.27,293.76,295.1,157.86,128.7,292.42,288.86,118.17,141.26,290.19,295.55,120.42,165.29,293.76,286.64,125.68,168.83,285.75,275.18
19.07.18 19:02:11,20.4,112.57,100.74,280.01,291.53,160.99,105.53,293.31,294.65,156.7,127.19,291.98,288.42,117.79,139.73,289.3,295.55,120.04,164.12,293.31,286.2,125.3,168.04,284.87,274.3
19.07.18 19:02:26,20.65,112.57,100.01,280.01,291.53,160.59,105.16,293.31,294.21,155.53,126.43,291.53,287.97,117.79,138.58,288.86,295.1,120.04,163.33,292.87,285.75,125.3,167.26,284.87,274.3
19.07.18 19:02:41,20.9,112.2,99.64,279.57,291.08,160.2,105.16,292.42,293.76,155.14,124.92,291.08,288.42,117.42,137.82,288.86,295.1,119.29,162.55,292.87,285.75,124.55,166.86,284.87,274.3
19.07.18 19:02:56,21.15,111.83,98.91,279.57,291.08,159.42,105.53,292.87,294.21,153.98,124.17,291.53,287.53,117.05,136.67,288.42,295.1,119.29,161.38,292.87,285.31,124.55,166.47,284.43,274.3
19.07.18 19:03:11,21.4,111.09,98.17,279.13,290.64,159.03,105.16,292.42,293.76,152.81,123.42,290.64,287.53,116.3,136.67,288.42,294.65,118.92,160.59,292.42,284.87,124.55,165.69,284.87,273.42
19.07.18 19:03:26,21.65,110.72,97.44,279.57,290.64,158.64,104.79,292.42,293.76,152.04,123.04,291.08,287.08,116.67,135.53,288.42,294.21,118.92,160.2,292.87,285.31,124.55,166.08,283.98,273.86
19.07.18 19:03:41,21.9,110.34,96.34,278.69,290.64,157.47,103.69,291.98,292.87,151.26,122.67,290.64,286.64,116.3,133.63,287.53,293.76,118.92,159.42,291.98,284.43,124.17,164.9,283.54,272.99
19.07.18 19:03:56,22.15,109.6,95.98,278.69,289.75,156.31,103.32,291.53,292.42,150.49,121.92,290.19,286.2,115.55,132.49,286.64,293.76,118.54,158.25,291.98,284.87,123.8,164.9,283.54,272.99
19.07.18 19:04:11,22.4,109.23,95.25,278.69,289.3,156.31,102.95,291.53,292.87,150.49,121.17,289.3,286.2,114.81,131.35,286.64,293.76,118.17,157.86,291.98,284.43,123.42,165.29,283.54,272.99
19.07.18 19:04:26,22.65,108.86,94.88,278.25,289.3,155.53,102.21,291.53,292.87,150.1,120.79,290.19,286.2,114.43,130.97,286.64,293.31,118.17,157.09,292.42,284.43,123.42,164.9,283.1,272.99
19.07.18 19:04:41,22.9,108.12,94.15,278.25,289.3,155.14,102.58,291.08,292.42,149.72,119.67,289.75,285.75,114.06,130.59,286.2,293.31,117.79,156.31,291.98,283.98,122.67,164.51,283.1,272.99
19.07.18 19:04:56,23.15,107.75,94.15,278.25,289.3,154.36,101.85,291.53,291.98,149.33,119.29,289.3,285.75,113.69,130.21,286.2,292.87,117.79,155.92,291.53,283.98,123.04,164.9,283.1,272.55
19.07.18 19:05:11,23.4,107.38,93.42,277.81,289.3,153.98,100.74,290.64,291.53,148.95,118.17,288.86,285.75,112.57,129.08,285.75,292.87,116.67,155.14,291.08,283.54,122.29,164.51,282.66,272.55
19.07.18 19:05:26,23.65,106.27,93.42,277.37,288.42,153.59,100.38,290.19,291.53,148.56,117.42,288.42,284.87,112.2,127.94,285.75,292.42,116.67,154.75,290.64,283.54,121.92,163.72,282.22,272.11
19.07.18 19:05:41,23.9,105.53,93.06,277.37,288.42,153.2,100.01,290.64,291.08,148.17,116.67,288.42,285.31,111.83,127.56,285.31,291.98,115.93,154.36,291.08,283.54,121.54,164.12,282.66,272.11
19.07.18 19:05:56,24.15,104.79,92.69,277.37,287.97,152.81,99.64,290.19,291.08,148.17,115.93,288.42,284.43,112.2,127.19,284.43,291.98,115.93,153.59,291.08,283.54,120.79,164.12,282.66,271.67
19.07.18 19:06:11,24.4,104.42,92.33,277.37,288.42,152.43,98.54,290.19,291.08,148.17,115.18,288.42,284.43,111.83,126.81,284.43,292.42,115.93,153.59,290.64,283.1,120.79,163.33,282.22,271.67
19.07.18 19:06:26,24.65,103.69,91.96,276.93,287.97,152.04,97.81,290.19,290.19,147.4,114.06,287.97,283.98,111.09,126.06,284.43,291.98,115.18,152.81,290.64,283.1,120.42,162.94,281.77,271.24
19.07.18 19:06:41,24.9,102.95,91.6,276.93,287.97,152.04,96.34,289.75,290.64,147.4,113.69,287.53,284.43,110.72,126.43,284.43,291.53,114.81,152.04,289.75,282.66,120.04,162.16,281.33,271.67
19.07.18 19:06:56,25.15,102.58,91.23,276.93,287.97,151.65,95.61,289.3,290.19,147.4,113.32,287.08,284.43,109.97,126.81,283.54,291.53,114.43,152.04,290.19,282.66,119.67,162.16,281.33,271.24
19.07.18 19:07:11,25.4,102.21,90.51,276.49,287.08,151.65,94.52,289.3,290.64,147.4,112.57,287.08,283.98,109.97,127.56,283.54,291.53,114.06,150.88,290.19,282.22,119.67,162.16,281.33,270.8
19.07.18 19:07:26,25.65,101.48,89.78,276.49,287.53,150.49,94.15,289.3,290.19,146.63,111.83,286.64,283.98,109.97,127.94,283.54,291.08,113.32,150.88,289.75,281.77,118.92,161.77,280.89,270.36
19.07.18 19:07:41,25.9,101.11,89.42,276.49,286.64,150.1,93.06,288.86,290.19,146.63,111.09,286.64,283.1,109.23,127.94,283.1,290.64,112.95,149.72,289.75,281.77,118.54,160.99,281.33,270.8
19.07.18 19:07:56,26.15,100.38,89.05,276.05,286.64,149.72,92.69,288.42,289.75,145.86,110.34,285.75,283.1,108.86,126.81,282.66,291.08,112.95,149.33,289.75,281.33,118.17,160.99,280.89,270.36
19.07.18 19:08:11,26.4,99.64,88.33,276.05,286.64,149.33,91.96,288.42,289.75,145.48,110.34,286.2,283.1,108.49,127.56,282.22,290.64,112.2,148.95,289.75,281.33,118.54,160.59,280.89,270.36
19.07.18 19:08:26,26.65,99.27,87.97,276.05,286.64,148.95,91.6,288.42,289.75,145.48,109.6,286.2,283.1,108.49,127.56,282.22,290.64,112.2,148.56,289.75,281.33,118.17,159.81,280.89,270.36
19.07.18 19:08:41,26.9,98.54,87.6,275.61,286.2,148.95,90.87,288.42,289.3,145.48,108.86,285.75,282.22,108.12,127.56,281.77,290.64,112.2,147.79,288.86,281.33,117.79,159.03,280.45,270.36
19.07.18 19:08:56,27.15,98.17,86.52,275.61,286.2,148.17,90.51,287.97,288.86,144.71,107.75,285.31,282.66,107.01,126.81,281.33,290.19,111.46,147.02,289.3,280.89,117.42,158.25,280.01,269.93
19.07.18 19:09:11,27.4,97.81,86.15,275.61,285.31,147.79,90.14,287.97,288.86,144.32,107.01,285.75,282.22,106.64,126.81,281.33,290.19,111.46,146.63,288.86,281.33,117.42,157.86,280.01,269.93
19.07.18 19:09:26,27.65,97.44,85.43,275.18,285.75,147.4,90.14,287.53,287.97,143.94,105.9,285.31,282.66,106.27,126.43,281.77,290.19,111.09,146.25,289.3,280.89,116.67,157.47,280.01,269.93
19.07.18 19:09:41,27.9,97.07,84.71,275.18,285.31,146.63,89.78,287.53,287.53,143.56,105.53,284.87,281.77,105.9,125.68,280.89,289.75,110.72,145.86,288.42,280.45,115.93,156.7,280.01,269.49
19.07.18 19:09:56,28.15,96.71,84.34,275.18,285.75,146.63,89.42,287.08,287.08,143.94,104.79,284.87,281.77,105.53,125.68,280.89,289.75,110.72,145.48,288.42,280.45,115.55,156.31,280.01,269.06
19.07.18 19:10:11,28.4,96.34,83.62,275.18,284.87,145.86,89.05,286.64,286.64,143.56,102.95,283.98,281.33,104.79,125.3,280.01,289.3,110.34,143.56,288.42,280.45,115.18,155.14,279.13,269.06
19.07.18 19:10:26,28.65,95.98,82.9,274.74,284.87,145.48,88.69,287.08,286.64,143.56,102.21,284.43,281.33,104.42,124.55,279.57,288.86,109.97,142.02,287.97,280.01,114.81,154.36,279.13,269.06
19.07.18 19:10:41,28.9,95.98,82.9,274.3,284.87,145.09,88.33,286.64,286.64,143.56,101.48,284.43,280.89,103.69,124.17,279.57,288.86,109.6,140.49,288.42,280.01,114.43,154.36,278.69,269.06
19.07.18 19:10:56,29.15,96.71,82.18,275.18,284.43,145.48,88.69,287.08,286.64,143.94,101.11,283.98,281.33,103.69,124.17,280.01,288.86,109.6,139.73,288.42,280.01,114.06,153.98,279.13,269.06
19.07.18 19:11:11,29.4,95.98,81.82,274.3,284.43,145.09,88.33,286.2,286.64,143.94,100.74,283.54,280.45,103.69,123.8,279.13,288.86,108.86,138.96,287.97,280.01,113.69,152.81,279.13,268.62
19.07.18 19:11:26,29.65,95.25,81.1,274.3,284.43,144.32,87.6,286.2,286.2,143.56,100.01,283.54,280.45,102.95,123.04,278.69,288.42,108.12,138.58,287.53,279.57,112.95,152.04,278.69,267.75
19.07.18 19:11:41,29.9,95.61,80.38,274.3,284.43,144.32,86.52,286.2,285.75,143.94,98.91,283.54,280.45,102.58,122.67,278.69,288.42,108.12,137.82,287.53,279.13,112.2,152.43,278.25,268.62
19.07.18 19:11:56,30.15,95.25,79.66,273.86,283.54,143.94,85.43,285.75,285.75,143.94,98.17,283.1,279.57,101.85,121.92,278.25,287.97,107.75,137.43,287.08,279.13,111.09,151.65,278.25,268.19
19.07.18 19:12:11,30.4,95.25,79.66,273.86,283.54,143.56,84.71,286.2,285.31,143.94,98.17,282.66,280.01,101.48,121.17,277.81,287.97,107.01,136.29,287.08,278.69,111.09,150.88,278.25,268.19
19.07.18 19:12:26,30.65,95.25,79.3,273.86,283.98,142.79,84.71,285.75,285.31,143.56,97.44,282.66,280.01,101.11,121.17,278.25,287.97,106.64,136.29,287.53,279.13,110.34,150.49,278.25,267.75
