Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
13.08.18 17:15:57,0.05,178.92,198.92,303.46,336.69,176.21,222.18,304.79,306.11,160.47,217.73,298.18,299.49,158.19,148.37,308.33,303.02,191.81,173.12,306.56,320.83,188.67,143.5,294.23,317.69
13.08.18 17:16:12,0.3,177.37,196.15,302.14,335.78,173.12,220.56,303.46,305.23,158.19,216.11,296.86,298.18,158.19,145.74,307.44,301.7,190.63,169.27,304.34,318.59,185.93,142.38,293.36,315.01
13.08.18 17:16:27,0.55,176.21,194.18,300.81,334.87,171.19,218.94,302.14,303.46,156.67,214.5,296.42,297.3,158.19,143.12,306.11,300.37,189.85,167.35,302.14,316.8,184.37,140.88,292.05,312.78
13.08.18 17:16:42,0.8,175.43,191.81,299.49,333.5,169.27,218.13,301.25,301.7,155.16,212.49,295.54,295.98,157.43,140.88,304.34,298.61,188.67,166.58,300.81,314.56,182.81,138.28,290.74,310.11
13.08.18 17:16:57,1.05,174.27,189.46,298.61,331.68,166.2,216.52,299.93,300.37,154.02,210.48,294.67,295.11,156.67,138.28,302.58,297.3,187.5,163.9,298.61,312.78,180.47,136.79,289.87,308.33
13.08.18 17:17:12,1.3,172.73,187.5,297.74,329.87,162.76,215.71,299.05,299.05,152.51,208.88,293.79,294.23,157.05,136.05,300.81,296.42,186.71,161.23,296.86,310.55,178.92,136.05,288.56,305.67
13.08.18 17:17:27,1.55,170.81,185.15,296.42,327.6,159.33,214.5,298.18,298.18,151,207.28,293.36,293.36,156.3,134.2,299.49,295.54,185.54,158.95,295.11,308.77,177.76,134.57,287.26,303.02
13.08.18 17:17:42,1.8,169.65,183.2,295.54,326.24,156.67,213.29,296.42,296.42,149.87,205.68,292.05,292.48,155.54,131.98,297.74,294.23,183.98,157.05,292.92,307,176.21,133.09,285.96,301.25
13.08.18 17:17:57,2.05,168.12,181.25,294.67,323.99,154.02,212.49,295.54,295.54,148.37,204.08,292.48,292.05,155.54,129.76,296.42,293.36,182.81,155.16,292.05,304.79,175.05,132.35,285.52,299.05
13.08.18 17:18:12,2.3,166.97,179.7,293.79,321.28,150.25,211.28,295.11,294.23,147.24,202.49,291.17,291.17,154.78,127.55,295.11,291.61,181.25,153.65,290.3,303.46,173.12,131.24,283.36,296.86
13.08.18 17:18:27,2.55,165.82,178.14,292.92,319.49,148.37,210.08,293.79,292.92,145.74,200.51,290.74,290.3,154.4,125.72,293.79,291.17,179.7,151.76,289,301.25,171.96,129.76,282.49,294.67
13.08.18 17:18:42,2.8,164.67,176.59,292.48,317.24,146.87,208.88,293.36,291.61,144.62,198.92,290.3,289.43,154.78,123.88,292.05,290.3,178.92,149.87,288.13,299.93,170.42,128.29,282.06,292.48
13.08.18 17:18:57,3.05,163.14,175.82,291.17,315.01,145.37,207.68,292.48,290.74,142.75,197.34,289.87,288.56,154.4,121.69,291.17,289.43,176.98,148.37,286.39,297.74,168.88,126.45,280.33,289.87
13.08.18 17:19:12,3.3,162,174.66,290.74,312.78,143.12,206.48,291.17,289.43,141.63,196.15,289,288.56,153.65,119.86,290.3,289,175.43,146.87,285.52,296.86,167.35,124.98,279.9,288.13
13.08.18 17:19:27,3.55,160.47,173.89,290.3,311.89,141.26,205.28,290.74,289,140.14,195.36,289,288.13,154.02,118.77,289.87,288.56,174.66,145.74,284.22,295.54,165.43,123.15,279.04,286.39
13.08.18 17:19:42,3.8,158.57,172.35,289.43,308.77,139.39,204.48,289.87,288.13,138.65,192.99,288.56,286.82,152.89,116.95,288.13,287.26,173.12,144.25,282.92,293.36,163.14,120.59,278.18,284.22
13.08.18 17:19:57,4.05,158.19,171.19,289.43,307.44,137.91,204.08,289.87,287.69,137.53,192.6,288.13,286.39,152.89,116.22,288.13,286.39,172.35,143.87,282.49,292.48,161.23,119.14,277.75,282.92
13.08.18 17:20:12,4.3,156.67,170.04,288.13,305.67,136.05,203.29,289,286.82,136.42,191.42,288.13,285.96,152.51,114.77,286.82,285.96,170.81,142.75,281.2,290.74,159.71,118.04,276.89,281.2
13.08.18 17:20:27,4.55,155.92,168.5,288.13,304.34,134.94,202.49,288.56,286.82,135.31,190.63,287.26,285.52,152.51,113.32,285.96,285.52,170.04,140.88,281.2,289.87,158.19,116.59,276.03,279.9
13.08.18 17:20:42,4.8,155.16,167.35,287.26,302.14,133.09,201.3,287.69,285.52,133.83,189.46,287.26,284.66,152.14,112.6,285.52,284.66,168.5,140.51,280.33,288.13,156.3,114.41,275.17,278.61
13.08.18 17:20:57,5.05,154.4,166.2,286.39,300.37,131.24,200.51,286.82,285.09,132.72,187.89,286.39,284.22,151.38,111.88,284.66,283.79,167.35,139.02,279.04,287.26,154.02,112.6,274.32,276.89
13.08.18 17:21:12,5.3,154.02,166.2,285.96,299.05,129.39,200.51,287.26,284.66,131.98,187.1,286.82,284.22,151,111.88,284.66,283.79,166.97,138.28,279.04,286.82,152.89,111.51,274.74,276.03
13.08.18 17:21:27,5.55,153.27,165.05,285.52,297.3,127.92,199.71,286.39,283.79,130.13,186.32,286.39,283.79,151,111.15,283.79,282.49,165.43,137.91,278.61,285.09,151,110.43,273.46,274.32
13.08.18 17:21:42,5.8,152.51,163.9,284.66,295.98,125.72,198.52,285.52,283.36,128.29,185.15,285.96,282.49,149.87,109.35,282.49,281.63,164.29,135.68,277.75,284.22,149.12,109.35,272.6,272.6
13.08.18 17:21:57,6.05,151.76,163.14,284.66,294.23,124.62,198.13,285.52,282.49,127.19,184.76,285.52,282.49,149.87,108.99,282.49,281.63,163.52,134.2,277.32,283.36,147.62,108.27,272.18,271.75
13.08.18 17:22:12,6.3,151,162.38,283.79,292.92,123.88,196.94,284.22,282.06,125.72,184.37,285.09,282.06,149.12,107.91,281.63,281.2,162.76,133.46,276.89,282.49,146.49,107.55,271.32,270.89
13.08.18 17:22:27,6.55,149.5,161.62,283.79,291.61,122.79,195.75,284.66,281.2,124.25,183.2,284.66,281.63,148.37,106.83,281.2,280.33,161.62,132.72,276.46,281.63,144.62,105.75,270.47,269.61
13.08.18 17:22:42,6.8,148.75,160.85,283.36,290.74,121.69,194.96,284.22,281.2,122.79,182.81,285.09,281.2,148.37,105.39,280.77,279.9,160.85,131.61,276.03,280.77,143.87,105.03,270.04,268.76
13.08.18 17:22:57,7.05,147.24,160.47,282.49,289.43,120.96,194.96,283.79,279.9,122.06,182.42,284.66,280.77,147.99,103.95,280.77,279.04,160.09,130.13,275.6,280.77,142.38,103.95,270.04,267.91
13.08.18 17:23:12,7.3,145.37,159.33,282.06,288.13,119.86,193.78,283.36,278.61,120.23,181.25,284.22,280.33,147.99,102.16,279.9,278.61,158.95,129.03,275.17,279.47,140.51,103.24,269.61,266.63
