Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
16.07.18 21:16:19,5.03,278.25,No Sensor,No Sensor,276.49,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,266.45,No Sensor,No Sensor,248.78
16.07.18 21:16:34,5.28,276.93,No Sensor,No Sensor,275.18,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,265.14,No Sensor,No Sensor,246.23
16.07.18 21:16:49,5.53,276.05,No Sensor,No Sensor,273.86,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,263.84,No Sensor,No Sensor,243.67
16.07.18 21:17:04,5.78,274.74,No Sensor,No Sensor,272.99,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,262.97,No Sensor,No Sensor,241.55
16.07.18 21:17:19,6.03,273.86,No Sensor,No Sensor,271.24,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,261.68,No Sensor,No Sensor,239.01
16.07.18 21:17:34,6.28,272.55,No Sensor,No Sensor,270.36,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,260.38,No Sensor,No Sensor,236.9
16.07.18 21:17:49,6.53,271.67,No Sensor,No Sensor,269.49,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,259.52,No Sensor,No Sensor,235.21
16.07.18 21:18:04,6.78,270.8,No Sensor,No Sensor,268.62,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,258.65,No Sensor,No Sensor,233.11
16.07.18 21:18:19,7.03,269.93,No Sensor,No Sensor,267.32,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,257.36,No Sensor,No Sensor,231.01
16.07.18 21:18:34,7.28,269.49,No Sensor,No Sensor,266.88,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,256.93,No Sensor,No Sensor,230.17
16.07.18 21:18:49,7.53,268.19,No Sensor,No Sensor,265.58,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,255.64,No Sensor,No Sensor,228.5
16.07.18 21:19:04,7.78,267.32,No Sensor,No Sensor,264.27,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,254.35,No Sensor,No Sensor,226.82
16.07.18 21:19:19,8.03,266.01,No Sensor,No Sensor,263.41,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,253.49,No Sensor,No Sensor,225.16
16.07.18 21:19:34,8.28,265.14,No Sensor,No Sensor,262.11,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,252.21,No Sensor,No Sensor,224.32
16.07.18 21:19:49,8.53,264.27,No Sensor,No Sensor,261.24,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,251.35,No Sensor,No Sensor,223.07
16.07.18 21:20:04,8.78,262.54,No Sensor,No Sensor,259.95,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,250.49,No Sensor,No Sensor,221.41
16.07.18 21:20:19,9.03,262.54,No Sensor,No Sensor,259.08,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,249.64,No Sensor,No Sensor,221.41
16.07.18 21:20:34,9.28,260.81,No Sensor,No Sensor,258.22,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,248.36,No Sensor,No Sensor,219.75
16.07.18 21:20:49,9.53,259.95,No Sensor,No Sensor,257.36,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,247.93,No Sensor,No Sensor,219.34
16.07.18 21:21:04,9.78,259.52,No Sensor,No Sensor,256.07,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,247.5,No Sensor,No Sensor,218.09
16.07.18 21:21:19,10.03,258.65,No Sensor,No Sensor,255.21,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,246.23,No Sensor,No Sensor,216.85
16.07.18 21:21:34,10.28,257.36,No Sensor,No Sensor,253.92,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,245.8,No Sensor,No Sensor,216.44
16.07.18 21:21:49,10.53,256.5,No Sensor,No Sensor,253.92,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,244.95,No Sensor,No Sensor,216.02
16.07.18 21:22:04,10.78,256.07,No Sensor,No Sensor,252.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,244.1,No Sensor,No Sensor,215.2
16.07.18 21:22:19,11.03,255.21,No Sensor,No Sensor,250.92,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,243.25,No Sensor,No Sensor,214.37
16.07.18 21:22:34,11.28,254.78,No Sensor,No Sensor,250.49,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,242.4,No Sensor,No Sensor,213.96
16.07.18 21:22:49,11.53,253.49,No Sensor,No Sensor,249.21,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,241.13,No Sensor,No Sensor,213.96
16.07.18 21:23:04,11.78,253.49,No Sensor,No Sensor,249.21,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,241.55,No Sensor,No Sensor,213.55
16.07.18 21:23:19,12.03,252.63,No Sensor,No Sensor,247.93,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,240.28,No Sensor,No Sensor,213.14
16.07.18 21:23:34,12.28,250.92,No Sensor,No Sensor,247.08,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,239.43,No Sensor,No Sensor,212.72
16.07.18 21:23:49,12.53,250.92,No Sensor,No Sensor,246.65,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,239.01,No Sensor,No Sensor,212.31
16.07.18 21:24:04,12.78,250.07,No Sensor,No Sensor,245.37,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,238.17,No Sensor,No Sensor,212.31
16.07.18 21:24:19,13.03,249.21,No Sensor,No Sensor,244.52,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,237.32,No Sensor,No Sensor,212.72
16.07.18 21:24:34,13.28,248.78,No Sensor,No Sensor,243.67,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,236.9,No Sensor,No Sensor,212.31
16.07.18 21:24:49,13.53,248.36,No Sensor,No Sensor,243.25,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,236.48,No Sensor,No Sensor,212.31
16.07.18 21:25:04,13.78,247.5,No Sensor,No Sensor,242.4,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,235.63,No Sensor,No Sensor,211.9
16.07.18 21:25:19,14.03,247.08,No Sensor,No Sensor,241.98,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,235.21,No Sensor,No Sensor,212.31
16.07.18 21:25:34,14.28,246.65,No Sensor,No Sensor,241.13,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,234.79,No Sensor,No Sensor,211.9
16.07.18 21:25:49,14.53,246.23,No Sensor,No Sensor,240.7,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,233.95,No Sensor,No Sensor,211.49
16.07.18 21:26:04,14.78,245.37,No Sensor,No Sensor,240.28,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,233.11,No Sensor,No Sensor,211.49
16.07.18 21:26:19,15.03,244.52,No Sensor,No Sensor,239.01,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,232.27,No Sensor,No Sensor,211.49
16.07.18 21:26:34,15.28,244.52,No Sensor,No Sensor,238.59,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,232.27,No Sensor,No Sensor,211.9
16.07.18 21:26:49,15.53,243.67,No Sensor,No Sensor,238.17,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,231.85,No Sensor,No Sensor,211.49
16.07.18 21:27:04,15.78,243.25,No Sensor,No Sensor,237.74,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,231.43,No Sensor,No Sensor,211.49
16.07.18 21:27:19,16.03,242.4,No Sensor,No Sensor,236.48,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,230.59,No Sensor,No Sensor,211.9
16.07.18 21:27:34,16.28,242.4,No Sensor,No Sensor,236.06,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,229.75,No Sensor,No Sensor,211.49
16.07.18 21:27:49,16.53,241.55,No Sensor,No Sensor,235.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,228.92,No Sensor,No Sensor,211.49
16.07.18 21:28:04,16.78,241.13,No Sensor,No Sensor,235.63,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,228.92,No Sensor,No Sensor,211.9
16.07.18 21:28:19,17.03,241.13,No Sensor,No Sensor,234.37,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,228.5,No Sensor,No Sensor,211.49
16.07.18 21:28:34,17.28,240.28,No Sensor,No Sensor,233.95,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,228.08,No Sensor,No Sensor,211.9
16.07.18 21:28:49,17.53,239.86,No Sensor,No Sensor,232.69,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,226.82,No Sensor,No Sensor,211.49
16.07.18 21:29:04,17.78,239.43,No Sensor,No Sensor,232.69,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,227.24,No Sensor,No Sensor,211.08
16.07.18 21:29:19,18.03,239.43,No Sensor,No Sensor,232.27,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,227.24,No Sensor,No Sensor,211.49
16.07.18 21:29:34,18.28,238.59,No Sensor,No Sensor,231.85,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,225.57,No Sensor,No Sensor,211.08
16.07.18 21:29:49,18.53,238.17,No Sensor,No Sensor,231.43,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,225.57,No Sensor,No Sensor,211.49
16.07.18 21:30:04,18.78,237.74,No Sensor,No Sensor,231.01,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,225.16,No Sensor,No Sensor,210.67
16.07.18 21:30:19,19.03,236.9,No Sensor,No Sensor,230.17,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,224.74,No Sensor,No Sensor,210.67
16.07.18 21:30:34,19.28,236.9,No Sensor,No Sensor,229.33,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,224.32,No Sensor,No Sensor,211.08
16.07.18 21:30:49,19.53,236.9,No Sensor,No Sensor,229.75,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,224.32,No Sensor,No Sensor,211.08
16.07.18 21:31:04,19.78,236.06,No Sensor,No Sensor,228.92,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,223.49,No Sensor,No Sensor,210.26
16.07.18 21:31:19,20.03,235.63,No Sensor,No Sensor,228.08,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,223.07,No Sensor,No Sensor,210.26
16.07.18 21:31:34,20.28,235.21,No Sensor,No Sensor,228.08,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,222.66,No Sensor,No Sensor,209.85
16.07.18 21:31:49,20.53,235.21,No Sensor,No Sensor,228.08,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,222.24,No Sensor,No Sensor,209.85
16.07.18 21:32:04,20.78,234.79,No Sensor,No Sensor,227.24,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,222.24,No Sensor,No Sensor,209.85
16.07.18 21:32:19,21.03,234.79,No Sensor,No Sensor,227.24,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,222.24,No Sensor,No Sensor,209.85
16.07.18 21:32:34,21.28,234.37,No Sensor,No Sensor,225.99,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,221.41,No Sensor,No Sensor,209.03
16.07.18 21:32:49,21.53,233.11,No Sensor,No Sensor,225.99,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,220.58,No Sensor,No Sensor,209.03
16.07.18 21:33:04,21.78,233.11,No Sensor,No Sensor,225.16,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,221.41,No Sensor,No Sensor,209.03
16.07.18 21:33:19,22.03,232.69,No Sensor,No Sensor,225.16,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,220.58,No Sensor,No Sensor,209.03
16.07.18 21:33:34,22.28,232.69,No Sensor,No Sensor,224.74,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,No Sensor,220.16,No Sensor,No Sensor,208.21
