Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
11.08.18 17:51:54,0.03,165.05,249.36,312.33,310.55,192.6,238.56,304.34,312.78,196.94,249.36,329.41,309.66,192.99,177.37,303.02,305.67,244.77,217.73,309.66,313.22,219.34,208.48,301.7,310.55
11.08.18 17:52:09,0.28,162.76,248.52,310.11,309.66,189.85,237.32,302.14,311.89,195.36,247.27,327.6,307,191.03,173.5,301.7,303.02,242.7,216.11,309.66,311.89,217.32,205.68,299.93,307
11.08.18 17:52:25,0.55,161.23,246.86,308.77,308.33,187.5,236.5,301.25,311.89,193.39,246.02,325.34,307,190.24,169.27,300.81,304.34,241.04,215.31,310.11,311,214.9,203.69,297.74,307.89
11.08.18 17:52:40,0.8,159.71,245.19,307,307,185.93,234.03,299.49,310.55,191.42,244.36,323.08,306.11,190.24,168.12,299.93,303.46,238.56,213.29,310.11,309.22,213.29,201.3,297.3,305.23
11.08.18 17:52:55,1.05,157.43,243.53,305.67,306.11,183.59,231.57,297.74,309.66,189.46,242.7,320.83,301.7,189.46,161.62,299.05,302.14,236.09,211.28,309.22,307.44,211.28,199.71,295.98,304.79
11.08.18 17:53:11,1.32,156.3,241.87,304.34,304.79,181.64,229.52,296.86,308.77,188.67,241.46,319.04,300.81,188.67,162,297.74,299.49,233.62,208.48,309.22,306.56,209.68,197.34,292.92,303.46
11.08.18 17:53:26,1.57,154.4,240.21,303.02,303.46,180.09,227.88,295.54,307.89,187.1,240.21,317.24,299.05,188.28,156.67,297.3,299.93,231.98,206.88,308.33,305.67,207.68,196.15,292.48,300.81
11.08.18 17:53:41,1.82,153.65,238.56,301.25,302.58,178.14,226.25,294.67,307,185.54,238.56,315.46,299.05,187.89,157.43,296.42,298.18,229.11,205.28,307.89,304.34,205.68,194.18,291.17,299.49
11.08.18 17:53:56,2.07,152.14,236.5,299.93,302.14,176.59,224.62,294.67,306.11,184.76,237.32,314.12,297.74,187.5,157.05,295.98,298.61,227.07,203.29,307.44,303.46,203.29,193.39,289.43,298.61
11.08.18 17:54:11,2.32,150.63,235.26,299.05,300.81,175.05,222.99,292.48,305.23,182.81,235.67,311.89,298.61,186.32,152.14,295.54,296.86,224.21,200.9,307.44,302.58,200.51,191.81,289,296.86
11.08.18 17:54:26,2.57,149.5,233.62,297.74,300.37,173.12,221.78,292.48,304.79,180.86,234.44,310.11,296.42,185.54,152.14,294.67,297.3,221.78,199.32,306.56,301.25,198.92,190.24,288.56,298.18
11.08.18 17:54:41,2.82,147.24,232.8,296.86,298.61,171.58,220.97,291.61,303.46,178.92,233.21,308.33,295.98,184.76,154.4,293.79,298.18,218.54,196.94,305.67,300.37,197.34,188.67,286.39,294.23
11.08.18 17:54:56,3.07,144.99,231.57,295.54,298.18,169.65,220.56,290.74,303.02,176.98,231.98,307,297.3,184.37,148.75,292.92,294.67,216.11,194.18,304.79,299.49,194.96,187.1,285.96,295.98
11.08.18 17:55:11,3.32,142.38,230.34,294.67,297.74,167.73,219.34,290.3,302.14,175.82,230.75,305.23,293.79,183.98,149.87,293.36,297.3,214.1,192.21,304.79,298.61,193.78,184.37,285.09,292.48
11.08.18 17:55:26,3.57,139.39,229.11,293.79,296.86,166.2,218.13,289.87,301.25,174.66,229.93,303.9,294.67,183.2,151,292.48,294.67,212.49,189.85,304.34,298.18,192.21,182.81,284.66,293.79
11.08.18 17:55:41,3.82,137.53,228.29,293.36,295.98,164.67,214.5,289.43,301.25,173.12,228.29,302.58,294.67,182.03,143.87,292.48,293.79,210.88,187.5,303.46,297.3,190.63,180.47,283.79,291.61
11.08.18 17:55:56,4.07,135.68,226.25,292.05,295.54,163.52,212.89,289,300.37,172.73,227.07,301.7,291.61,180.86,143.5,291.61,296.42,209.68,185.93,303.02,296.42,188.67,179.7,282.49,290.3
11.08.18 17:56:11,4.32,134.57,225.84,291.61,294.67,161.62,212.09,288.56,299.05,171.96,225.84,299.93,292.92,180.09,144.25,291.61,292.48,208.08,183.59,302.14,295.54,187.5,178.53,282.06,292.05
11.08.18 17:56:26,4.57,132.72,224.62,290.74,293.36,159.71,209.28,287.26,298.61,170.42,224.62,299.05,292.05,178.53,139.02,290.74,292.48,205.68,181.64,301.25,294.67,185.93,176.59,281.2,287.26
11.08.18 17:56:41,4.82,130.87,223.81,290.3,292.92,158.19,208.08,287.26,297.74,169.27,222.99,297.74,290.3,177.37,139.77,290.74,292.92,203.69,181.25,300.81,293.79,184.76,175.43,281.2,289
11.08.18 17:56:56,5.07,129.03,222.99,289,292.48,156.67,207.68,286.39,297.74,167.73,221.78,296.86,291.61,175.43,140.14,289.87,291.17,202.09,179.7,299.93,293.79,183.59,173.5,279.47,285.96
11.08.18 17:57:11,5.32,127.55,221.78,289,291.17,155.54,207.68,286.39,296.42,166.2,220.15,295.54,289.43,174.66,134.57,289.87,293.79,200.11,178.14,299.05,292.48,182.03,172.35,279.47,286.82
11.08.18 17:57:26,5.57,126.45,221.37,288.13,290.74,154.02,207.68,285.96,296.42,163.9,218.94,294.67,288.56,173.89,134.94,289,289.87,198.13,176.59,298.61,292.05,181.25,170.81,277.75,285.96
11.08.18 17:57:42,5.83,125.35,220.15,287.69,290.3,152.51,206.48,285.96,295.54,162.38,217.73,293.79,289.87,173.12,134.94,289,289.43,196.15,175.05,298.18,291.17,180.09,169.65,278.18,283.79
11.08.18 17:57:57,6.08,123.88,218.94,286.82,289.43,151.38,206.88,285.96,294.67,160.09,216.92,292.92,287.26,171.96,131.61,288.13,290.74,194.57,173.89,297.3,290.74,178.92,167.35,276.46,285.09
11.08.18 17:58:12,6.33,122.79,218.54,286.39,289,150.63,206.88,285.52,294.23,158.95,216.11,292.48,288.56,171.96,131.61,288.13,288.13,192.99,172.35,296.86,290.74,177.76,165.82,276.89,281.63
11.08.18 17:58:27,6.58,121.69,217.73,285.96,289,149.12,206.48,285.52,293.79,156.3,214.5,291.61,288.56,171.96,131.24,288.13,292.05,190.63,170.42,296.42,289.87,176.21,163.52,275.6,282.92
11.08.18 17:58:42,6.83,120.23,216.11,285.52,287.69,147.62,205.68,284.66,292.92,153.27,213.29,290.3,285.52,170.81,127.19,287.26,287.26,188.28,168.88,294.67,288.56,175.05,161.62,274.32,280.33
11.08.18 17:58:57,7.08,118.41,214.9,284.66,286.82,145.74,204.88,284.22,292.48,151.38,212.09,289.43,286.82,170.81,127.92,286.82,286.39,185.93,167.35,294.23,287.69,173.89,159.71,274.32,280.77
11.08.18 17:59:12,7.33,117.32,214.5,284.22,286.39,143.87,205.28,284.22,292.05,150.63,211.28,289,286.39,170.42,124.98,286.39,289,183.98,166.2,293.79,288.13,172.73,158.19,273.46,280.33
11.08.18 17:59:27,7.58,116.59,213.69,283.79,286.39,142.75,204.88,284.22,292.05,150.25,210.48,288.56,283.79,169.65,122.79,286.82,285.96,182.81,164.67,293.36,287.69,171.96,157.05,273.89,278.18
11.08.18 17:59:42,7.83,115.14,212.09,282.92,285.52,140.88,204.08,283.36,290.74,149.87,208.48,288.13,285.96,168.88,120.23,285.52,288.56,180.09,162,292.05,286.82,170.42,155.16,272.18,279.47
11.08.18 17:59:58,8.1,114.41,210.88,282.49,284.66,139.77,203.29,283.36,290.3,149.87,207.68,287.26,282.06,167.35,117.32,285.52,283.79,178.53,162,291.61,285.96,169.65,152.89,272.18,276.89
11.08.18 18:00:13,8.35,113.32,210.08,282.49,284.22,138.65,203.29,282.92,289.87,149.87,206.48,287.26,283.36,166.2,116.59,285.09,285.96,176.98,160.85,291.17,285.96,168.88,151.38,271.75,276.03
11.08.18 18:00:28,8.6,111.88,208.48,282.06,283.79,137.16,201.7,282.49,289,148.75,205.28,286.39,282.06,165.43,113.32,284.66,285.09,175.82,158.95,290.3,285.09,167.35,149.5,271.32,275.17
11.08.18 18:00:43,8.85,110.79,207.28,281.63,282.92,136.05,201.3,282.49,289,148.37,204.08,285.52,280.77,163.9,113.69,284.22,284.22,174.66,157.43,289.43,284.22,166.58,145.74,270.47,274.74
11.08.18 18:00:58,9.1,109.71,206.08,281.2,282.49,134.57,200.51,281.63,288.56,147.99,203.69,284.66,280.77,162.76,111.51,284.22,284.22,173.5,155.92,289,283.36,165.43,143.87,270.04,273.46
11.08.18 18:01:13,9.35,108.99,204.48,280.77,282.49,134.2,200.11,281.63,288.13,146.87,202.89,284.66,281.2,162,109.71,283.79,282.06,172.73,154.78,288.56,283.36,164.67,142.38,268.76,274.32
11.08.18 18:01:28,9.6,108.27,203.29,280.33,282.06,132.72,199.71,281.2,287.69,146.12,201.7,284.66,280.77,160.85,109.71,283.36,283.79,172.35,153.65,288.13,282.92,163.52,140.51,269.61,272.18
11.08.18 18:01:43,9.85,106.83,202.09,279.47,281.2,131.24,198.52,280.33,286.82,144.62,200.51,283.36,279.9,159.71,106.11,282.92,282.49,170.81,151.38,287.69,282.06,162,138.65,267.48,271.75
11.08.18 18:01:58,10.1,106.11,201.3,279.47,280.77,130.13,198.52,280.77,286.82,143.5,199.71,283.36,278.61,158.95,105.03,282.92,280.77,170.42,150.63,287.26,281.63,161.23,136.79,267.91,270.89
11.08.18 18:02:13,10.35,105.39,200.11,278.61,280.33,129.03,197.34,280.33,286.82,142,198.92,282.92,279.47,157.81,105.03,282.06,281.63,169.65,149.5,286.39,281.63,160.85,134.94,267.06,270.89
11.08.18 18:02:28,10.6,103.95,198.92,278.18,279.9,127.19,196.94,279.47,285.96,140.51,196.94,282.06,278.61,156.67,101.8,282.06,279.9,168.88,147.62,285.09,280.77,159.33,133.09,266.63,270.47
11.08.18 18:02:43,10.85,103.24,197.73,277.75,279.47,126.45,195.75,279.9,285.96,139.02,196.15,281.63,277.32,155.92,100.02,281.2,281.63,167.73,145.74,285.52,280.77,158.57,131.24,265.78,269.19
11.08.18 18:02:58,11.1,102.16,196.54,277.32,278.61,124.98,195.75,279.04,285.09,137.53,194.96,281.2,277.32,154.78,99.3,280.77,280.33,166.2,144.62,284.66,279.9,157.81,128.29,265.36,269.61
11.08.18 18:03:13,11.35,101.8,196.15,276.89,278.61,123.52,195.36,279.04,284.66,136.79,194.57,280.77,277.32,154.02,96.81,280.77,279.47,165.82,143.5,284.22,279.9,156.67,126.45,264.93,267.91
11.08.18 18:03:28,11.6,100.73,194.57,276.46,278.18,122.06,194.57,279.04,284.66,136.05,193.39,280.77,277.32,153.27,96.45,280.33,280.33,164.29,142,283.36,279.47,155.92,124.62,264.09,267.48
11.08.18 18:03:43,11.85,100.02,193.78,276.03,277.75,120.96,194.57,278.18,284.22,134.57,191.81,280.33,276.46,152.14,94.67,280.33,279.04,163.14,140.88,282.92,278.61,154.78,122.79,264.09,266.63
11.08.18 18:03:58,12.1,99.66,192.6,275.6,277.75,119.86,194.57,278.18,284.22,133.83,191.03,280.33,276.03,151,91.48,280.33,279.9,162.38,139.39,282.49,278.61,154.4,121.32,263.24,267.06
11.08.18 18:04:13,12.35,98.59,191.81,275.17,276.89,118.41,194.18,278.18,283.36,132.35,189.46,279.04,275.6,149.87,92.19,279.9,278.61,161.62,138.28,282.49,277.75,153.27,119.5,263.24,265.78
11.08.18 18:04:28,12.6,97.52,190.63,274.74,276.46,116.59,193.78,277.32,282.49,131.24,188.67,279.04,275.17,149.12,89.72,279.04,278.18,160.47,136.79,281.63,276.89,152.14,118.04,262.39,265.78
11.08.18 18:04:43,12.85,97.16,190.24,274.32,276.89,115.5,193.39,277.32,283.36,130.5,187.89,278.61,274.32,148.37,88.3,279.04,278.18,159.71,134.94,281.63,277.32,151.76,114.77,261.97,265.36
11.08.18 18:04:58,13.1,96.1,189.06,273.89,275.6,114.05,192.99,277.32,282.92,129.03,186.32,278.61,275.17,146.87,88.3,278.61,277.32,158.95,134.94,281.2,276.46,150.63,113.32,261.12,264.51
11.08.18 18:05:13,13.35,95.74,188.28,273.89,275.17,112.96,192.21,276.89,282.06,127.92,185.54,277.75,274.74,146.12,87.6,278.61,277.75,157.81,133.46,280.33,276.03,149.87,112.24,261.55,264.93
