"","Date.Time","TMP_T2","pH_T2","ORP","Sal","TMP_T4","pH_T4","Temp_T5","pH_T5","TMP_T3","pH_T3"
"54",2018-06-24 08:20:00,"16.0","7.57","466","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"55",2018-06-24 08:30:00,"16.0","7.57","466","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"56",2018-06-24 08:40:00,"16.0","7.57","465","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"57",2018-06-24 08:50:00,"16.0","7.57","465","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"58",2018-06-24 09:00:00,"16.0","7.57","465","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"59",2018-06-24 09:10:00,"16.0","7.57","465","23.4","16.6","8.03","16.5","8.04","16.5","7.71"
"60",2018-06-24 09:20:00,"16.0","7.57","465","23.4","16.6","8.03","16.5","8.03","16.5","7.71"
"61",2018-06-24 09:30:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"62",2018-06-24 09:40:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.5","7.71"
"63",2018-06-24 09:50:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.70"
"64",2018-06-24 10:00:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.5","7.71"
"65",2018-06-24 10:10:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"66",2018-06-24 10:20:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"67",2018-06-24 10:30:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"68",2018-06-24 10:40:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"69",2018-06-24 10:50:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"70",2018-06-24 11:00:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.71"
"71",2018-06-24 11:10:00,"16.0","7.57","465","23.6","16.5","8.03","16.5","8.03","16.5","7.70"
"72",2018-06-24 11:20:00,"16.0","7.57","465","23.6","16.5","8.03","16.5","8.03","16.5","7.70"
"73",2018-06-24 11:30:00,"16.0","7.57","465","23.6","16.5","8.03","16.5","8.03","16.4","7.70"
"74",2018-06-24 11:40:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.4","7.70"
"75",2018-06-24 11:50:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.4","7.70"
"76",2018-06-24 12:00:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.5","7.70"
"77",2018-06-24 12:10:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.4","7.70"
"78",2018-06-24 12:20:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.03","16.4","7.70"
"79",2018-06-24 12:30:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.4","7.70"
"80",2018-06-24 12:40:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.4","7.70"
"81",2018-06-24 12:50:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.3","7.71"
"82",2018-06-24 13:00:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.3","7.70"
"83",2018-06-24 13:10:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.3","7.71"
"84",2018-06-24 13:20:00,"16.0","7.57","465","23.4","16.5","8.03","16.5","8.04","16.3","7.71"
"85",2018-06-24 13:30:00,"16.0","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.71"
"86",2018-06-24 13:40:00,"16.0","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.71"
"87",2018-06-24 13:50:00,"16.0","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.71"
"88",2018-06-24 14:00:00,"16.0","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.71"
"89",2018-06-24 14:10:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"90",2018-06-24 14:20:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"91",2018-06-24 14:30:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"92",2018-06-24 14:40:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"93",2018-06-24 14:50:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"94",2018-06-24 15:00:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.71"
"95",2018-06-24 15:10:00,"16.0","7.57","465","23.4","16.3","8.03","16.6","8.04","16.3","7.70"
"96",2018-06-24 15:20:00,"16.1","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.70"
"97",2018-06-24 15:30:00,"16.1","7.57","465","23.4","16.4","8.03","16.6","8.04","16.3","7.70"
"98",2018-06-24 15:40:00,"16.1","7.57","465","23.4","16.4","8.02","16.6","8.04","16.3","7.70"
"99",2018-06-24 15:50:00,"16.1","7.57","465","23.4","16.5","8.03","16.6","8.04","16.3","7.69"
"100",2018-06-24 16:00:00,"16.1","7.57","465","23.4","16.5","8.03","16.6","8.04","16.4","7.70"
"101",2018-06-24 16:10:00,"16.1","7.57","465","23.4","16.5","8.03","16.6","8.04","16.4","7.70"
"102",2018-06-24 16:20:00,"16.1","7.57","465","23.4","16.5","8.03","16.7","8.04","16.5","7.70"
"103",2018-06-24 16:30:00,"16.1","7.57","465","23.4","16.5","8.03","16.7","8.04","16.5","7.69"
"104",2018-06-24 16:40:00,"16.1","7.57","465","23.4","16.6","8.03","16.7","8.04","16.5","7.70"
"105",2018-06-24 16:50:00,"16.2","7.57","465","23.4","16.6","8.03","16.7","8.04","16.5","7.69"
"106",2018-06-24 17:00:00,"16.2","7.57","465","23.4","16.6","8.02","16.7","8.04","16.5","7.69"
"107",2018-06-24 17:10:00,"16.2","7.57","465","23.4","16.5","8.03","16.7","8.04","16.4","7.69"
"108",2018-06-24 17:20:00,"16.2","7.57","465","23.4","16.5","8.02","16.7","8.04","16.4","7.69"
"109",2018-06-24 17:30:00,"16.2","7.57","465","23.4","16.5","8.02","16.7","8.04","16.4","7.69"
"110",2018-06-24 17:40:00,"16.2","7.57","465","23.4","16.5","8.02","16.7","8.04","16.3","7.69"
"111",2018-06-24 17:50:00,"16.2","7.57","465","23.4","16.5","8.02","16.7","8.04","16.3","7.69"
"112",2018-06-24 18:00:00,"16.2","7.57","465","23.4","16.4","8.02","16.7","8.04","16.3","7.69"
"113",2018-06-24 18:10:00,"16.2","7.57","465","23.4","16.4","8.02","16.7","8.04","16.2","7.69"
"114",2018-06-24 18:20:00,"16.2","7.57","465","23.4","16.3","8.02","16.7","8.04","16.2","7.69"
"115",2018-06-24 18:30:00,"16.2","7.57","465","23.4","16.3","8.02","16.7","8.04","16.2","7.69"
"116",2018-06-24 18:40:00,"16.2","7.57","465","23.4","16.3","8.02","16.7","8.04","16.2","7.69"
"117",2018-06-24 18:50:00,"16.2","7.57","465","23.4","16.3","8.02","16.7","8.04","16.1","7.69"
"118",2018-06-24 19:00:00,"16.2","7.57","465","23.4","16.3","8.02","16.7","8.04","16.1","7.69"
"119",2018-06-24 19:10:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.1","7.70"
"120",2018-06-24 19:20:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.1","7.69"
"121",2018-06-24 19:30:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.1","7.69"
"122",2018-06-24 19:40:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.1","7.69"
"123",2018-06-24 19:50:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.1","7.69"
"124",2018-06-24 20:00:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.0","7.69"
"125",2018-06-24 20:10:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.0","7.69"
"126",2018-06-24 20:20:00,"16.1","7.57","465","23.4","16.2","8.02","16.7","8.04","16.0","7.69"
"127",2018-06-24 20:30:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","16.0","7.69"
"128",2018-06-24 20:40:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","16.0","7.69"
"129",2018-06-24 20:50:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","16.0","7.70"
"130",2018-06-24 21:00:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","16.0","7.70"
"131",2018-06-24 21:10:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","16.0","7.69"
"132",2018-06-24 21:20:00,"16.1","7.57","465","23.4","16.1","8.02","16.7","8.04","15.9","7.69"
"133",2018-06-24 21:30:00,"16.0","7.57","465","23.4","16.1","8.02","16.7","8.04","15.9","7.69"
"134",2018-06-24 21:40:00,"16.0","7.57","465","23.4","16.1","8.02","16.6","8.04","15.9","7.69"
"135",2018-06-24 21:50:00,"16.0","7.57","465","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"136",2018-06-24 22:00:00,"16.0","7.57","465","23.4","16.0","8.02","16.6","8.04","15.9","7.69"
"137",2018-06-24 22:10:00,"16.0","7.57","465","23.4","16.0","8.02","16.6","8.04","15.9","7.69"
"138",2018-06-24 22:20:00,"16.0","7.57","465","23.4","16.0","8.02","16.6","8.04","15.9","7.70"
"139",2018-06-24 22:30:00,"16.0","7.57","465","23.4","16.0","8.02","16.6","8.04","15.9","7.69"
"140",2018-06-24 22:40:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"141",2018-06-24 22:50:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"142",2018-06-24 23:00:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"143",2018-06-24 23:10:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"144",2018-06-24 23:20:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"145",2018-06-24 23:30:00,"16.0","7.57","464","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"146",2018-06-24 23:40:00,"16.0","7.57","466","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"147",2018-06-24 23:50:00,"16.0","7.57","466","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"148",2018-06-25 00:00:00,"15.9","7.57","466","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"149",2018-06-25 00:10:00,"15.9","7.57","466","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"150",2018-06-25 00:20:00,"15.9","7.57","466","23.4","16.0","8.02","16.6","8.04","15.8","7.69"
"151",2018-06-25 00:30:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"152",2018-06-25 00:40:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"153",2018-06-25 00:50:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"154",2018-06-25 01:00:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"155",2018-06-25 01:10:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"156",2018-06-25 01:20:00,"15.9","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"157",2018-06-25 01:30:00,"15.8","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"158",2018-06-25 01:40:00,"15.8","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"159",2018-06-25 01:50:00,"15.8","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"160",2018-06-25 02:00:00,"15.8","7.57","466","23.4","16.0","8.02","16.5","8.04","15.8","7.69"
"161",2018-06-25 02:10:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.8","7.69"
"162",2018-06-25 02:20:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.8","7.69"
"163",2018-06-25 02:30:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"164",2018-06-25 02:40:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"165",2018-06-25 02:50:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"166",2018-06-25 03:00:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"167",2018-06-25 03:10:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"168",2018-06-25 03:20:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"169",2018-06-25 03:30:00,"15.8","7.57","466","23.3","16.0","8.02","16.5","8.04","15.9","7.69"
"170",2018-06-25 03:40:00,"15.8","7.57","466","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"171",2018-06-25 03:50:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"172",2018-06-25 04:00:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"173",2018-06-25 04:10:00,"15.8","7.57","466","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"174",2018-06-25 04:20:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"175",2018-06-25 04:30:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"176",2018-06-25 04:40:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"177",2018-06-25 04:50:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"178",2018-06-25 05:00:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"179",2018-06-25 05:10:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.03","16.0","7.69"
"180",2018-06-25 05:20:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.04","16.0","7.69"
"181",2018-06-25 05:30:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.03","16.0","7.69"
"182",2018-06-25 05:40:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.03","16.0","7.69"
"183",2018-06-25 05:50:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.03","16.0","7.69"
"184",2018-06-25 06:00:00,"15.8","7.57","467","23.3","16.1","8.02","16.5","8.03","16.0","7.69"
"185",2018-06-25 06:10:00,"15.8","7.57","467","23.3","16.1","8.01","16.5","8.03","16.0","7.69"
"186",2018-06-25 06:20:00,"15.8","7.57","467","23.3","16.1","8.00","16.5","8.03","16.0","7.69"
"187",2018-06-25 06:30:00,"15.8","7.57","467","23.3","16.1","8.00","16.5","8.03","16.0","7.68"
"188",2018-06-25 06:40:00,"15.8","7.57","467","23.3","16.1","8.00","16.5","8.03","16.1","7.69"
"189",2018-06-25 06:50:00,"15.8","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.68"
"190",2018-06-25 07:00:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.69"
"191",2018-06-25 07:10:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.69"
"192",2018-06-25 07:20:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.69"
"193",2018-06-25 07:30:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.68"
"194",2018-06-25 07:40:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.69"
"195",2018-06-25 07:50:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.70"
"196",2018-06-25 08:00:00,"15.9","7.57","467","23.3","16.2","8.00","16.5","8.03","16.1","7.70"
"197",2018-06-25 08:10:00,"15.9","7.57","467","23.3","16.2","8.01","16.5","8.03","16.1","7.70"
"198",2018-06-25 08:20:00,"15.9","7.57","467","23.3","16.2","8.02","16.4","8.03","16.1","7.70"
"199",2018-06-25 08:30:00,"15.9","7.57","467","23.3","16.2","8.02","16.5","8.03","16.1","7.70"
"200",2018-06-25 08:40:00,"15.9","7.57","467","23.3","16.2","8.02","16.4","8.03","16.1","7.70"
"201",2018-06-25 08:50:00,"15.9","7.57","467","23.3","16.2","8.02","16.4","8.03","16.1","7.70"
"202",2018-06-25 09:00:00,"15.9","7.56","467","23.3","16.2","8.02","16.5","8.03","16.1","7.70"
"203",2018-06-25 09:10:00,"15.9","7.56","467","23.3","16.2","8.01","16.5","8.03","16.1","7.69"
"204",2018-06-25 09:20:00,"15.9","7.56","467","23.3","16.2","8.01","16.5","8.03","16.1","7.69"
"205",2018-06-25 09:30:00,"15.9","7.56","467","23.3","16.2","8.01","16.5","8.03","16.2","7.69"
"206",2018-06-25 09:40:00,"15.9","7.56","467","23.4","16.2","8.01","16.5","8.03","16.2","7.69"
"207",2018-06-25 09:50:00,"15.9","7.56","467","23.4","16.2","8.01","16.5","8.03","16.2","7.69"
"208",2018-06-25 10:00:00,"15.9","7.38","467","23.8","16.2","8.01","16.5","8.03","16.2","7.69"
"209",2018-06-25 10:10:00,"15.9","7.76","467","23.8","16.2","8.01","16.5","8.03","16.2","10.3"
"210",2018-06-25 10:20:00,"15.9","7.76","467","23.7","16.3","7.67","16.5","10.4","16.2","7.76"
"211",2018-06-25 10:30:00,"15.9","7.76","467","4.2","16.3","7.67","16.5","7.68","16.2","7.75"
"212",2018-06-25 10:40:00,"15.9","7.76","467","28.0","16.3","7.67","16.5","7.68","16.2","7.75"
"213",2018-06-25 10:50:00,"15.9","7.76","467","27.9","16.3","7.67","16.5","7.68","16.2","7.75"
"214",2018-06-25 11:00:00,"15.9","7.76","468","27.9","16.3","7.67","16.5","7.68","16.2","7.75"
"215",2018-06-25 11:10:00,"15.9","7.76","467","27.8","16.3","7.67","16.5","7.68","16.2","7.75"
"216",2018-06-25 11:20:00,"15.9","7.76","468","27.8","16.3","7.67","16.5","7.68","16.2","7.75"
"217",2018-06-25 11:30:00,"16.0","7.76","468","27.6","16.3","7.67","16.5","7.70","16.2","7.75"
"218",2018-06-25 11:40:00,"16.0","7.76","468","27.6","16.3","7.67","16.5","7.70","16.2","7.75"
"219",2018-06-25 11:50:00,"16.0","7.76","468","27.7","16.3","7.67","16.5","7.70","16.2","7.75"
"220",2018-06-25 12:00:00,"16.0","7.76","468","27.6","16.3","7.67","16.5","7.70","16.2","7.75"
"221",2018-06-25 12:10:00,"16.0","7.76","468","27.6","16.3","7.67","16.5","7.70","16.2","7.75"
"222",2018-06-25 12:20:00,"16.0","7.76","468","27.6","16.3","7.67","16.5","7.70","16.2","7.75"
"223",2018-06-25 12:30:00,"16.0","7.76","468","27.8","16.3","7.67","16.5","7.70","16.2","7.75"
"224",2018-06-25 12:40:00,"16.0","7.76","468","27.8","16.3","7.67","16.5","7.70","16.2","7.75"
"225",2018-06-25 12:50:00,"16.0","7.76","468","27.7","16.3","7.67","16.5","7.70","16.2","7.75"
"226",2018-06-25 13:00:00,"16.0","7.76","468","27.8","16.3","7.67","16.5","7.70","16.2","7.75"
"227",2018-06-25 13:10:00,"16.0","7.76","468","27.7","16.4","7.67","16.5","7.70","16.3","7.77"
"228",2018-06-25 13:20:00,"16.0","7.76","468","27.7","16.4","7.67","16.5","7.70","16.3","7.77"
"229",2018-06-25 13:30:00,"16.0","7.76","468","27.8","16.4","7.67","16.5","7.70","16.3","7.77"
"230",2018-06-25 13:40:00,"16.0","7.76","468","27.8","16.4","7.67","16.5","7.70","16.3","7.77"
"231",2018-06-25 13:50:00,"16.0","7.76","467","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"232",2018-06-25 14:00:00,"16.0","7.76","468","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"233",2018-06-25 14:10:00,"16.0","7.76","467","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"234",2018-06-25 14:20:00,"16.0","7.76","467","27.6","16.4","7.68","16.5","7.70","16.3","7.77"
"235",2018-06-25 14:30:00,"16.0","7.76","467","27.6","16.4","7.67","16.5","7.70","16.2","7.77"
"236",2018-06-25 14:40:00,"16.0","7.76","467","27.6","16.4","7.68","16.5","7.70","16.2","7.77"
"237",2018-06-25 14:50:00,"16.0","7.76","467","27.6","16.4","7.68","16.5","7.70","16.3","7.77"
"238",2018-06-25 15:00:00,"16.0","7.76","467","27.7","16.4","7.68","16.5","7.70","16.3","7.77"
"239",2018-06-25 15:10:00,"16.0","7.76","467","27.6","16.4","7.68","16.5","7.70","16.3","7.77"
"240",2018-06-25 15:20:00,"16.0","7.76","467","27.6","16.4","7.68","16.5","7.70","16.3","7.77"
"241",2018-06-25 15:30:00,"16.0","7.76","466","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"242",2018-06-25 15:40:00,"16.0","7.77","467","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"243",2018-06-25 15:50:00,"16.0","7.77","467","27.6","16.4","7.67","16.5","7.70","16.3","7.77"
"244",2018-06-25 16:00:00,"16.0","7.77","466","27.6","16.5","7.67","16.5","7.70","16.3","7.77"
"245",2018-06-25 16:10:00,"16.0","7.77","466","27.7","16.5","7.69","16.6","7.70","16.3","7.78"
"246",2018-06-25 16:20:00,"16.0","7.77","466","27.7","16.6","7.68","16.6","7.70","16.3","7.78"
"247",2018-06-25 16:30:00,"16.1","7.77","466","27.7","16.6","7.74","16.6","7.70","16.3","7.83"
"248",2018-06-25 16:40:00,"16.1","7.77","466","27.6","16.5","7.74","16.6","7.70","16.4","7.83"
"249",2018-06-25 16:50:00,"16.1","7.77","466","27.6","16.5","7.75","16.6","7.71","16.4","7.83"
"250",2018-06-25 17:00:00,"16.1","7.77","466","27.6","16.5","7.74","16.6","7.70","16.4","7.83"
