"Date","Tank","Treatment","Salinity","Temperature","pH","CO2","pCO2","HCO3","CO3","DIC","TA","Aragonite.Sat"
20180708,"20180708_H3_B","Low",28.69,16.5,7.38112862710762,71.5828214961842,1936.76837821135,1924.92922143703,31.202470824077,2027.71451375729,2002.276254,0.491880727968103
20180708,"20180708_H3_T","Low",28.69,16.5,7.35154943226665,76.9081104370425,2080.8523287241,1931.96342065914,29.254583869342,2038.12611496553,2004.460354,0.461173927256818
20180708,"20180708_inflow_sump","na",28.53,16.7,7.94718711136894,17.4764337031988,475.23369646566,1735.00118188253,103.901506758096,1856.37912234383,1992.507679,1.63984680548375
20180711,"20180711_H0_B","Low",28.5,15.2,7.35163344503041,80.3841926943206,2089.47615022386,1955.73317566812,28.0428787527035,2064.16024711515,2025.162379,0.440210949554088
20180711,"20180711_H1_B","Ambient",28.61,15,7.9384273883477,18.9567507039503,490.065497339902,1775.05547085885,97.822385017073,1891.83460657988,2017.530065,1.53412774748924
20180711,"20180711_H2_B","Ambient",28.61,15,7.94192540869482,18.8513294282377,487.34016580795,1779.45919564853,98.8581256299007,1897.16865070667,2024.335684,1.55037104817203
20180711,"20180711_H3_B","Low",28.63,15.1,7.34420340524966,82.3167537370357,2134.77120057003,1967.10953352058,27.7157382829406,2077.14202554055,2035.708904,0.434788619643536
20180711,"20180711_inflow_sump","na",28.59,14.4,7.96155558548038,18.2128462082985,462.213211405997,1773.01777996759,100.650634718174,1891.88126089406,2022.539512,1.57536982937815
20180711,"20180711_spawn_tank","na",28.9,17,7.42538472988002,66.1505548522952,1818.52977342527,1996.90200534853,36.7319418471497,2099.78450204797,2087.262089,0.57981103288441
20180711,"20180711_T6","Ambient",28.51,14.9,7.94169296925358,19.0802075704513,491.480732581522,1793.82600340657,98.9608698218026,1911.86708079882,2038.538023,1.55181920442384
20180711,"20180711_T7","Ambient",28.62,15,7.93492936800058,19.2230274955468,496.977034560795,1785.75312343058,97.6480564777162,1902.62420740384,2027.572491,1.53135698126901
20180711,"20180711_T9","Ambient",28.65,15.1,7.93691215956779,19.0604979925672,494.359698650381,1783.53826952795,98.4275690197691,1901.02633654029,2027.295136,1.54400034074563
20180712,"20180712_H0_B","Low",28.79,14.5,7.33964759499623,83.9006324747807,2138.23419655617,1959.79113604389,26.8134135121073,2070.50518203078,2026.32378,0.419620919473461
20180712,"20180712_H0_T","Low",28.8,14.5,7.34315169568464,83.1636028420215,2119.56952413038,1958.53418853075,27.0203554968398,2068.71814686961,2025.588854,0.422849342879066
20180712,"20180712_H1_B","Ambient",28.8,14.5,7.92833651064953,19.7183494062396,502.553284117121,1786.70656966992,94.8413988162454,1901.2663178924,2022.064461,1.48420042703995
20180712,"20180712_H1_T","Ambient",28.69,14.6,7.90931628233551,20.6209470885026,526.847556574648,1790.42010035558,91.054535319152,1902.09558276323,2016.371827,1.42578580221818
20180712,"20180712_H2_B","Ambient",28.74,14.5,7.94235291340317,19.0040343517787,484.184776171449,1777.2531896476,97.2812586171702,1893.53848261655,2018.667641,1.52260088362119
20180712,"20180712_H2_T","Ambient",28.82,15,6.18754571741295,1210.59507362566,31336.6042821149,2016.51968255052,1.98305174450577,3229.09780792069,2020.53018,0.031083841024661
20180712,"20180712_H3_B","Low",28.74,14.5,7.37819270256877,76.5512625319059,1950.38447940748,1952.97031668679,29.161866007176,2058.68344522587,2025.328682,0.45642792436828
20180712,"20180712_H3_T","Low",28.88,14.5,7.3589201487825,80.0907997889808,2042.16958057898,1957.68027999137,28.0657844254933,2065.83686420584,2027.345953,0.439124634116364
20180712,"20180712_inflow_sump","na",28.82,14,7.95869309702725,18.5362989566516,465.249248132075,1780.32871399512,99.4622214484308,1898.3272344002,2027.196798,1.55391745794233
20180713,"20180713_H0_B","Low",28.93,14.5,7.34258641637357,84.2340226554498,2148.41775699833,1984.07328178483,27.4299857003266,2095.7372901406,2052.012579,0.42912435814388
20180713,"20180713_H0_T","Low",28.01,14.5,7.3776274232577,78.2789609112431,1986.25131338959,1977.69973583868,28.9308776989454,2084.90957444887,2049.085614,0.453554764358345
20180713,"20180713_H1_B","Ambient",28.88,14.5,7.94529173478052,19.1936742389358,489.400704426248,1810.04278693074,100.114237970676,1929.35069914035,2057.709862,1.56641366057022
20180713,"20180713_H1_T","Ambient",29.05,14.5,7.94353968443631,19.1585173751669,488.970441006382,1802.89492943217,99.7580876198878,1921.81153442722,2050.057707,1.56018725629798
20180713,"20180713_H2_B","Ambient",28.94,14.5,7.9400355837479,19.4084144120361,495.042789492129,1809.49870008211,99.0349496454411,1927.94206413959,2054.639809,1.54929962144097
20180713,"20180713_H2_T","Ambient",28.94,14.5,7.94529173478052,19.1270038092772,487.86494593815,1804.97551140158,99.9902547297909,1924.09276994065,2052.52723,1.56424438398028
20180713,"20180713_H3_B","Low",28.77,14.5,7.36010691981564,81.1357812152288,2067.53848096434,1986.17641042544,28.4703250627633,2095.78251670343,2056.615217,0.44557236656628
20180713,"20180713_H3_T","Low",28.91,14.5,7.3495946177504,83.0472612129358,2117.91106597167,1987.49409438814,27.9097221916795,2098.45107779276,2056.587144,0.436650901635077
20180714,"20180714_H0_B","Low",29,14.7,7.32215525018615,87.628166644689,2249.6141875662,1980.04654418135,26.3661342985675,2094.04084512461,2045.38802,0.412681395198009
20180714,"20180714_H0_T","Low",29.03,14.8,7.31028690179963,90.066853737247,2319.69104118395,1985.62430683151,25.8469269063182,2101.53808747508,2049.649265,0.404658525797565
20180714,"20180714_H1_B","Ambient",29.05,14.4,7.89587448559872,21.6807597665235,551.646349942914,1823.85164364972,90.0802370840065,1935.61264050025,2047.160788,1.40837051621741
20180714,"20180714_H1_T","Ambient",28.99,14.5,7.88729933174741,22.1388074150456,564.844444205847,1829.06972905153,88.7748061430844,1939.98334260966,2049.017554,1.38861909214123
20180714,"20180714_H2_B","Ambient",28.02,14.2,7.90602627548942,21.6068271763078,543.233872372103,1830.06100472044,89.3636922777549,1941.0315241745,2050.514114,1.39952307836676
20180714,"20180714_H2_T","Ambient",29.03,14.2,7.90251851643941,21.4279426641265,541.803548559935,1821.293568033,90.5922011594198,1933.31371185655,2045.935447,1.41553252510128
20180714,"20180714_H3_B","Low",29.02,14.5,7.36869242986236,78.9896636936,2015.67509147211,1977.81456242382,29.1056415855748,2085.90986770299,2049.952475,0.455237739081246
20180714,"20180714_H3_T","Low",29.09,14.5,7.36343627882974,80.173323350422,2046.68390192246,1984.85731301362,28.9104633092401,2093.94109967328,2056.488447,0.452105858643043
20180715,"20180715_H0_B","Low",28.63,14.3,7.32492286418062,88.6469894464356,2243.32227754503,1988.54248668048,25.9889006857497,2103.17837681267,2052.836732,0.406603214294486
20180715,"20180715_H0_T","Low",28.82,14.4,7.29395284441967,94.8766939005118,2410.95026065115,1990.80437606834,24.4424114439476,2110.1234814128,2051.316525,0.382362358964753
20180715,"20180715_H1_B","Ambient",28.67,14,7.82163381017427,26.7581630554233,671.046637092232,1871.26096158642,75.9502286459048,1973.96935328775,2059.141641,1.18699633567689
20180715,"20180715_H1_T","Ambient",28.93,13.9,7.79137969118599,28.8176685273695,721.513579287114,1880.71974461274,71.4066388318928,1980.944051972,2057.635522,1.11495744832043
20180715,"20180715_H2_B","Ambient",29.05,13.8,7.82608819770714,26.4537575460802,660.720784194126,1868.12760941535,76.7730741682475,1971.35444112967,2058.439323,1.1980318739075
20180715,"20180715_H2_T","Ambient",29.09,13.9,7.81595966659499,27.0128879943766,676.936430289608,1868.94108389141,75.4046482407595,1971.35862012654,2055.917984,1.17693154087472
20180715,"20180715_H3_B","Low",29.05,14.1,7.35008240336377,83.6751136454042,2109.44282013926,1988.94596271866,27.6343190680265,2100.25539543209,2057.435833,0.431636399587937
20180715,"20180715_H3_T","Low",29.09,14,7.33722590595343,86.8060492822462,2182.10445746138,1999.30286592533,26.8920388695512,2113.00095407713,2065.919145,0.419868396734793
20180715,"20180715_inflow_sump","na",29.05,13.2,7.83420185363813,26.2570099667419,643.630365132663,1862.08764592603,76.1792338250015,1964.52388971777,2051.217454,1.18659106858483
20180716,"20180716_H0_B","Low",28.9,13.9,7.31477378981724,91.5129053813056,2290.85388508243,1992.48424113126,25.2268983102341,2109.2240448228,2054.991812,0.39392570574563
20180716,"20180716_H0_T","Low",29.08,14,7.31002660445102,92.3412163377578,2321.11649820222,1997.45198591487,25.2295413607917,2115.02274361342,2059.97615,0.393921253408912
20180716,"20180716_H1_B","Ambient",29.15,13.7,7.79337931138214,28.728066424728,715.700288482487,1879.14439236232,71.5325473640179,1979.40500615106,2056.617331,1.11563958107647
20180716,"20180716_H1_T","Ambient",29.14,14,7.79267940756961,28.8016990339848,724.207984273343,1894.27292616235,72.8123461838871,1995.88697138022,2074.528246,1.13668786421863
20180716,"20180716_H2_B","Ambient",29.07,13.8,7.80251319909146,28.0921663001243,701.721593931727,1879.4318992025,73.1947220542346,1980.71878755686,2060.858882,1.14213735019818
20180716,"20180716_H2_T","Ambient",29.19,14,7.79618960977411,28.3344901910041,712.660659681133,1879.71418463038,72.933618781167,1980.98229360255,2060.548582,1.13844034640739
20180716,"20180716_H3_B","Low",28.98,13.9,7.34286519028467,85.9311610857109,2152.09343930923,1997.77056423915,27.0402835117538,2110.74200883661,2064.740183,0.422162192395958
20180716,"20180716_H3_T","Low",29.1,14,7.32933271657576,88.1287972351177,2215.48027149701,1993.4335634971,26.3370136864353,2107.89937441865,2058.720362,0.411192673579104
20180716,"20180716_inflow_sump","na",29.12,12.8,7.80957241972319,28.2756412493708,684.704534579536,1877.82042685662,71.6004034220769,1977.69647152807,2055.679716,1.11377931096293
20180717,"20180717_H0_B","Low",29,14.203,7.33897072690222,85.8879671329132,2171.51839657278,1993.74175331267,27.073427092835,2106.70314753842,2060.792643,0.423066140514604
20180717,"20180717_H0_T","Low",28.77,14.427,7.33223461857468,87.1489742891713,2215.7941436132,1997.30733034924,26.7748078059599,2111.23111244437,2063.510239,0.418936070658982
20180717,"20180717_H1_B","Ambient",29.12,14.382,7.8184000101468,26.6086869816773,676.924354027104,1873.34796082115,77.4948229488604,1977.45147075168,2065.231071,1.21132012106518
20180717,"20180717_H1_T","Ambient",29.08,14.448,7.79981416113023,27.7959641713397,708.406065516316,1877.05071603064,74.5070244926715,1979.35370469465,2061.557333,1.16498347160128
20180717,"20180717_H2_B","Ambient",29.1,14.074,7.81809761864611,26.8295817086529,676.014219235886,1873.39541278691,76.4890286987366,1976.7140231943,2062.895534,1.19448154936671
20180717,"20180717_H2_T","Ambient",28.95,14.15,7.82739911342382,26.1368820644303,659.552754649065,1864.77760895413,77.7099826914007,1968.62447370996,2057.249294,1.21428523569334
20180717,"20180717_H3_B","Low",28.99,14.06,7.35858264723197,82.659286996199,2080.55510408423,2000.37917195387,28.2546756294848,2111.29313457955,2070.309299,0.441334282793907
20180717,"20180717_H3_T","Low",29.2,14.1,7.35624806368444,82.4889754967353,2081.29525726148,1992.11742025785,28.1836690011664,2102.79006475575,2061.986441,0.440053902709776
20180717,"20180717_inflow_sump","na",29.12,13.054,7.84161025689903,25.9744803111727,634.04032740516,1868.5806066073,77.4621545614442,1972.01724147991,2060.816128,1.20585587357148
20180718,"20180718_H0_B","Low",28.32,14.775,7.30509432956309,92.3410353926325,2367.01551190099,1994.18519268875,25.1530584478138,2111.6792865292,2056.25631,0.394432609609174
20180718,"20180718_H0_T","Low",28.32,14.945,7.29969021206956,93.0691250874487,2398.09653324263,1992.99992498161,24.9900013868253,2111.05905145589,2054.660936,0.392105071977083
20180718,"20180718_H1_B","Ambient",29.08,14.671,7.88059175759346,22.4662728429276,576.50316627518,1836.9249816608,88.5763893792891,1947.96764388302,2056.271814,1.38598088909668
20180718,"20180718_H1_T","Ambient",29.1,14.781,7.87738838950255,22.5308421162085,580.173313722481,1833.82094356866,88.1948301881614,1944.54661587303,2052.294868,1.38044190943041
20180718,"20180718_H2_B","Ambient",28.9,14.735,7.87974627032488,22.4946248775394,577.779089581399,1834.72552685806,88.1021412085666,1945.32229294417,2052.772096,1.37947407707925
20180718,"20180718_H2_T","Ambient",29.1,14.868,7.87799003633139,22.5289061643196,581.666377052651,1839.96583450637,88.9099022701517,1951.40464294084,2060.022197,1.39203680509366
20180718,"20180718_H3_B","Low",29.15,14.692,7.32003217038692,88.3074394892725,2268.40398323321,1988.6227796418,26.4459748551707,2103.37619398624,2054.151602,0.413762741574232
20180718,"20180718_H3_T","Low",29.12,14.73,7.3108508849749,90.3177397698795,2322.35209029252,1992.46414547672,25.9604974273071,2108.7423826739,2056.759808,0.406249224349941
20180718,"20180718_inflow_sump","na",29.05,13.48,7.80494134533554,28.0195067239439,692.884106264703,1870.22172224175,72.306341999372,1970.54757096507,2049.70399,1.12721756879218
20180719,"20180719_H0_B","Low",28.85,14.956,7.27888295863452,97.2145482698656,2513.19395868393,1996.96897657682,24.2128681134836,2118.39639296017,2056.835863,0.379445720497987
20180719,"20180719_H0_T","Low",28.96,14.961,7.27533327455332,97.5413201565428,2523.57859064476,1990.07030815126,24.0061596450518,2111.61778795285,2049.494582,0.376108951179674
20180719,"20180719_H1_B","Ambient",28.97,14.55,7.88564350378297,22.2251219025452,567.853807101577,1830.96588153123,88.6530553091338,1941.84405874291,2050.545529,1.38701054663782
20180719,"20180719_H1_T","Ambient",28.24,14.671,7.87714564573833,22.8217465683411,582.874233024359,1833.59619805103,85.8076555086523,1942.22560012802,2045.481008,1.34533808791615
20180719,"20180719_H2_B","Ambient",29.05,14.707,7.88545618669627,22.1549818511286,569.046157964242,1832.81672171054,89.4278544028754,1944.39955796454,2054.270259,1.3995764988718
20180719,"20180719_H2_T","Ambient",29.08,14.768,7.88645357726443,22.012166551449,566.528707033807,1828.42664771364,89.6987086936833,1940.13752295877,2050.639629,1.40399206894694
20180719,"20180719_H3_B","Low",28.55,14.749,7.28800524437425,95.6107014227079,2452.03803002217,1989.17574325669,24.2439779362032,2109.0304226156,2049.103507,0.379942122204507
20180719,"20180719_H3_T","Low",29.1,14.787,7.27711316290628,97.299289761507,2505.95313889321,1988.26958572565,24.0096835358484,2109.57855902301,2047.765259,0.375811513667481
20180719,"20180719_inflow_sump","na",28.99,13.815,7.89824758378943,22.0281339323651,550.254650484644,1836.20094970655,89.0134713321316,1947.24255497104,2056.778292,1.38930547482039
20180720,"20180720_H0_B","Low",29.18,14.542,7.29087820524827,95.3690260433217,2438.97848755669,2001.77754845315,24.7685282744259,2121.9151027709,2063.113038,0.387298314903808
20180720,"20180720_H0_T","Low",29.04,14.531,7.28046866892876,97.4347462266949,2489.01166313535,1993.0634550804,23.97911761943,2114.47731892653,2052.465056,0.37507371402451
20180720,"20180720_H1_B","Ambient",29.08,14.364,7.88149069165199,22.6095029658511,574.737402580608,1839.06607234973,87.8192852671251,1949.49486058271,2056.622211,1.3727590721328
20180720,"20180720_H1_T","Ambient",29.13,14.465,7.87684574803659,22.7738345530071,580.878324692287,1838.14287067623,87.2931810640327,1948.20988629327,2054.462422,1.36481017308005
20180720,"20180720_H2_B","Ambient",29.14,14.452,7.88925874762438,22.1233631020238,564.093440051891,1837.05438398642,89.7493630463362,1948.92711013478,2059.362951,1.4031174985357
20180720,"20180720_H2_T","Ambient",29.14,14.53,7.88487220635666,22.262030916895,568.99023666048,1833.37196085805,88.9360212196073,1944.57001299455,2053.762956,1.3907541558886
20180720,"20180720_H3_B","Low",29.12,14.34,7.28923915812843,95.9410623861828,2437.60285232216,1995.29026420305,24.3667009698281,2115.59802755907,2055.674948,0.380823895579965
20180720,"20180720_H3_T","Low",29.17,14.38,7.28536426888419,96.4202124083294,2453.48311931624,1990.4384719787,24.1600198678862,2111.01870425491,2050.349736,0.377594840235028
20180720,"20180720_inflow_sump","na",29.17,13.885,7.89041759023629,22.340846691825,559.847628574974,1835.75108074764,88.0490257549318,1946.1409531944,2054.158014,1.3739546742031
20180721,"20180721_H0_B","Low",29.18,15.614,7.30429623536545,89.4841822276373,2364.26957781623,1986.41488038723,26.4149089628926,2102.31397157776,2051.795886,0.414535379409361
20180721,"20180721_H0_T","Low",29.24,15.689,7.294603332155,91.4526774517872,2422.54894359611,1990.08250363165,25.9944137839706,2107.52959486741,2054.414071,0.407976359258659
20180721,"20180721_H1_B","Ambient",29.23,15.736,7.86446707199724,22.6823411733653,601.658772376833,1835.0600920748,89.1644935046104,1946.90692675277,2055.715817,1.39968438437902
20180721,"20180721_H1_T","Ambient",29.22,15.781,7.86205434119665,22.8092803784809,605.810472448758,1836.81230181446,88.885156049548,1948.50673824248,2056.733296,1.39555773053656
20180721,"20180721_H2_B","Ambient",29.18,15.625,7.85913561297528,23.0119580133125,608.198168067368,1833.27384972067,87.5041912079567,1943.78999894194,2049.925859,1.37327643433904
20180721,"20180721_H2_T","Ambient",29.2,15.699,7.85454812427109,23.2720097283264,616.51089134996,1838.06529134539,87.1025431214414,1948.43984419516,2053.646296,1.36725164170337
20180721,"20180721_H3_B","Low",29.25,15.728,7.2923563013568,92.1846655804604,2444.93994712485,1997.6819292222,26.0045410927758,2115.87113589544,2061.991405,0.40817966003794
20180721,"20180721_H3_T","Low",29.24,15.739,7.26081302325186,99.1558352318432,2630.55551458243,1998.50371519112,24.1966331077744,2121.85618353073,2058.350043,0.379826921141446
20180721,"20180721_inflow_sump","na",29.1,15.345,7.8597995750593,23.2057767591624,607.888271869304,1837.89865132175,86.7410924606292,1947.84552054155,2052.608831,1.36027390286231
20180722,"20180722_H0_B","Low",29.01,14.944,7.32078336508895,87.7997882898467,2271.0034947702,1989.27115643437,26.6612173967363,2103.73216212095,2055.260765,0.417629341973513
20180722,"20180722_H0_T","Low",28.98,14.995,7.31841052707808,88.0366913184821,2280.28831738442,1985.475873317,26.4965645150863,2100.00912915057,2051.069532,0.415153170185909
20180722,"20180722_H1_B","Ambient",29.2,14.757,7.89197988541701,21.7460453237376,559.867615293243,1831.42787044683,91.2417461673932,1944.41566193796,2057.440454,1.42765190256471
20180722,"20180722_H1_T","Ambient",29.22,14.9,7.88819768050393,21.8799948119789,565.843826300184,1833.29073676392,91.0888998172149,1946.25963139311,2058.872674,1.42586054046718
20180722,"20180722_H2_B","Ambient",29.21,14.759,7.89020097388463,21.8796041517022,563.372181972962,1835.43407830913,91.098161922372,1948.4118443832,2061.024493,1.42537766087543
20180722,"20180722_H2_T","Ambient",29.23,14.813,7.88768345087717,21.9172283301594,565.335926363111,1830.69404077228,90.5723964978481,1943.18366560029,2055.114606,1.41732982434297
20180722,"20180722_H3_B","Low",29.1,14.891,7.31093374004995,90.1185706235116,2328.39063186021,1995.5485818063,26.1535282648079,2111.82068069462,2060.279587,0.40950969342763
20180722,"20180722_H3_T","Low",29.22,14.914,7.30190551392478,91.6669122766621,2371.64911539243,1991.80732978957,25.6698258604962,2109.14406792673,2055.399429,0.401841445094457
20180722,"20180722_inflow_sump","na",28.92,14.043,7.90741401517279,21.4533529410356,539.486475563653,1834.97122425637,91.4875296611248,1947.91210685853,2061.427323,1.4291856787617
20180723,"20180723_H0_B","Low",29.2,16.277,7.28226114088956,92.8651051831579,2503.06663016394,1990.07889189914,25.8137635892511,2108.75776067155,2053.896725,0.406033280950101
20180723,"20180723_H0_T","Low",29.19,16.292,7.31862168437609,85.0758984891891,2294.01277315527,1982.83081629975,27.9745684848773,2095.88128327382,2052.008848,0.440057553431693
20180723,"20180723_H1_B","Ambient",29.21,16.051,7.85345241664776,23.0992235880659,618.458822348678,1834.85994196709,87.9301789938911,1945.88934454905,2052.422846,1.38192183096852
20180723,"20180723_H1_T","Ambient",29.21,16.1,7.84920209666828,23.2904705239407,624.492664992003,1834.09779358562,87.2008176637125,1944.58908177327,2049.89562,1.37069907669759
20180723,"20180723_H2_B","Ambient",29.19,16.135,7.8591086556056,22.8166917692353,612.36055357062,1839.3142473415,89.5398297430589,1951.67076885379,2060.64029,1.40772072499995
20180723,"20180723_H2_T","Ambient",29.24,16.138,7.84860894364691,23.2528460768078,624.295412144045,1830.84156254787,87.1212044582989,1941.21561308298,2046.530451,1.36951908455762
20180723,"20180723_H3_B","Low",29.23,16.138,7.31203292699442,86.7851924729677,2329.90634760974,1986.07693541949,27.4650669884092,2100.32719488087,2054.007724,0.431754679883667
20180723,"20180723_H3_T","Low",29.22,16.203,7.31810605901395,85.6456535474834,2303.64639844699,1990.34438018882,27.9738276556704,2103.96386139197,2059.490071,0.439867469620666
20180723,"20180723_inflow_sump","na",28.93,15.299,7.87221331226505,22.6185456126339,591.119668012689,1837.85172280788,88.7034419077701,1949.17371032829,2057.161391,1.39144249160868
20180724,"20180724_H0_B","Low",28.9,15.781,7.29170413113466,92.1625835004141,2443.48354204058,1988.85243621073,25.6687282332497,2106.68374794439,2052.286307,0.403362931826038
20180724,"20180724_H0_T","Low",28.57,15.845,7.3085763036997,88.572623856478,2348.50263500401,1982.59062233512,26.4375510857771,2097.60079727738,2047.854115,0.415891680507855
20180724,"20180724_H1_B","Ambient",29.14,15.548,7.94316533198832,18.5491222803747,489.00172709314,1789.19622614359,103.218494358078,1910.96384278205,2044.812749,1.61963512940345
20180724,"20180724_H1_T","Ambient",29.14,15.585,7.94275418502762,18.5505383783156,489.584706903857,1789.17459169177,103.265852740667,1910.99098281076,2044.894304,1.62058661371449
20180724,"20180724_H2_B","Ambient",29.14,15.644,7.94907913609477,18.2690984843127,483.014359537056,1790.32599277024,105.085433032413,1913.68052428697,2050.390215,1.64948108033988
20180724,"20180724_H2_T","Ambient",29.17,15.673,7.94875630155169,18.2485329002883,482.972529136188,1788.77989109198,105.115025922149,1912.14344991442,2048.978959,1.64997889355244
20180724,"20180724_H3_B","Low",29.12,15.641,7.30167001955696,89.8504118895362,2375.08223210918,1982.4347733229,26.1893566497497,2098.47454186218,2047.264794,0.411100946610944
20180724,"20180724_H3_T","Low",29.11,15.779,7.29172184512633,91.6749020317049,2433.25034023581,1982.98392186583,25.7323068792304,2100.39113077677,2046.66765,0.404133075809208
20180724,"20180724_inflow_sump","na",28.92,14.656,7.96710466892347,17.9817800199577,460.801837850932,1790.49286948968,104.870430868187,1913.34508037783,2050.091009,1.64151420109362
20180802,"20180802_H0_B","Ambient",29.13,15.2,7.97219667923267,17.4456458654297,455.07138583855,1784.37582243415,108.569845919831,1910.39131421941,2053.11897,1.70161480845979
20180802,"20180802_H0_T","Ambient",29.21,15.2,7.9687010851178,17.5220627533534,457.269054524786,1779.40847035489,107.622751478183,1904.55328458643,2046.088878,1.68641428767925
20180802,"20180802_H1_B","Ambient",29.08,15.2,7.97044888217523,17.5386563222752,457.369800746115,1785.6870055368,108.07282169625,1911.29848355533,2053.138862,1.69404673429636
20180802,"20180802_H1_T","Ambient",29.21,15.2,7.97044888217523,17.4451378199335,455.261559408377,1778.74062476095,108.016190989928,1904.20195357082,2046.386955,1.6925793597001
20180802,"20180802_H2_B","Ambient",29.19,15.2,7.97044888217523,17.4988010659315,456.610977267933,1783.81563751887,108.268233490289,1909.58267207509,2051.918677,1.69661888658518
20180802,"20180802_H2_T","Ambient",29.23,15.2,7.97219667923267,17.3828532026197,453.686818899769,1779.9325006894,108.580697043941,1905.89605093596,2048.934955,1.70133436905143
20180802,"20180802_H3_B","Ambient",29.26,15.2,7.97044888217523,17.431172543372,455.024195905619,1778.3030929546,108.129576400364,1903.86384189834,2046.294684,1.69412997591747
20180802,"20180802_H3_T","Ambient",29.25,15.2,7.97044888217523,17.4597742040066,455.745354761785,1781.02353548947,108.266955519702,1906.75026521318,2049.266181,1.69632778243014
