"","Date.Time","TMP_T0","pH_T0","Sal","TMP_T2","pH_T2","Temp_T3","pH_T3","TMP_T1","pH_T1"
"53",2018-07-15 08:10:00,"14.9","7.21","25.2","15.2","7.68","15.3","7.19","15.3","7.78"
"54",2018-07-15 08:20:00,"14.9","7.20","25.2","15.2","7.68","15.3","7.21","15.3","7.78"
"55",2018-07-15 08:30:00,"14.9","7.20","25.2","15.2","7.68","15.3","7.19","15.3","7.78"
"56",2018-07-15 08:40:00,"14.8","7.20","25.2","15.2","7.68","15.3","7.18","15.2","7.78"
"57",2018-07-15 08:50:00,"14.8","7.20","25.2","15.2","7.68","15.2","7.18","15.2","7.78"
"58",2018-07-15 09:00:00,"14.8","7.20","25.3","15.2","7.68","15.2","7.19","15.2","7.78"
"59",2018-07-15 09:10:00,"14.8","7.20","25.3","15.2","7.68","15.2","7.20","15.2","7.78"
"60",2018-07-15 09:20:00,"14.8","7.21","25.3","15.2","7.68","15.2","7.21","15.2","7.78"
"61",2018-07-15 09:30:00,"14.8","7.21","25.3","15.2","7.68","15.2","7.17","15.2","7.78"
"62",2018-07-15 09:40:00,"14.8","7.19","25.3","15.2","7.68","15.2","7.19","15.2","7.78"
"63",2018-07-15 09:50:00,"14.8","7.20","25.2","15.2","7.68","15.2","7.17","15.2","7.78"
"64",2018-07-15 10:00:00,"14.8","7.21","25.3","15.2","7.68","15.2","7.20","15.2","7.78"
"65",2018-07-15 10:10:00,"14.8","7.20","25.3","15.2","7.68","15.2","7.21","15.2","7.78"
"66",2018-07-15 10:20:00,"14.8","7.20","25.3","15.2","7.68","15.2","7.19","15.2","7.78"
"67",2018-07-15 10:30:00,"14.8","7.21","25.3","15.2","7.68","15.3","7.21","15.3","7.78"
"68",2018-07-15 10:40:00,"14.8","7.20","25.3","15.2","7.68","15.3","7.18","15.3","7.78"
"69",2018-07-15 10:50:00,"14.8","7.21","25.3","15.3","7.68","15.3","7.21","15.3","7.78"
"70",2018-07-15 11:00:00,"14.9","7.21","25.3","15.3","7.68","15.3","7.18","15.3","7.78"
"71",2018-07-15 11:10:00,"14.9","7.20","25.3","15.3","7.68","15.3","7.18","15.3","7.78"
"72",2018-07-15 11:20:00,"14.9","7.21","25.3","15.3","7.68","15.3","7.18","15.3","7.78"
"73",2018-07-15 11:30:00,"14.9","7.21","25.3","15.3","7.68","15.3","7.20","15.3","7.78"
"74",2018-07-15 11:40:00,"15.0","7.18","25.4","15.3","7.68","15.3","7.19","15.3","7.78"
"75",2018-07-15 11:50:00,"15.0","7.20","25.4","15.3","7.68","15.3","7.20","15.3","7.78"
"76",2018-07-15 12:00:00,"15.0","7.20","25.4","15.4","7.68","15.3","7.18","15.4","7.78"
"77",2018-07-15 12:10:00,"15.0","7.21","25.4","15.4","7.68","15.4","7.20","15.4","7.78"
"78",2018-07-15 12:20:00,"15.0","7.20","25.4","15.4","7.68","15.4","7.21","15.5","7.78"
"79",2018-07-15 12:30:00,"15.0","7.20","25.4","15.5","7.68","15.4","7.18","15.5","7.78"
"80",2018-07-15 12:40:00,"15.1","7.20","25.4","15.5","7.68","15.5","7.21","15.5","7.78"
"81",2018-07-15 12:50:00,"15.1","7.18","25.4","15.5","7.68","15.5","7.20","15.5","7.78"
"82",2018-07-15 13:00:00,"15.1","7.19","25.4","15.5","7.68","15.5","7.19","15.5","7.78"
"83",2018-07-15 13:10:00,"15.1","7.20","25.5","15.6","7.68","15.5","7.19","15.6","7.78"
"84",2018-07-15 13:20:00,"15.1","7.20","25.5","15.6","7.68","15.5","7.18","15.6","7.78"
"85",2018-07-15 13:30:00,"15.2","7.21","25.5","15.6","7.68","15.6","7.19","15.6","7.78"
"86",2018-07-15 13:40:00,"15.2","7.19","25.5","15.6","7.68","15.6","7.21","15.6","7.78"
"87",2018-07-15 13:50:00,"15.2","7.20","25.5","15.7","7.68","15.6","7.18","15.7","7.78"
"88",2018-07-15 14:00:00,"15.2","7.19","25.6","15.7","7.68","15.6","7.18","15.7","7.78"
"89",2018-07-15 14:10:00,"15.2","7.19","25.6","15.7","7.68","15.7","7.20","15.7","7.78"
"90",2018-07-15 14:20:00,"15.3","7.19","25.6","15.7","7.68","15.7","7.19","15.7","7.78"
"91",2018-07-15 14:30:00,"15.3","7.20","25.7","15.8","7.68","15.7","7.19","15.8","7.78"
"92",2018-07-15 14:40:00,"15.3","7.20","25.7","15.8","7.68","15.7","7.19","15.8","7.78"
"93",2018-07-15 14:50:00,"15.5","7.19","25.7","15.8","7.68","15.8","7.19","15.8","7.78"
"94",2018-07-15 15:00:00,"15.5","7.34","26.8","15.9","7.68","15.8","7.18","15.8","7.78"
"95",2018-07-15 15:10:00,"15.5","7.20","26.3","15.9","10.6","15.8","7.20","15.9","7.83"
"96",2018-07-15 15:20:00,"15.5","7.21","26.1","16.0","7.69","15.9","7.20","16.0","7.82"
"97",2018-07-15 15:30:00,"15.6","7.21","26.1","16.0","7.68","15.9","7.21","16.0","7.82"
"98",2018-07-15 15:40:00,"15.6","7.19","26.0","16.0","7.68","16.0","7.18","16.0","7.82"
"99",2018-07-15 15:50:00,"15.6","7.20","26.0","16.1","7.68","16.0","7.20","16.1","7.82"
"100",2018-07-15 16:00:00,"15.7","7.20","26.0","16.1","7.68","16.0","7.20","16.1","7.82"
"101",2018-07-15 16:10:00,"15.7","7.20","26.0","16.1","7.68","16.1","7.19","16.1","7.82"
"102",2018-07-15 16:20:00,"15.7","7.21","26.0","16.2","7.68","16.1","7.18","16.2","7.82"
"103",2018-07-15 16:30:00,"15.8","7.20","26.0","16.2","7.68","16.1","7.19","16.2","7.82"
"104",2018-07-15 16:40:00,"15.8","7.20","26.0","16.2","7.68","16.2","7.19","16.2","7.82"
"105",2018-07-15 16:50:00,"15.8","7.22","26.0","16.3","7.68","16.2","7.20","16.3","7.82"
"106",2018-07-15 17:00:00,"15.9","7.20","26.0","16.3","7.68","16.2","7.19","16.3","7.82"
"107",2018-07-15 17:10:00,"15.9","7.19","26.0","16.3","7.68","16.3","7.20","16.3","7.82"
"108",2018-07-15 17:20:00,"16.0","7.20","26.0","16.4","7.68","16.3","7.21","16.3","7.82"
"109",2018-07-15 17:30:00,"16.0","7.20","26.2","16.4","7.68","16.3","7.20","16.4","7.82"
"110",2018-07-15 17:40:00,"16.0","7.20","26.1","16.5","7.68","16.4","7.20","16.5","7.82"
"111",2018-07-15 17:50:00,"16.0","7.20","26.1","16.5","7.68","16.4","7.19","16.5","7.82"
"112",2018-07-15 18:00:00,"16.1","7.22","26.1","16.5","7.68","16.5","7.21","16.5","7.82"
"113",2018-07-15 18:10:00,"16.1","7.21","26.1","16.5","7.68","16.5","7.20","16.5","7.82"
"114",2018-07-15 18:20:00,"16.1","7.19","26.2","16.6","7.68","16.5","7.18","16.6","7.82"
"115",2018-07-15 18:30:00,"16.1","7.20","26.2","16.6","7.68","16.5","7.20","16.6","7.82"
"116",2018-07-15 18:40:00,"16.2","7.21","26.2","16.6","7.68","16.6","7.21","16.6","7.82"
"117",2018-07-15 18:50:00,"16.2","7.20","26.2","16.6","7.68","16.6","7.19","16.6","7.82"
"118",2018-07-15 19:00:00,"16.2","7.21","26.2","16.6","7.68","16.6","7.21","16.6","7.82"
"119",2018-07-15 19:10:00,"16.2","7.20","26.2","16.7","7.68","16.6","7.20","16.7","7.82"
"120",2018-07-15 19:20:00,"16.2","7.21","26.2","16.7","7.68","16.6","7.20","16.7","7.82"
"121",2018-07-15 19:30:00,"16.2","7.20","26.2","16.7","7.68","16.7","7.19","16.7","7.82"
"122",2018-07-15 19:40:00,"16.3","7.20","26.3","16.7","7.68","16.7","7.20","16.7","7.82"
"123",2018-07-15 19:50:00,"16.3","7.21","26.3","16.7","7.68","16.7","7.20","16.7","7.82"
"124",2018-07-15 20:00:00,"16.3","7.20","26.4","16.7","7.68","16.7","7.20","16.7","7.82"
"125",2018-07-15 20:10:00,"16.3","7.21","26.4","16.7","7.68","16.7","7.20","16.7","7.82"
"126",2018-07-15 20:20:00,"16.3","7.20","26.4","16.7","7.68","16.7","7.19","16.7","7.82"
"127",2018-07-15 20:30:00,"16.3","7.20","26.3","16.7","7.68","16.8","7.20","16.7","7.82"
"128",2018-07-15 20:40:00,"16.3","7.21","26.4","16.7","7.68","16.7","7.19","16.7","7.82"
"129",2018-07-15 20:50:00,"16.3","7.20","26.4","16.7","7.68","16.7","7.20","16.7","7.82"
"130",2018-07-15 21:00:00,"16.3","7.21","26.3","16.7","7.67","16.7","7.19","16.7","7.82"
"131",2018-07-15 21:10:00,"16.3","7.20","26.2","16.6","7.67","16.7","7.20","16.7","7.82"
"132",2018-07-15 21:20:00,"16.3","7.20","26.2","16.6","7.68","16.7","7.20","16.6","7.82"
"133",2018-07-15 21:30:00,"16.2","7.21","26.2","16.6","7.68","16.7","7.20","16.6","7.82"
"134",2018-07-15 21:40:00,"16.2","7.20","26.2","16.6","7.68","16.7","7.20","16.6","7.81"
"135",2018-07-15 21:50:00,"16.1","7.20","26.2","16.6","7.66","16.6","7.20","16.6","7.81"
"136",2018-07-15 22:00:00,"16.1","7.21","26.1","16.5","7.68","16.6","7.18","16.5","7.81"
"137",2018-07-15 22:10:00,"16.1","7.19","26.1","16.5","7.66","16.6","7.21","16.5","7.81"
"138",2018-07-15 22:20:00,"16.1","7.20","26.1","16.5","7.66","16.6","7.19","16.5","7.81"
"139",2018-07-15 22:30:00,"16.1","7.21","26.1","16.4","7.66","16.5","7.21","16.5","7.81"
"140",2018-07-15 22:40:00,"16.0","7.20","26.1","16.4","7.66","16.5","7.18","16.4","7.81"
"141",2018-07-15 22:50:00,"16.0","7.20","26.1","16.3","7.66","16.5","7.20","16.4","7.81"
"142",2018-07-15 23:00:00,"16.0","7.21","26.1","16.3","7.66","16.5","7.17","16.3","7.81"
"143",2018-07-15 23:10:00,"16.0","7.20","26.1","16.3","7.66","16.5","7.20","16.3","7.81"
"144",2018-07-15 23:20:00,"16.0","7.21","26.0","16.3","7.67","16.4","7.19","16.3","7.80"
"145",2018-07-15 23:30:00,"15.9","7.20","26.0","16.2","7.67","16.4","7.20","16.3","7.80"
"146",2018-07-15 23:40:00,"15.9","7.20","26.0","16.2","7.67","16.3","7.20","16.2","7.80"
"147",2018-07-15 23:50:00,"15.8","7.21","26.0","16.2","7.67","16.3","7.20","16.2","7.80"
"148",2018-07-16 00:00:00,"15.8","7.20","26.0","16.1","7.65","16.3","7.20","16.2","7.80"
"149",2018-07-16 00:10:00,"15.8","7.20","25.9","16.1","7.65","16.3","7.20","16.2","7.80"
"150",2018-07-16 00:20:00,"15.8","7.21","25.9","16.1","7.65","16.2","7.18","16.1","7.80"
"151",2018-07-16 00:30:00,"15.7","7.20","25.9","16.1","7.65","16.2","7.20","16.1","7.80"
"152",2018-07-16 00:40:00,"15.7","7.20","25.9","16.0","7.65","16.2","7.19","16.1","7.80"
"153",2018-07-16 00:50:00,"15.7","7.21","25.9","16.0","7.65","16.2","7.20","16.1","7.80"
"154",2018-07-16 01:00:00,"15.7","7.20","25.9","16.0","7.65","16.1","7.19","16.0","7.80"
"155",2018-07-16 01:10:00,"15.6","7.21","25.9","16.0","7.65","16.1","7.20","16.0","7.80"
"156",2018-07-16 01:20:00,"15.6","7.20","25.8","16.0","7.65","16.1","7.19","16.0","7.80"
"157",2018-07-16 01:30:00,"15.6","7.21","25.8","15.9","7.65","16.1","7.20","16.0","7.80"
"158",2018-07-16 01:40:00,"15.6","7.20","25.7","15.9","7.65","16.0","7.21","15.9","7.80"
"159",2018-07-16 01:50:00,"15.6","7.20","25.7","15.8","7.65","16.0","7.20","15.9","7.79"
"160",2018-07-16 02:00:00,"15.5","7.21","25.7","15.8","7.65","16.0","7.20","15.9","7.79"
"161",2018-07-16 02:10:00,"15.5","7.20","25.7","15.8","7.65","16.0","7.19","15.8","7.79"
"162",2018-07-16 02:20:00,"15.5","7.20","25.7","15.8","7.65","16.0","7.20","15.8","7.79"
"163",2018-07-16 02:30:00,"15.5","7.22","25.7","15.8","7.65","15.9","7.19","15.8","7.79"
"164",2018-07-16 02:40:00,"15.5","7.20","25.7","15.7","7.65","15.9","7.21","15.8","7.79"
"165",2018-07-16 02:50:00,"15.4","7.20","25.7","15.7","7.65","15.9","7.20","15.8","7.79"
"166",2018-07-16 03:00:00,"15.4","7.21","25.7","15.7","7.65","15.8","7.20","15.7","7.79"
"167",2018-07-16 03:10:00,"15.4","7.20","25.6","15.7","7.65","15.8","7.19","15.7","7.79"
"168",2018-07-16 03:20:00,"15.3","7.21","25.7","15.7","7.65","15.8","7.20","15.7","7.79"
"169",2018-07-16 03:30:00,"15.3","7.20","25.6","15.7","7.65","15.8","7.19","15.7","7.79"
"170",2018-07-16 03:40:00,"15.3","7.20","25.6","15.6","7.65","15.8","7.21","15.7","7.79"
"171",2018-07-16 03:50:00,"15.3","7.20","25.6","15.6","7.65","15.8","7.19","15.7","7.79"
"172",2018-07-16 04:00:00,"15.3","7.20","25.5","15.6","7.65","15.7","7.20","15.6","7.79"
"173",2018-07-16 04:10:00,"15.3","7.21","25.6","15.5","7.65","15.7","7.20","15.6","7.79"
"174",2018-07-16 04:20:00,"15.2","7.20","25.6","15.5","7.65","15.7","7.21","15.6","7.79"
"175",2018-07-16 04:30:00,"15.2","7.21","25.4","15.5","7.65","15.7","7.20","15.6","7.79"
"176",2018-07-16 04:40:00,"15.2","7.20","25.4","15.5","7.65","15.7","7.21","15.6","7.79"
"177",2018-07-16 04:50:00,"15.2","7.20","25.4","15.5","7.65","15.7","7.20","15.6","7.79"
"178",2018-07-16 05:00:00,"15.2","7.21","25.4","15.5","7.65","15.6","7.20","15.6","7.79"
"179",2018-07-16 05:10:00,"15.2","7.19","25.4","15.5","7.65","15.6","7.20","15.5","7.79"
"180",2018-07-16 05:20:00,"15.1","7.20","25.4","15.4","7.65","15.6","7.20","15.5","7.79"
"181",2018-07-16 05:30:00,"15.1","7.21","25.4","15.4","7.64","15.6","7.19","15.5","7.79"
"182",2018-07-16 05:40:00,"15.1","7.20","25.4","15.4","7.64","15.6","7.20","15.5","7.79"
"183",2018-07-16 05:50:00,"15.1","7.21","25.4","15.3","7.64","15.6","7.19","15.5","7.79"
"184",2018-07-16 06:00:00,"15.1","7.20","25.4","15.3","7.64","15.5","7.19","15.4","7.79"
"185",2018-07-16 06:10:00,"15.1","7.20","25.4","15.3","7.64","15.5","7.20","15.4","7.79"
"186",2018-07-16 06:20:00,"15.0","7.21","25.4","15.3","7.64","15.5","7.19","15.4","7.79"
"187",2018-07-16 06:30:00,"15.0","7.20","25.4","15.3","7.64","15.5","7.20","15.4","7.79"
"188",2018-07-16 06:40:00,"15.0","7.21","25.4","15.3","7.64","15.5","7.20","15.3","7.79"
"189",2018-07-16 06:50:00,"15.0","7.20","25.3","15.3","7.64","15.5","7.21","15.3","7.79"
"190",2018-07-16 07:00:00,"15.0","7.20","25.3","15.2","7.64","15.5","7.20","15.3","7.79"
"191",2018-07-16 07:10:00,"15.0","7.21","25.3","15.2","7.64","15.5","7.19","15.3","7.79"
"192",2018-07-16 07:20:00,"15.0","7.20","25.3","15.2","7.64","15.4","7.20","15.3","7.79"
"193",2018-07-16 07:30:00,"15.0","7.20","25.3","15.2","7.64","15.4","7.20","15.3","7.78"
"194",2018-07-16 07:40:00,"14.9","7.20","25.3","15.2","7.64","15.4","7.19","15.3","7.78"
"195",2018-07-16 07:50:00,"14.9","7.20","25.3","15.2","7.64","15.4","7.20","15.3","7.78"
"196",2018-07-16 08:00:00,"14.9","7.20","25.2","15.2","7.64","15.3","7.19","15.2","7.78"
"197",2018-07-16 08:10:00,"14.9","7.20","25.2","15.2","7.64","15.3","7.19","15.2","7.78"
"198",2018-07-16 08:20:00,"14.9","7.20","25.2","15.2","7.64","15.3","7.21","15.2","7.78"
"199",2018-07-16 08:30:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.19","15.2","7.78"
"200",2018-07-16 08:40:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.20","15.2","7.78"
"201",2018-07-16 08:50:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.19","15.2","7.78"
"202",2018-07-16 09:00:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.21","15.2","7.78"
"203",2018-07-16 09:10:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.20","15.2","7.78"
"204",2018-07-16 09:20:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.20","15.2","7.78"
"205",2018-07-16 09:30:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.20","15.2","7.78"
"206",2018-07-16 09:40:00,"14.8","7.20","25.2","15.2","7.64","15.3","7.21","15.2","7.78"
"207",2018-07-16 09:50:00,"14.9","7.21","25.2","15.2","7.64","15.3","7.21","15.2","7.78"
"208",2018-07-16 10:00:00,"14.9","7.20","25.2","15.2","7.64","15.3","7.19","15.3","7.78"
"209",2018-07-16 10:10:00,"14.9","7.22","25.2","15.2","7.64","15.4","7.20","15.3","7.78"
"210",2018-07-16 10:20:00,"14.9","7.20","25.3","15.2","7.64","15.4","7.20","15.3","7.78"
"211",2018-07-16 10:30:00,"14.9","7.20","25.2","15.2","7.64","15.4","7.19","15.3","7.78"
"212",2018-07-16 10:40:00,"14.9","7.19","25.3","15.3","7.64","15.4","7.20","15.3","7.78"
"213",2018-07-16 10:50:00,"14.9","7.19","25.3","15.3","7.64","15.4","7.21","15.3","7.78"
"214",2018-07-16 11:00:00,"15.0","7.19","25.3","15.3","7.64","15.5","7.19","15.3","7.78"
"215",2018-07-16 11:10:00,"15.0","7.20","25.3","15.3","7.64","15.5","7.19","15.3","7.78"
"216",2018-07-16 11:20:00,"15.0","7.20","25.3","15.3","7.64","15.5","7.20","15.3","7.78"
"217",2018-07-16 11:30:00,"15.0","7.20","25.3","15.3","7.64","15.5","7.20","15.4","7.78"
"218",2018-07-16 11:40:00,"15.0","7.20","25.3","15.3","7.64","15.5","7.21","15.4","7.78"
"219",2018-07-16 11:50:00,"15.0","7.21","25.3","15.4","7.64","15.5","7.19","15.4","7.78"
"220",2018-07-16 12:00:00,"15.0","7.21","25.3","15.4","7.64","15.5","7.20","15.5","7.78"
"221",2018-07-16 12:10:00,"15.0","7.19","25.4","15.4","7.66","15.6","7.20","15.5","7.78"
"222",2018-07-16 12:20:00,"15.1","7.20","25.3","15.5","7.66","15.6","7.20","15.5","7.78"
"223",2018-07-16 12:30:00,"15.1","7.20","25.4","15.5","7.64","15.6","7.19","15.5","7.78"
"224",2018-07-16 12:40:00,"15.1","7.20","25.4","15.6","7.64","15.7","7.20","15.6","7.78"
"225",2018-07-16 12:50:00,"15.1","7.22","25.4","15.6","7.64","15.7","7.20","15.6","7.78"
"226",2018-07-16 13:00:00,"15.2","7.20","25.4","15.6","7.64","15.8","7.19","15.6","7.78"
"227",2018-07-16 13:10:00,"15.2","7.20","25.4","15.6","7.64","15.8","7.19","15.6","7.80"
"228",2018-07-16 13:20:00,"15.2","7.19","25.4","15.7","7.64","15.8","7.19","15.7","7.80"
"229",2018-07-16 13:30:00,"15.2","7.20","25.4","15.7","7.64","16.0","7.19","15.7","7.80"
"230",2018-07-16 13:40:00,"15.3","7.20","25.5","15.7","7.64","16.0","7.20","15.7","7.80"
"231",2018-07-16 13:50:00,"15.3","7.20","25.6","15.8","7.64","16.0","7.20","15.8","7.80"
"232",2018-07-16 14:00:00,"15.3","7.20","25.6","15.8","7.64","16.1","7.20","15.8","7.80"
"233",2018-07-16 14:10:00,"15.4","7.21","25.6","15.8","7.64","16.1","7.20","15.8","7.80"
"234",2018-07-16 14:20:00,"15.4","7.20","25.6","15.9","7.64","16.2","7.20","15.9","7.80"
"235",2018-07-16 14:30:00,"15.5","7.21","25.7","16.0","7.64","16.3","7.20","15.9","7.80"
"236",2018-07-16 14:40:00,"15.5","7.20","25.7","16.0","7.64","16.3","7.20","16.0","7.80"
"237",2018-07-16 14:50:00,"15.5","7.20","25.7","16.0","7.64","16.3","7.19","16.0","7.80"
"238",2018-07-16 15:00:00,"15.5","7.20","25.7","16.0","7.64","16.3","7.20","16.0","7.80"
"239",2018-07-16 15:10:00,"15.5","7.20","25.7","16.1","7.64","16.3","7.20","16.0","7.80"
"240",2018-07-16 15:20:00,"15.6","7.20","25.7","16.1","7.64","16.3","7.19","16.1","7.80"
"241",2018-07-16 15:30:00,"15.6","7.20","25.7","16.1","7.64","16.4","7.21","16.1","7.80"
"242",2018-07-16 15:40:00,"15.6","7.20","25.7","16.1","7.64","16.4","7.20","16.1","7.80"
"243",2018-07-16 15:50:00,"15.7","7.21","25.7","16.2","7.64","16.4","7.18","16.1","7.80"
"244",2018-07-16 16:00:00,"15.7","7.20","25.8","16.2","7.64","16.5","7.19","16.2","7.80"
"245",2018-07-16 16:10:00,"15.7","7.20","25.8","16.2","7.64","16.5","7.20","16.2","7.80"
"246",2018-07-16 16:20:00,"15.7","7.20","25.8","16.2","7.64","16.5","7.20","16.2","7.80"
"247",2018-07-16 16:30:00,"15.8","7.21","25.8","16.2","7.64","16.5","7.21","16.3","7.80"
"248",2018-07-16 16:40:00,"15.8","7.20","25.9","16.3","7.64","16.5","7.20","16.3","7.80"
"249",2018-07-16 16:50:00,"15.8","7.21","25.9","16.3","7.64","16.5","7.20","16.3","7.80"
"250",2018-07-16 17:00:00,"15.8","7.18","25.9","16.3","7.64","16.6","7.21","16.3","7.80"
"251",2018-07-16 17:10:00,"15.9","7.19","25.9","16.3","7.64","16.6","7.19","16.4","7.80"
"252",2018-07-16 17:20:00,"15.9","7.20","25.9","16.4","7.64","16.6","7.20","16.5","7.80"
"253",2018-07-16 17:30:00,"16.0","7.21","26.0","16.4","7.64","16.6","7.20","16.5","7.80"
"254",2018-07-16 17:40:00,"16.0","7.20","26.0","16.5","7.64","16.6","7.20","16.5","7.80"
"255",2018-07-16 17:50:00,"16.0","7.22","26.0","16.5","7.64","16.6","7.20","16.5","7.80"
"256",2018-07-16 18:00:00,"16.0","7.20","26.0","16.5","7.64","16.6","7.20","16.5","7.80"
"257",2018-07-16 18:10:00,"16.0","7.21","26.1","16.5","7.64","16.6","7.20","16.6","7.80"
"258",2018-07-16 18:20:00,"16.1","7.19","26.1","16.6","7.64","16.7","7.19","16.6","7.80"
"259",2018-07-16 18:30:00,"16.1","7.21","26.1","16.6","7.64","16.7","7.21","16.6","7.80"
