"","Date.Time","TMP_T1","pH_T1","ORP","Sal","TMP_T2","pH_T2","Temp_T3","pH_T3","TMP_T5","pH_T5"
"35",2018-05-17 05:10:00,"16.7","7.81","436","22.4","-5.7","2.15","-5.7","6.82","17.1","8.21"
"36",2018-05-17 05:20:00,"16.7","7.81","436","22.4","-5.7","2.15","-5.7","6.81","17.1","8.21"
"37",2018-05-17 05:30:00,"16.6","7.81","436","22.4","-5.7","2.15","-5.7","6.81","17.0","8.20"
"38",2018-05-17 05:40:00,"16.6","7.81","437","22.4","-5.7","2.15","-5.7","6.80","17.0","8.20"
"39",2018-05-17 05:50:00,"16.6","7.81","436","22.4","-5.7","2.15","-5.7","6.79","17.0","8.20"
"40",2018-05-17 06:00:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.78","17.0","8.20"
"41",2018-05-17 06:10:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.78","17.0","8.20"
"42",2018-05-17 06:20:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.77","17.0","8.20"
"43",2018-05-17 06:30:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.76","17.0","8.20"
"44",2018-05-17 06:40:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.76","17.0","8.20"
"45",2018-05-17 06:50:00,"16.6","7.81","437","22.4","-5.7","2.15","-5.7","6.75","17.0","8.20"
"46",2018-05-17 07:00:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.74","17.0","8.20"
"47",2018-05-17 07:10:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.73","17.0","8.20"
"48",2018-05-17 07:20:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.73","17.0","8.20"
"49",2018-05-17 07:30:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.72","17.0","8.20"
"50",2018-05-17 07:40:00,"16.6","7.81","437","22.4","-5.7","2.15","-5.7","6.72","17.0","8.20"
"51",2018-05-17 07:50:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.71","17.0","8.20"
"52",2018-05-17 08:00:00,"16.6","7.81","437","22.3","-5.7","2.15","-5.7","6.70","17.0","8.20"
"53",2018-05-17 08:10:00,"16.5","7.81","437","22.3","-5.7","2.15","-5.7","6.69","16.9","8.20"
"54",2018-05-17 08:20:00,"16.5","7.81","438","22.3","-5.7","2.15","-5.7","6.68","16.9","8.20"
"55",2018-05-17 08:30:00,"16.5","7.81","438","22.3","-5.7","2.15","-5.7","6.68","16.9","8.20"
"56",2018-05-17 08:40:00,"16.5","7.81","438","22.3","-5.7","2.15","-5.7","6.67","16.9","8.20"
"57",2018-05-17 08:50:00,"16.5","7.81","438","22.3","-5.7","2.15","-5.7","6.67","16.9","8.20"
"58",2018-05-17 09:00:00,"16.5","7.81","438","22.3","-5.7","2.15","-5.7","6.66","16.8","8.20"
"59",2018-05-17 09:10:00,"16.5","7.81","437","22.3","-5.7","2.15","-5.7","6.66","16.8","8.20"
"60",2018-05-17 09:20:00,"16.5","7.81","437","22.3","-5.7","2.15","-5.7","6.66","16.8","8.20"
"61",2018-05-17 09:30:00,"16.5","7.81","438","22.2","-5.7","2.15","-5.7","6.67","16.8","8.20"
"62",2018-05-17 09:40:00,"16.5","7.81","437","22.3","-5.7","2.15","-5.7","6.67","16.8","8.20"
"63",2018-05-17 09:50:00,"16.5","7.81","437","22.3","-5.7","2.15","-5.7","6.67","16.8","8.21"
"64",2018-05-17 10:00:00,"16.4","7.81","437","22.3","-5.7","2.15","-5.7","6.68","16.8","8.20"
"65",2018-05-17 10:10:00,"16.4","7.81","437","22.2","-5.7","2.15","-5.7","6.69","16.8","8.20"
"66",2018-05-17 10:20:00,"16.4","7.81","437","22.2","-5.7","2.15","-5.7","6.70","16.8","8.20"
"67",2018-05-17 10:30:00,"16.4","7.81","437","22.2","-5.7","2.15","-5.7","6.72","16.8","8.20"
"68",2018-05-17 10:40:00,"16.4","7.81","437","22.2","-5.7","2.15","-5.7","6.74","16.8","8.20"
"69",2018-05-17 10:50:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.76","16.8","8.20"
"70",2018-05-17 11:00:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.79","16.8","8.20"
"71",2018-05-17 11:10:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.82","16.7","8.20"
"72",2018-05-17 11:20:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.85","16.7","8.16"
"73",2018-05-17 11:30:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.87","16.7","8.12"
"74",2018-05-17 11:40:00,"16.3","7.81","437","22.2","-5.7","2.15","-5.7","6.90","16.5","8.15"
"75",2018-05-17 11:50:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","6.93","16.7","8.14"
"76",2018-05-17 12:00:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","6.95","16.8","8.00"
"77",2018-05-17 12:10:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","6.99","17.0","8.04"
"78",2018-05-17 12:20:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","7.01","17.1","7.92"
"79",2018-05-17 12:30:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","7.03","17.1","7.71"
"80",2018-05-17 12:40:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","7.06","17.1","7.27"
"81",2018-05-17 12:50:00,"16.3","7.81","438","22.2","-5.7","2.15","-5.7","7.08","17.1","7.28"
"82",2018-05-17 13:00:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.10","17.1","7.36"
"83",2018-05-17 13:10:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.13","17.1","5.60"
"84",2018-05-17 13:20:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.15","17.1","5.74"
"85",2018-05-17 13:30:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.18","17.1","5.77"
"86",2018-05-17 13:40:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.20","17.0","5.85"
"87",2018-05-17 13:50:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.22","16.8","5.86"
"88",2018-05-17 14:00:00,"16.3","7.81","439","22.2","-5.7","2.15","-5.7","7.25","16.7","6.03"
"89",2018-05-17 14:10:00,"16.3","7.81","440","22.2","-5.7","2.15","-5.7","7.27","16.7","6.11"
"90",2018-05-17 14:20:00,"16.3","7.81","440","22.2","-5.7","2.15","-5.7","7.30","16.6","6.08"
"91",2018-05-17 14:30:00,"16.3","7.81","440","22.2","-5.7","2.15","-5.7","7.33","16.6","5.93"
"92",2018-05-17 14:40:00,"16.3","7.80","440","22.2","-5.7","2.15","-5.7","7.35","16.6","5.72"
"93",2018-05-17 14:50:00,"16.3","7.77","440","22.2","-5.7","2.15","-5.7","7.38","16.7","5.63"
"94",2018-05-17 15:00:00,"16.3","7.74","442","22.2","-5.7","2.15","-5.7","7.40","16.7","5.66"
"95",2018-05-17 15:10:00,"16.3","7.62","451","22.2","-5.7","2.15","-5.7","7.42","16.7","5.67"
"96",2018-05-17 15:20:00,"16.3","7.23","445","22.2","-5.7","2.15","-5.7","7.44","16.7","5.78"
"97",2018-05-17 15:30:00,"16.3","7.09","464","22.2","-5.7","2.15","-5.7","7.46","16.7","5.94"
"98",2018-05-17 15:40:00,"16.3","6.95","455","22.2","-5.7","2.15","-5.7","7.48","16.7","6.01"
"99",2018-05-17 15:50:00,"16.3","7.08","448","22.2","-5.7","2.15","-5.7","7.50","16.8","6.10"
"100",2018-05-17 16:00:00,"16.3","6.75","479","22.2","-5.7","2.15","-5.7","7.52","16.8","6.15"
"101",2018-05-17 16:10:00,"16.5","6.86","464","22.2","-5.7","2.15","-5.7","7.54","16.8","6.19"
"102",2018-05-17 16:20:00,"16.5","6.47","472","22.2","-5.7","2.15","-5.7","7.56","16.8","6.24"
"103",2018-05-17 16:30:00,"16.5","6.61","461","22.2","-5.7","2.15","-5.7","7.59","16.9","6.26"
"104",2018-05-17 16:40:00,"16.5","6.45","461","22.2","-5.7","2.15","-5.7","7.62","16.9","6.19"
"105",2018-05-17 16:50:00,"16.5","6.46","466","22.2","-5.7","2.15","-5.7","7.64","16.9","6.15"
"106",2018-05-17 17:00:00,"16.5","6.31","480","22.2","-5.7","2.15","-5.7","7.67","16.9","6.14"
"107",2018-05-17 17:10:00,"16.5","6.26","476","22.3","-5.7","2.15","-5.7","7.70","17.0","6.16"
"108",2018-05-17 17:20:00,"16.5","6.10","526","22.3","-5.7","2.15","-5.7","7.73","17.0","6.14"
"109",2018-05-17 17:30:00,"16.5","6.08","531","22.4","-5.7","2.15","-5.7","7.76","17.0","6.15"
"110",2018-05-17 17:40:00,"16.5","6.05","545","22.4","-5.7","2.15","-5.7","7.79","17.0","6.11"
"111",2018-05-17 17:50:00,"16.5","6.06","546","22.4","-5.7","2.15","-5.7","7.82","17.0","6.10"
"112",2018-05-17 18:00:00,"16.6","5.98","546","22.4","-5.7","2.15","-5.7","7.84","17.0","6.10"
"113",2018-05-17 18:10:00,"16.6","6.03","548","22.4","-5.7","2.15","-5.7","7.87","17.0","6.09"
"114",2018-05-17 18:20:00,"16.6","6.00","548","22.4","-5.7","2.15","-5.7","7.89","17.0","6.09"
"115",2018-05-17 18:30:00,"16.6","6.03","546","22.4","-5.7","2.15","-5.7","7.91","17.0","6.10"
"116",2018-05-17 18:40:00,"16.6","5.99","550","22.4","-5.7","2.15","-5.7","7.93","17.0","6.08"
"117",2018-05-17 18:50:00,"16.6","5.97","548","22.4","-5.7","2.15","-5.7","7.95","17.0","6.08"
"118",2018-05-17 19:00:00,"16.6","5.99","549","22.4","-5.7","2.15","-5.7","7.97","17.0","6.08"
"119",2018-05-17 19:10:00,"16.6","5.91","554","22.4","-5.7","2.15","-5.7","8.00","17.0","6.08"
"120",2018-05-17 19:20:00,"16.6","5.92","553","22.4","-5.7","2.15","-5.7","8.03","17.0","6.07"
"121",2018-05-17 19:30:00,"16.6","5.89","553","22.5","-5.7","2.15","-5.7","8.05","17.0","6.07"
"122",2018-05-17 19:40:00,"16.6","5.87","549","22.5","-5.7","2.15","-5.7","8.07","17.0","6.06"
"123",2018-05-17 19:50:00,"16.6","5.86","551","22.5","-5.7","2.15","-5.7","8.09","17.1","6.06"
"124",2018-05-17 20:00:00,"16.6","5.83","555","22.5","-5.7","2.15","-5.7","8.10","17.1","6.07"
"125",2018-05-17 20:10:00,"16.6","5.83","554","22.5","-5.7","2.15","-5.7","8.12","17.1","6.07"
"126",2018-05-17 20:20:00,"16.6","5.82","555","22.5","-5.7","2.15","-5.7","8.13","17.1","6.07"
"127",2018-05-17 20:30:00,"16.7","5.84","555","22.5","-5.7","2.15","-5.7","8.14","17.1","6.06"
"128",2018-05-17 20:40:00,"16.7","5.83","556","22.5","-5.7","2.15","-5.7","8.15","17.1","6.15"
"129",2018-05-17 20:50:00,"16.7","5.79","557","22.5","-5.7","2.15","-5.7","8.17","17.1","6.14"
"130",2018-05-17 21:00:00,"16.7","5.79","560","22.4","-5.7","2.15","-5.7","8.18","17.1","6.14"
"131",2018-05-17 21:10:00,"16.7","5.83","557","22.4","-5.7","2.15","-5.7","8.19","17.1","6.16"
"132",2018-05-17 21:20:00,"16.7","5.82","550","22.4","-5.7","2.15","-5.7","8.20","17.1","6.14"
"133",2018-05-17 21:30:00,"16.7","5.80","557","22.3","-5.7","2.15","-5.7","8.20","17.1","6.15"
"134",2018-05-17 21:40:00,"16.7","5.80","558","22.2","-5.7","2.15","-5.7","8.20","17.1","6.16"
"135",2018-05-17 21:50:00,"16.7","5.80","559","22.1","-5.7","2.15","-5.7","8.20","17.1","6.28"
"136",2018-05-17 22:00:00,"16.7","5.80","559","22.0","-5.7","2.15","-5.7","8.20","17.1","6.54"
"137",2018-05-17 22:10:00,"16.7","5.80","559","22.0","-5.7","2.15","-5.7","8.20","17.1","7.75"
"138",2018-05-17 22:20:00,"16.7","5.80","556","22.0","-5.7","2.15","-5.7","8.19","17.1","8.01"
"139",2018-05-17 22:30:00,"16.7","5.80","541","21.9","-5.7","2.15","-5.7","8.18","17.1","8.07"
"140",2018-05-17 22:40:00,"16.7","5.80","517","21.9","-5.7","2.15","-5.7","8.16","17.1","8.10"
"141",2018-05-17 22:50:00,"16.7","5.82","497","21.9","-5.7","2.15","-5.7","8.13","17.0","8.11"
"142",2018-05-17 23:00:00,"16.7","5.83","481","21.9","-5.7","2.15","-5.7","8.11","17.0","8.12"
"143",2018-05-17 23:10:00,"16.7","5.83","469","21.9","-5.7","2.15","-5.7","8.08","16.8","8.13"
"144",2018-05-17 23:20:00,"16.7","5.83","463","21.9","-5.7","2.15","-5.7","8.05","16.7","8.13"
"145",2018-05-17 23:30:00,"16.7","5.83","456","21.9","-5.7","2.15","-5.7","8.02","16.6","8.13"
"146",2018-05-17 23:40:00,"16.7","5.86","455","21.9","-5.7","2.15","-5.7","7.99","16.5","8.13"
"147",2018-05-17 23:50:00,"16.7","6.27","452","21.9","-5.7","2.15","-5.7","7.96","16.4","8.13"
"148",2018-05-18 00:00:00,"16.7","6.73","448","21.9","-5.7","2.15","-5.7","7.94","16.4","8.13"
"149",2018-05-18 00:10:00,"16.7","7.08","446","21.9","-5.7","2.15","-5.7","7.92","16.3","8.13"
"150",2018-05-18 00:20:00,"16.7","7.36","446","21.9","-5.7","2.15","-5.7","7.89","16.3","8.13"
"151",2018-05-18 00:30:00,"16.7","7.52","445","21.9","-5.7","2.15","-5.7","7.87","16.3","8.13"
"152",2018-05-18 00:40:00,"16.6","7.57","443","21.9","-5.7","2.15","-5.7","7.85","16.3","8.13"
"153",2018-05-18 00:50:00,"16.6","7.63","442","21.9","-5.7","2.15","-5.7","7.82","16.3","8.13"
"154",2018-05-18 01:00:00,"16.6","7.64","442","21.9","-5.7","2.15","-5.7","7.79","16.3","8.13"
"155",2018-05-18 01:10:00,"16.5","7.67","442","21.9","-5.7","2.15","-5.7","7.75","16.3","8.13"
"156",2018-05-18 01:20:00,"16.5","7.69","441","21.9","-5.7","2.15","-5.7","7.71","16.3","8.13"
"157",2018-05-18 01:30:00,"16.3","7.70","441","22.0","-5.7","2.15","-5.7","7.67","16.3","8.13"
"158",2018-05-18 01:40:00,"16.3","7.71","440","22.0","-5.7","2.15","-5.7","7.63","16.3","8.13"
"159",2018-05-18 01:50:00,"16.2","7.72","440","22.0","-5.7","2.15","-5.7","7.60","16.3","8.13"
"160",2018-05-18 02:00:00,"16.2","7.72","440","22.0","-5.7","2.15","-5.7","7.56","16.3","8.13"
"161",2018-05-18 02:10:00,"16.1","7.72","440","22.0","-5.7","2.15","-5.7","7.53","16.4","8.13"
"162",2018-05-18 02:20:00,"16.1","7.72","440","22.0","-5.7","2.15","-5.7","7.50","16.4","8.13"
"163",2018-05-18 02:30:00,"16.1","7.72","440","22.0","-5.7","2.15","-5.7","7.47","16.4","8.13"
"164",2018-05-18 02:40:00,"16.0","7.72","440","22.0","-5.7","2.15","-5.7","7.44","16.4","8.13"
"165",2018-05-18 02:50:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.41","16.4","8.13"
"166",2018-05-18 03:00:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.39","16.4","8.13"
"167",2018-05-18 03:10:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.36","16.4","8.13"
"168",2018-05-18 03:20:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.34","16.5","8.13"
"169",2018-05-18 03:30:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.32","16.5","8.13"
"170",2018-05-18 03:40:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.30","16.5","8.13"
"171",2018-05-18 03:50:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.28","16.5","8.13"
"172",2018-05-18 04:00:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.27","16.5","8.13"
"173",2018-05-18 04:10:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.26","16.5","8.13"
"174",2018-05-18 04:20:00,"16.0","7.72","440","22.1","-5.7","2.15","-5.7","7.25","16.5","8.13"
"175",2018-05-18 04:30:00,"16.1","7.72","440","22.1","-5.7","2.15","-5.7","7.23","16.5","8.13"
"176",2018-05-18 04:40:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.22","16.5","8.13"
"177",2018-05-18 04:50:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.22","16.5","8.13"
"178",2018-05-18 05:00:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.21","16.5","8.13"
"179",2018-05-18 05:10:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.20","16.5","8.12"
"180",2018-05-18 05:20:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.19","16.5","8.11"
"181",2018-05-18 05:30:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.18","16.5","8.11"
"182",2018-05-18 05:40:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.17","16.5","8.11"
"183",2018-05-18 05:50:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.17","16.5","8.11"
"184",2018-05-18 06:00:00,"16.1","7.72","440","22.2","-5.7","2.15","-5.7","7.16","16.6","8.11"
"185",2018-05-18 06:10:00,"16.2","7.72","440","22.2","-5.7","2.15","-5.7","7.16","16.6","8.11"
"186",2018-05-18 06:20:00,"16.2","7.72","440","22.2","-5.7","2.15","-5.7","7.15","16.6","8.11"
"187",2018-05-18 06:30:00,"16.2","7.37","445","22.2","-5.7","2.15","-5.7","7.15","16.6","8.11"
"188",2018-05-18 06:40:00,"16.2","7.44","450","22.3","-5.7","2.15","-5.7","7.15","16.6","8.11"
"189",2018-05-18 06:50:00,"16.2","7.05","453","22.3","-5.7","2.15","-5.7","7.14","16.6","8.11"
"190",2018-05-18 07:00:00,"16.2","6.99","454","22.3","-5.7","2.15","-5.7","7.14","16.6","8.11"
"191",2018-05-18 07:10:00,"16.2","7.27","461","22.3","-5.7","2.15","-5.7","7.14","16.6","8.11"
"192",2018-05-18 07:20:00,"16.2","7.09","468","22.3","-5.7","2.15","-5.7","7.14","16.6","8.11"
"193",2018-05-18 07:30:00,"16.2","7.14","465","22.3","-5.7","2.15","-5.7","7.13","16.6","8.11"
"194",2018-05-18 07:40:00,"16.2","7.17","465","22.3","-5.7","2.15","-5.7","7.13","16.6","8.11"
"195",2018-05-18 07:50:00,"16.2","6.97","472","22.3","-5.7","2.15","-5.7","7.13","16.6","8.11"
"196",2018-05-18 08:00:00,"16.2","7.10","469","22.3","-5.7","2.15","-5.7","7.13","16.6","8.11"
"197",2018-05-18 08:10:00,"16.2","7.08","469","22.3","-5.7","2.15","-5.7","7.12","16.6","8.11"
"198",2018-05-18 08:20:00,"16.2","6.92","464","22.3","-5.7","2.15","-5.7","7.12","16.6","8.11"
"199",2018-05-18 08:30:00,"16.3","7.13","463","22.3","-5.7","2.15","-5.7","7.12","16.6","8.11"
"200",2018-05-18 08:40:00,"16.2","7.27","464","22.3","-5.7","2.15","-5.7","7.11","16.6","8.11"
"201",2018-05-18 08:50:00,"16.3","7.06","474","22.4","-5.7","2.15","-5.7","7.11","16.6","8.11"
"202",2018-05-18 09:00:00,"16.3","7.19","471","22.4","-5.7","2.15","-5.7","7.11","16.6","8.11"
"203",2018-05-18 09:10:00,"16.3","7.10","471","22.4","-5.7","2.15","-5.7","7.11","16.6","8.11"
"204",2018-05-18 09:20:00,"16.3","7.21","469","22.4","-5.7","2.15","-5.7","7.11","16.6","8.11"
"205",2018-05-18 09:30:00,"16.3","7.21","468","22.4","-5.7","2.15","-5.7","7.11","16.7","8.11"
"206",2018-05-18 09:40:00,"16.3","7.21","465","22.4","-5.7","2.15","-5.7","7.11","16.7","8.11"
"207",2018-05-18 09:50:00,"16.3","7.18","465","22.4","-5.7","2.15","-5.7","7.11","16.7","8.11"
"208",2018-05-18 10:00:00,"16.3","7.24","468","22.4","-5.7","2.15","-5.7","7.10","16.7","8.11"
"209",2018-05-18 10:10:00,"16.3","7.13","469","22.4","-5.7","2.15","-5.7","7.10","16.7","8.11"
"210",2018-05-18 10:20:00,"16.3","7.18","468","22.4","-5.7","2.15","-5.7","7.09","16.7","8.11"
"211",2018-05-18 10:30:00,"16.3","7.14","469","22.4","-5.7","2.15","-5.7","7.09","16.7","8.11"
"212",2018-05-18 10:40:00,"16.3","7.09","470","22.4","-5.7","2.15","-5.7","7.08","16.7","8.11"
"213",2018-05-18 10:50:00,"16.3","7.24","471","22.4","-5.7","2.15","-5.7","7.08","16.7","8.11"
"214",2018-05-18 11:00:00,"16.3","7.17","469","22.4","-5.7","2.15","-5.7","7.08","16.7","8.13"
"215",2018-05-18 11:10:00,"16.3","6.92","474","22.4","-5.7","2.15","-5.7","7.08","16.7","8.13"
"216",2018-05-18 11:20:00,"16.3","7.23","466","22.4","-5.7","2.15","-5.7","7.08","16.7","8.13"
"217",2018-05-18 11:30:00,"16.3","7.25","471","22.4","-5.7","2.15","-5.7","7.08","16.7","8.13"
"218",2018-05-18 11:40:00,"16.3","7.13","470","22.4","-5.7","2.15","-5.7","7.09","16.7","8.13"
"219",2018-05-18 11:50:00,"16.3","7.18","465","22.4","-5.7","2.15","-5.7","7.09","16.7","8.13"
"220",2018-05-18 12:00:00,"16.3","7.08","465","22.4","-5.7","2.15","-5.7","7.09","16.7","8.13"
"221",2018-05-18 12:10:00,"16.3","6.92","469","22.4","-5.7","2.15","-5.7","7.10","16.7","8.13"
"222",2018-05-18 12:20:00,"16.3","7.20","469","22.4","-5.7","2.15","-5.7","7.10","16.7","8.13"
"223",2018-05-18 12:30:00,"16.3","7.25","470","22.5","-5.7","2.15","-5.7","7.11","16.7","8.13"
"224",2018-05-18 12:40:00,"16.3","6.96","469","22.5","-5.7","2.15","-5.7","7.11","16.7","8.13"
"225",2018-05-18 12:50:00,"16.3","6.86","470","22.3","-5.7","2.15","-5.7","7.12","16.7","8.13"
"226",2018-05-18 13:00:00,"16.3","7.29","470","22.3","-5.7","2.15","-5.7","7.12","16.7","8.13"
"227",2018-05-18 13:10:00,"16.3","7.06","466","22.3","-5.7","2.15","-5.7","7.13","16.7","8.13"
"228",2018-05-18 13:20:00,"16.3","6.93","467","22.4","-5.7","2.15","-5.7","7.14","16.7","8.13"
"229",2018-05-18 13:30:00,"16.3","6.87","465","22.3","-5.7","2.15","-5.7","7.14","16.7","8.13"
"230",2018-05-18 13:40:00,"16.3","6.86","464","22.3","-5.7","2.15","-5.7","7.15","16.7","8.13"
"231",2018-05-18 13:50:00,"16.3","7.15","468","22.3","-5.7","2.15","-5.7","7.15","16.7","8.13"
"232",2018-05-18 14:00:00,"16.3","7.13","468","22.3","-5.7","2.15","-5.7","7.16","16.7","8.13"
"233",2018-05-18 14:10:00,"16.3","6.82","473","22.3","-5.7","2.15","-5.7","7.17","16.7","8.12"
"234",2018-05-18 14:20:00,"16.3","6.80","464","22.3","-5.7","2.15","-5.7","7.17","16.7","8.12"
"235",2018-05-18 14:30:00,"16.3","7.47","456","22.3","-5.7","2.15","-5.7","7.18","16.7","8.13"
"236",2018-05-18 14:40:00,"16.3","7.38","452","22.3","-5.7","2.15","-5.7","7.18","16.7","8.13"
"237",2018-05-18 14:50:00,"16.3","6.85","450","22.3","-5.7","2.15","-5.7","7.18","16.7","8.13"
"238",2018-05-18 15:00:00,"16.3","6.78","451","22.3","-5.7","2.15","-5.7","7.19","16.7","8.13"
"239",2018-05-18 15:10:00,"16.3","6.78","469","22.3","-5.7","2.15","-5.7","7.19","16.6","8.12"
"240",2018-05-18 15:20:00,"16.3","6.75","454","22.3","-5.7","2.15","-5.7","7.19","16.6","8.12"
"241",2018-05-18 15:30:00,"16.3","6.76","451","22.3","-5.7","2.15","-5.7","7.19","16.6","8.12"
"242",2018-05-18 15:40:00,"16.3","6.76","461","22.3","-5.7","2.15","-5.7","7.18","16.6","8.12"
