"Sample.ID","TA","Mass"
"20180714_H3_T",2056.48844749854,60.2574
"20180714_H3_B",2049.95247485288,60.4935
"20180714_H2_T",2045.9354473145,59.9545
"20180714_H2_B",2050.51411392648,60.5711
"20180714_H1_B",2047.16078793251,60.3517
"20180714_H1_T",2049.01755400781,60.0508
"20180714_H0_T",2049.64926452642,60.5782
"20180714_H0_B",2045.38801993409,60.6254
"20180714_Heathstack_outdoor",2042.02527814103,60.2039
