"Sample.ID","TA","Mass"
"20180722_inflow_sump",2061.42732264809,60.3961
"20180722_H0_T",2051.06953197628,59.927
"20180722_H0_B",2055.26076547876,59.6061
"20180722_H1_B",2057.4404543494,60.8478
"20180722_H2_B",2061.02449289312,60.8726
"20180722_H1_T",2058.87267387005,60.396
"20180722_H3_T",2055.39942858038,60.9571
"20180722_H2_T",2055.11460565316,60.1077
"20180722_H3_B",2060.27958675363,60.043
